slurm-10919340.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.25,7200,GBD,1,265.663,0.568429,264.82,784944,289,0
slurm-10919341.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.5,7200,CCG,0,3.05723,0.092138,2.89007,860002,3,0
slurm-10919342.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.5,7200,CCG,1,0.252789,0.086317,0.118022,1e+20,3,1
slurm-10919343.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.5,7200,GBD,0,282.831,0.466758,282.131,860001,273,0
slurm-10919344.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.5,7200,GBD,1,311.791,0.775431,310.688,860001,361,0
slurm-10919345.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,CCG,0,13.2846,0.022744,13.229,849296,2,0
slurm-10919346.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,CCG,1,18.1347,0.121582,17.9375,849296,5,0
slurm-10919347.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,GBD,0,2163.92,0.434168,2163.27,849295,270,0
slurm-10919348.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,GBD,1,2440.74,1.34347,2438.92,849295,513,0
slurm-10919349.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.5,7200,CCG,0,14.3314,0.083373,14.1789,993971,2,0
slurm-10919350.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.5,7200,CCG,1,19.2654,0.082558,19.1184,993971,4,0
slurm-10919351.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.5,7200,GBD,0,2203.49,0.448041,2202.81,993970,254,0
slurm-10919352.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.5,7200,GBD,1,2181.44,1.03618,2180.01,993971,441,0
slurm-10919353.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.25,7200,CCG,0,83.6536,0.043743,83.5627,905135,3,0
slurm-10919354.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.25,7200,CCG,1,69.9539,0.11892,69.7607,905135,5,0
slurm-10919355.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.25,7200,GBD,0,7200,0.417147,7199.36,905123,241,0
slurm-10919356.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.25,7200,GBD,1,7200,0.894341,7198.72,905112,371,0
slurm-10919357.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.5,7200,CCG,0,80.5135,0.048406,80.4122,1.1159e+06,3,0
slurm-10919358.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.5,7200,CCG,1,59.4269,0.085006,59.2733,1.1159e+06,4,0
slurm-10919359.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.5,7200,GBD,0,7200,0.480664,7199.25,1.11587e+06,233,0
slurm-10919360.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.5,7200,GBD,1,7200,2.14274,7197.22,1.1159e+06,628,0
slurm-10919361.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.25,7200,CCG,0,2.6424,0.046264,2.5511,564183,3,0
slurm-10919362.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.25,7200,CCG,1,2.03987,0.07531,1.90681,564183,4,0
slurm-10919363.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.25,7200,GBD,0,232.56,0.438695,231.89,564182,251,0
slurm-10919364.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.25,7200,GBD,1,243.797,0.570226,242.954,564182,295,0
slurm-10919365.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.5,7200,CCG,0,1.53684,0.023561,1.48113,624702,2,0
slurm-10919366.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.5,7200,CCG,1,2.04003,0.117117,1.85205,624702,5,0
slurm-10919367.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.5,7200,GBD,0,249.482,0.505823,248.735,624701,306,0
slurm-10919368.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,2,0.5,7200,GBD,1,247.243,0.793366,246.114,624701,367,0
slurm-10919369.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.25,7200,CCG,0,16.703,0.047829,16.6045,608839,3,0
slurm-10919370.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.25,7200,CCG,1,13.2193,0.135292,12.9999,608839,5,0
slurm-10919371.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.25,7200,GBD,0,1534.67,0.486192,1533.94,608839,264,0
