"x","y_1","y_2","y_3"
1,0.107569721115538,0.199203187250996,0.262962962962963
1.00116416279272,0.111553784860558,,
1.00606944012999,0.115537848605578,,
1.00726769612443,0.119521912350598,,
1.00767987471263,0.123505976095618,,
1.01775170701176,0.127490039840637,,
1.02215669223972,0.131474103585657,,
1.03705813742423,0.135458167330677,,
1.04467812708591,0.139442231075697,,
1.05202783800067,0.143426294820717,,
1.10022621448046,0.147410358565737,,
1.14292946302427,0.151394422310757,,
1.15599117554365,0.155378486055777,,
1.16699259422708,0.159362549800797,,
1.16981601351998,0.163346613545817,,
1.19798850025788,0.167330677290837,,
1.20873415904059,0.171314741035857,,
1.22531616226658,0.175298804780877,,
1.22673092261955,0.179282868525896,,
1.24005325724056,0.183266932270916,,
1.25407778137928,0.187250996015936,,
1.25715156385842,0.191235059760956,,
1.26535198076547,0.195219123505976,,
1.28200211639704,0.199203187250996,,
1.2953766661601,0.203187250996016,,
1.30248927456209,0.207171314741036,,
1.30348984273893,0.211155378486056,,
1.31170313722832,0.215139442231076,,
1.31689546956438,0.219123505976096,,
1.31937889021838,0.223107569721116,,
1.32546673036671,0.227091633466135,,
1.33566578194478,0.231075697211155,,
1.33568986368455,0.235059760956175,,
1.34830768606835,0.239043824701195,,
1.35219070624462,0.243027888446215,,
1.37302379326645,0.247011952191235,,
1.37546467835117,0.250996015936255,,
1.39619667546422,0.254980079681275,,
1.39744596623984,0.258964143426295,,
1.4210366620142,0.262948207171315,,
1.43727906688857,0.266932270916335,,
1.45628634923637,0.270916334661355,,
1.5005531413821,0.274900398406374,,
1.51654997690344,0.278884462151394,,
1.54350481356454,0.282868525896414,,
1.62894963649124,0.286852589641434,,
1.66434954951016,0.290836653386454,,
1.75983863137984,0.294820717131474,,
1.81368228065046,0.298804780876494,,
2.46068223367126,0.302788844621514,,
3.10821040159732,0.306772908366534,,
3.47271676270064,0.310756972111554,,
4.05131927247887,0.314741035856574,,
5.30901536794596,0.318725099601594,,
5.34734999641569,0.322709163346614,,
5.4817448149209,0.326693227091633,,
5.83193818415969,0.330677290836653,,
6.21097606645559,0.334661354581673,,
6.42394810171946,0.338645418326693,,
7.17937462355932,0.342629482071713,,
7.29421356605389,0.346613545816733,,
7.66621138894726,0.350597609561753,,
7.88732971329477,0.354581673306773,,
8.18826689936123,0.358565737051793,,
8.24542947604943,0.362549800796813,,
8.26396811835689,0.366533864541833,,
9.6903051027599,0.370517928286853,,
9.98699067336406,0.374501992031872,,
10.0412698635324,0.378486055776892,,
10.1508132566956,0.382470119521912,,
10.5753544922772,0.386454183266932,,
11.0053727554247,0.390438247011952,,
11.0745836037205,0.394422310756972,,
11.3830974349674,0.398406374501992,,
11.4236931967428,0.402390438247012,,
11.9174415811687,0.406374501992032,,
12.672032484954,0.410358565737052,,
12.7392831483995,0.414342629482072,,
13.1600258777047,0.418326693227092,,
13.787670384991,0.422310756972112,,
13.8055377102573,0.426294820717131,,
14.5513929333184,0.430278884462151,,
15.1139150758678,0.434262948207171,,
15.2997659908361,0.438247011952191,,
15.7430471166959,0.442231075697211,,
15.7606087681079,0.446215139442231,,
17.9515646471499,0.450199203187251,,
18.7177234721419,0.454183266932271,,
19.5501534093405,0.458167330677291,,
20.1022680871599,0.462151394422311,,
20.6184984390407,0.466135458167331,,
20.7030067056024,0.470119521912351,,
21.2462461113218,0.474103585657371,,
21.2503737983303,0.47808764940239,,
21.4659041501283,0.48207171314741,,
25.5113019505471,0.48605577689243,,
25.5988653078378,0.49003984063745,,
26.3568763751156,0.49402390438247,,
26.9871815312012,0.49800796812749,,
27.1303363247505,0.50199203187251,,
29.0487955696358,0.50597609561753,,
29.2594687221329,0.50996015936255,,
29.7413624063689,0.51394422310757,,
29.8924024731098,0.51792828685259,,
30.5346510560962,0.52191235059761,,
30.9405999307371,0.525896414342629,,
31.9005610499891,0.529880478087649,,
32.767207290656,0.533864541832669,,
33.332118716636,0.537848605577689,,
35.8065241282845,0.541832669322709,,
37.1606436676431,0.545816733067729,,
37.2468306305559,0.549800796812749,,
38.3346598109944,0.553784860557769,,
38.7733485068992,0.557768924302789,,
39.0585796554278,0.561752988047809,,
39.3127894838193,0.565737051792829,,
42.0592005331687,0.569721115537849,,
42.1958548591904,0.573705179282869,,
42.8305386783269,0.577689243027888,,
44.6164160058636,0.581673306772908,,
44.6347394900799,0.585657370517928,,
46.0271032044051,0.589641434262948,,
46.886931871247,0.593625498007968,,
49.59307892627,0.597609561752988,,
50.4437862202189,0.601593625498008,,
50.4637530607702,0.605577689243028,,
50.6057470743179,0.609561752988048,,
50.9171684177169,0.613545816733068,,
55.6202818138844,0.617529880478088,,
55.808242631772,0.621513944223108,,
57.6737191187434,0.625498007968127,,
61.1093371650568,0.629482071713147,,
62.0231419378161,0.633466135458167,,
62.4496083744757,0.637450199203187,,
63.2527772810842,0.641434262948207,,
65.3918879039927,0.645418326693227,,
71.2980986390493,0.649402390438247,,
74.7492548727401,0.653386454183267,,
77.5734272988592,0.657370517928287,,
78.96726971685,0.661354581673307,,
89.3559258366006,0.665338645418327,,
93.2932257117292,0.669322709163347,,
95.5180865813814,0.673306772908366,,
96.7052866705679,0.677290836653386,,
101.761677881122,0.681274900398406,,
111.517654952613,0.685258964143426,,
125.383713812204,0.689243027888446,,
126.47632442054,0.693227091633466,,
134.574804099348,0.697211155378486,,
135.307046701014,0.701195219123506,,
162.054594361239,0.705179282868526,,
166.989128129136,0.709163346613546,,
1.00886187995778,,0.203187250996016,
1.03706790354889,,0.207171314741036,
1.06515300394676,,0.211155378486056,
