slurm-8855596.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,2,0.5,7200,CCG,5.41806,0.793472,4.54724,35767.2,3,0
slurm-8855597.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,2,0.5,7200,GBD,32.5679,0.25696,32.2552,35767.2,24,0
slurm-8855598.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,4,0.25,7200,CCG,99.1626,0.742766,98.345,35457.3,3,0
slurm-8855599.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,4,0.25,7200,GBD,451.454,0.14739,451.244,35457.3,22,0
slurm-8855600.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,4,0.5,7200,CCG,107.746,0.825993,106.845,41392,3,0
slurm-8855601.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,4,0.5,7200,GBD,362.072,0.099529,361.923,41392,17,0
slurm-8855602.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,6,0.25,7200,CCG,1006.47,1.01374,1005.38,37949.7,3,0
slurm-8855603.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,6,0.25,7200,GBD,2611.81,0.171277,2611.58,37949.7,22,0
slurm-8855604.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,6,0.5,7200,CCG,1009.82,0.644006,1009.1,47046.2,3,0
slurm-8855605.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__2.txt,10,20,6,0.5,7200,GBD,2089.46,0.040997,2089.38,47046.2,14,0
slurm-8855606.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,2,0.25,7200,CCG,5.6011,0.6464,4.88403,20976,3,0
slurm-8855607.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,2,0.25,7200,GBD,26.3048,0.096954,25.9723,20976,16,0
slurm-8855608.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,2,0.5,7200,CCG,5.28008,0.581219,4.63738,22783.2,3,0
slurm-8855609.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,2,0.5,7200,GBD,22.7176,0.049574,22.6394,22783.2,14,0
slurm-8855610.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,4,0.25,7200,CCG,108.812,0.873436,107.877,22581.6,3,0
slurm-8855611.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,4,0.25,7200,GBD,493.046,0.325034,492.684,22581.6,16,0
slurm-8855612.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,4,0.5,7200,CCG,112.055,0.882883,111.09,26253.6,3,0
slurm-8855613.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,4,0.5,7200,GBD,416.743,0.061866,416.644,26253.6,13,0
slurm-8855614.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,6,0.25,7200,CCG,1063.15,0.770851,1062.32,24123.5,3,0
slurm-8855615.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,6,0.25,7200,GBD,2916.32,0.03778,2916.25,24123.5,13,0
slurm-8855616.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,6,0.5,7200,CCG,977.133,0.702235,976.369,29714.4,3,0
slurm-8855617.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__3.txt,10,20,6,0.5,7200,GBD,3097.32,0.079089,3097.19,29714.4,14,0
slurm-8855618.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,2,0.25,7200,CCG,3.15629,0.212755,2.89611,22315.8,2,0
slurm-8855619.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,2,0.25,7200,GBD,28.4642,0.391881,28.0235,22315.8,18,0
slurm-8855620.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,2,0.5,7200,CCG,3.25588,0.259667,2.93711,24591.1,2,0
slurm-8855621.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,2,0.5,7200,GBD,23.7814,0.347731,23.403,24591.1,15,0
slurm-8855622.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,4,0.25,7200,CCG,112.389,0.598003,111.72,24194,3,0
slurm-8855623.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,4,0.25,7200,GBD,418.511,0.069459,418.402,24194,17,0
slurm-8855624.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,4,0.5,7200,CCG,105.005,0.763452,104.179,28656.6,3,0
slurm-8855625.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,4,0.5,7200,GBD,345.269,0.329726,344.906,28656.6,14,0
slurm-8855626.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,6,0.25,7200,CCG,1030.46,0.660407,1029.73,25958.6,3,0
slurm-8855627.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,6,0.25,7200,GBD,2542.12,0.33391,2541.56,25958.6,15,0
slurm-8855628.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,6,0.5,7200,CCG,1034.22,1.23332,1032.92,32644.9,3,0
slurm-8855629.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__4.txt,10,20,6,0.5,7200,GBD,2501.42,0.558568,2500.82,32644.9,14,0
slurm-8855630.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,2,0.25,7200,CCG,3.2776,0.417863,2.80048,12072.6,2,0
slurm-8855631.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,2,0.25,7200,GBD,20.382,0.598167,19.7398,12072.6,15,0
slurm-8855632.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,2,0.5,7200,CCG,3.36323,0.409876,2.90803,13200.2,2,0
slurm-8855633.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,2,0.5,7200,GBD,18.1369,0.077399,18.0294,13200.2,13,0
slurm-8855634.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,4,0.25,7200,CCG,110.98,0.501351,110.404,13101.8,3,0
slurm-8855635.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,4,0.25,7200,GBD,285.502,0.357034,285.099,13101.8,13,0
