../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  4   0.05  RESULT  CCG   OPTIMAL     0.009  0.283    0.292    196034   1
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  6   0.05  RESULT  CCG   OPTIMAL     0.012  0.395    0.407    198111   1
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  7   0.05  RESULT  CCG   OPTIMAL     0.004  0.536    0.54     199037   1
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  1   0.1   RESULT  CCG   OPTIMAL     0.006  0.175    0.181    194278   1
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  3   0.1   RESULT  CCG   OPTIMAL     0.038  0.423    0.461    199126   2
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  4   0.1   RESULT  CCG   OPTIMAL     0.018  0.492    0.51     201286   2
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  6   0.1   RESULT  CCG   OPTIMAL     0.005  0.641    0.646    205274   1
../resource_allocation/data/rap_instance_r10_c30__0.txt  10  30  7   0.1   RESULT  CCG   OPTIMAL     0.004  0.557    0.561    207167   1
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  1   0.05  RESULT  GBD  OPTIMAL     0      14.764   14.764   47633.1  172
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  3   0.05  RESULT  GBD  OPTIMAL     0      24.063   24.063   48348.3  170
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  4   0.05  RESULT  GBD  OPTIMAL     0      33.814   33.814   48661.3  185
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  6   0.05  RESULT  GBD  OPTIMAL     0      41.907   41.907   49216.2  185
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  7   0.05  RESULT  GBD  OPTIMAL     0      265.842  265.842  49404    187
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  1   0.1   RESULT  GBD  OPTIMAL     0      16.246   16.246   48300.3  180
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  3   0.1   RESULT  GBD  OPTIMAL     0      26.214   26.214   49726.2  180
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  4   0.1   RESULT  GBD  OPTIMAL     0      40.992   40.992   50359.2  191
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  6   0.1   RESULT  GBD  OPTIMAL     0      92.052   92.052   51495.3  228
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  7   0.1   RESULT  GBD  OPTIMAL     0      100.411  100.411  51885.9  178
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  1   0.05  RESULT  CCG   OPTIMAL     0.016  0.213    0.229    47665.9  2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  3   0.05  RESULT  CCG   OPTIMAL     0.004  0.275    0.279    48363.6  1
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  4   0.05  RESULT  CCG   OPTIMAL     0.014  0.455    0.469    48686.8  2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  6   0.05  RESULT  CCG   OPTIMAL     0.018  0.725    0.743    49246.1  2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  7   0.05  RESULT  CCG   OPTIMAL     0.017  0.782    0.799    49432    2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  1   0.1   RESULT  CCG   OPTIMAL     0.015  0.236    0.251    48324.6  2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  3   0.1   RESULT  CCG   OPTIMAL     0.004  0.275    0.279    49737.5  1
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  4   0.1   RESULT  CCG   OPTIMAL     0.019  0.546    0.565    50390.4  2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  6   0.1   RESULT  CCG   OPTIMAL     0.015  0.73     0.745    51531.6  2
../resource_allocation/data/rap_instance_r10_c30__1.txt  10  30  7   0.1   RESULT  CCG   OPTIMAL     0.017  0.651    0.668    51912.4  2
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  1   0.05  RESULT  GBD  OPTIMAL     0      23.686   23.686   134977   211
