result,instance_5_3_75_20__3.txt,5,3,2,,Optimal,Proved,-1349,-1349,0.735335,0.224466,0.4172,1
result,instance_5_3_75_20__4.txt,5,3,2,,Optimal,Proved,-1502,-1502,0.432633,0.223085,0.191741,1
result,instance_5_3_75_50__0.txt,5,3,2,,Optimal,Proved,-704,-704,0.365654,0.148752,0.124936,0
result,instance_5_3_75_50__1.txt,5,3,2,,Optimal,Proved,-1109,-1109,0.499294,0.085524,0.3942,1
result,instance_5_3_75_50__2.txt,5,3,2,,Optimal,Proved,-858,-858,0.594143,0.394891,0.102089,1
result,instance_5_3_75_50__3.txt,5,3,2,,Optimal,Proved,-943,-943,0.199813,0.067006,0.115687,0
result,instance_10_2_50_20__3.txt,10,2,2,,Optimal,Proved,-3026,-3026,914.924,144.875,769.326,2
result,instance_5_3_75_50__4.txt,5,3,2,,Optimal,Proved,-854,-854,0.418438,0.152956,0.165396,0
result,instance_5_4_25_20__0.txt,5,4,2,,Optimal,Proved,-435,-435,0.279159,0.221006,0.041348,0
result,instance_5_4_25_20__1.txt,5,4,2,,Optimal,Proved,0,-0,0.94508,0.840783,0.002927,0
result,instance_5_4_25_20__2.txt,5,4,2,,Optimal,Proved,0,-0,0.722181,0.688962,0.002992,0
result,instance_5_4_25_20__3.txt,5,4,2,,Optimal,Proved,-751,-751,0.43462,0.305956,0.032017,0
result,instance_5_4_25_20__4.txt,5,4,2,,Optimal,Proved,-588,-588,0.272342,0.213983,0.040969,0
result,instance_5_4_25_50__0.txt,5,4,2,,Optimal,Proved,0,-0,1.01141,0.911284,0.003013,0
result,instance_5_4_25_50__1.txt,5,4,2,,Optimal,Proved,-847,-847,0.273251,0.213932,0.042616,0
result,instance_5_4_25_50__2.txt,5,4,2,,Optimal,Proved,0,-0,1.06652,0.966856,0.002976,0
result,instance_5_4_25_50__3.txt,5,4,2,,Optimal,Proved,-822,-822,0.28451,0.213884,0.04046,0
result,instance_10_2_50_20__4.txt,10,2,2,,Optimal,Proved,-3794,-3794,499.231,0.350488,498.28,0
result,instance_5_4_25_50__4.txt,5,4,2,,Optimal,Proved,0,-0,0.969254,0.869169,0.002981,0
result,instance_5_4_50_20__0.txt,5,4,2,,Optimal,Proved,-640,-640,0.44296,0.385578,0.040333,0
result,instance_5_4_50_20__1.txt,5,4,2,,Optimal,Proved,-994,-994,0.498161,0.332315,0.073405,0
result,instance_5_4_50_20__2.txt,5,4,2,,Optimal,Proved,-703,-703,0.257384,0.20053,0.038778,0
result,instance_5_4_50_20__3.txt,5,4,2,,Optimal,Proved,-365,-365,0.461996,0.334026,0.033876,0
result,instance_5_4_50_20__4.txt,5,4,2,,Optimal,Proved,-1192,-1192,0.294347,0.143156,0.13394,0
result,instance_5_4_50_50__0.txt,5,4,2,,Optimal,Proved,-1880,-1880,0.682224,0.361757,0.227289,0
result,instance_5_4_50_50__1.txt,5,4,2,,Optimal,Proved,0,-0,0.873964,0.853,0.002968,0
result,instance_5_4_50_50__2.txt,5,4,2,,Optimal,Proved,-231,-231,0.415824,0.294865,0.028153,0
result,instance_5_4_50_50__3.txt,5,4,2,,Optimal,Proved,0,-0,0.933147,0.897566,0.005534,0
result,instance_10_2_50_50__0.txt,10,2,2,,Optimal,Proved,-2806,-2806,4993.42,51.362,4937.64,3
result,instance_5_4_50_50__4.txt,5,4,2,,Optimal,Proved,-755,-755,0.364504,0.153057,0.115016,0
result,instance_5_4_75_20__0.txt,5,4,2,,Optimal,Proved,-775,-775,0.29397,0.139916,0.136924,0
result,instance_5_4_75_20__1.txt,5,4,2,,Optimal,Proved,-202,-202,0.774225,0.562406,0.115453,0
result,instance_5_4_75_20__2.txt,5,4,2,,Optimal,Proved,-336,-336,0.25852,0.204802,0.035999,0
result,instance_5_4_75_20__3.txt,5,4,2,,Optimal,Proved,-960,-960,0.638365,0.464578,0.078002,0
result,instance_5_4_75_20__4.txt,5,4,2,,Optimal,Proved,-1623,-1623,0.172929,0.053993,0.101588,0
result,instance_5_4_75_50__0.txt,5,4,2,,Optimal,Proved,-1560,-1560,0.732143,0.353941,0.273292,0
result,instance_5_4_75_50__1.txt,5,4,2,,Optimal,Proved,-379,-379,0.230592,0.171315,0.041564,0
result,instance_5_4_75_50__2.txt,5,4,2,,Optimal,Proved,-1600,-1600,0.753734,0.406892,0.246257,1
result,instance_5_4_75_50__3.txt,5,4,2,,Optimal,Proved,-1208,-1208,0.392034,0.245112,0.128979,0
result,instance_10_2_50_50__1.txt,10,2,2,,Optimal,Proved,-2606,-2606,1434.82,118.891,1314.38,2
result,instance_5_4_75_50__4.txt,5,4,2,,Optimal,Proved,-1034,-1034,0.330462,0.157736,0.077648,0
result,instance_10_2_25_20__0.txt,10,2,3,,Optimal,Proved,-1533,-1533,32.7012,13.3003,19.372,1
result,instance_10_2_25_20__1.txt,10,2,3,,Optimal,Proved,-2698,-2698,75.5156,11.7224,63.647,1
result,instance_10_2_25_20__2.txt,10,2,3,,Optimal,Proved,-908,-908,198.75,8.22646,190.252,2
result,instance_10_2_25_20__3.txt,10,2,3,,Optimal,Proved,-2635,-2635,65.3668,4.24367,61.0604,1
result,instance_10_2_25_20__4.txt,10,2,3,,Optimal,Proved,-1728,-1728,470.413,5.43564,464.582,2
result,instance_10_2_25_50__0.txt,10,2,3,,Optimal,Proved,-2229,-2229,38.5863,0.143945,37.3943,0
result,instance_10_2_25_50__1.txt,10,2,3,,Optimal,Proved,-1579,-1579,109.739,31.4674,78.1936,2
result,instance_10_2_25_50__2.txt,10,2,3,,Optimal,Proved,-1778,-1778,74.6138,6.00536,68.4483,1
result,instance_10_2_25_50__3.txt,10,2,3,,Optimal,Proved,-1022,-1022,136.24,27.376,108.674,2
result,instance_10_2_50_50__2.txt,10,2,2,,Feasible,TimeLimit,-3145,-3017,10801,8886.01,1913.29,7
result,instance_10_2_25_50__4.txt,10,2,3,,Optimal,Proved,-1152,-1152,329.724,55.694,273.691,2
result,instance_10_2_50_20__0.txt,10,2,3,,Optimal,Proved,-3007,-3007,1366.77,0.569355,1364.69,0
result,instance_10_2_50_20__1.txt,10,2,3,,Optimal,Proved,-2581,-2581,3954.81,93.6469,3854.73,1
result,instance_10_2_50_20__2.txt,10,2,3,,Optimal,Proved,-3745,-3745,4392.2,0.620667,4387.92,1
result,instance_10_2_50_20__3.txt,10,2,3,,Optimal,Proved,-3026,-3026,1699.86,12.2477,1685.53,1
result,instance_10_2_50_20__4.txt,10,2,3,,Optimal,Proved,-3531,-3531,5241.62,3.64773,5232.66,2
result,instance_10_2_50_50__0.txt,10,2,3,,Fail,TimeLimit,-2806,-2388,10809,15.0345,10775.4,2
result,instance_10_2_50_50__1.txt,10,2,3,,Feasible,TimeLimit,-2343,-2087,10800.1,7162.36,3633.68,3
result,instance_10_2_50_50__2.txt,10,2,3,,Optimal,Proved,-3017,-3017,2565.66,113.989,2449.42,3
result,instance_10_2_50_50__3.txt,10,2,3,,Optimal,Proved,-1995,-1995,9107.39,4381.54,4718.31,3
result,instance_10_2_50_50__3.txt,10,2,2,,Optimal,Proved,-2165,-2165,1147.28,47.9743,1097.38,1
result,instance_10_2_25_20__0.txt,10,2,2,,Optimal,Proved,-1533,-1533,29.5187,12.3034,17.1018,1
result,instance_10_2_50_50__4.txt,10,2,3,,Feasible,TimeLimit,-2964,-2478,10800.9,5020.71,5772.81,4
result,instance_10_2_75_20__0.txt,10,2,3,,Fail,TimeLimit,-3050,-2763,10807.9,38.7618,10747.1,2
result,instance_10_2_75_20__1.txt,10,2,3,,Fail,TimeLimit,-4876,-3972,10812.6,0.621088,10789.4,1
result,instance_10_2_75_20__2.txt,10,2,3,,Feasible,TimeLimit,-3187,-2939,10800.6,56.497,10727.8,2
result,instance_10_2_75_20__3.txt,10,2,3,,Fail,TimeLimit,-4440,-3760,10807.9,4.77141,10782.9,2
result,instance_10_2_75_20__4.txt,10,2,3,,Fail,TimeLimit,-3204,-2484,10810.6,1.82947,10776.4,1
result,instance_10_2_75_50__0.txt,10,2,3,,Fail,TimeLimit,-2896,-2133,10801,4.19969,10776.5,1
result,instance_10_2_75_50__1.txt,10,2,3,,Fail,TimeLimit,-4914,-4337,10813.1,2.23108,10786.4,1
result,instance_10_2_75_50__2.txt,10,2,3,,Optimal,Proved,-3252,-3252,8322.12,1.12534,8310.88,2
result,instance_10_2_75_50__3.txt,10,2,3,,Fail,TimeLimit,-2999,-2128,10803.4,318.409,10466.1,2
result,instance_10_2_50_50__4.txt,10,2,2,,Feasible,TimeLimit,-2964,-2945,10800.2,8393.74,2404.52,4
result,instance_10_2_75_50__4.txt,10,2,3,,Fail,TimeLimit,-5418,-3890,10807.7,1.04333,10785.9,2
result,instance_10_3_25_20__0.txt,10,3,3,,Optimal,Proved,-3185,-3185,64.02,6.13646,57.7568,0
