Set parameter Username
Academic license - for non-commercial use only - expires 2023-11-10
[2022-11-15 15:09:20] [ info] [branch-and-bound]	  19+   10   Optimal    Proved          -1164          -1164          -1096   6.20438%  0.454768
[2022-11-15 15:09:21] [ info] [branch-and-bound]	   H-   18  Feasible    Proved          -1101          -1164          -1101   5.72207%  0.781142
[2022-11-15 15:09:21] [ info] [branch-and-bound]	  40+   19   Optimal    Proved          -1164          -1164          -1101   5.72207%  0.819027
[2022-11-15 15:09:21] [ info] [branch-and-bound]	  39+   20   Optimal    Proved          -1164          -1164          -1101   5.72207%  0.840493
[2022-11-15 15:09:21] [ info] [branch-and-bound]	  60+   26   Optimal    Proved          -1164          -1164          -1101   5.72207%   1.16426
[2022-11-15 15:09:21] [ info] [branch-and-bound]	  59+   27   Optimal    Proved          -1164          -1164          -1101   5.72207%   1.18054
[2022-11-15 15:09:21] [ info] [branch-and-bound]	   H-   32  Feasible    Proved          -1129          -1164          -1129   3.10009%   1.39743
[2022-11-15 15:09:21] [ info] [branch-and-bound]	  80+   34   Optimal    Proved          -1164          -1164          -1129   3.10009%   1.55992
[2022-11-15 15:09:21] [ info] [branch-and-bound]	  79+   35   Optimal    Proved          -1164          -1164          -1129   3.10009%   1.57882
[2022-11-15 15:09:22] [ info] [branch-and-bound]	 100+   41   Optimal    Proved          -1164          -1164          -1129   3.10009%   1.89063
[2022-11-15 15:09:22] [ info] [branch-and-bound]	  99+   42   Optimal    Proved          -1164          -1164          -1129   3.10009%   1.90536
[2022-11-15 15:09:22] [ info] [branch-and-bound]	 120    50   UnknownUserObjLimit              0          -1164          -1129   3.10009%   2.25951
[2022-11-15 15:09:22] [ info] [branch-and-bound]	 119+   50   Optimal    Proved          -1164          -1164          -1129   3.10009%   2.27254
[2022-11-15 15:09:22] [ info] [branch-and-bound]	 140+   58   Optimal    Proved          -1164          -1164          -1129   3.10009%   2.64405
[2022-11-15 15:09:22] [ info] [branch-and-bound]	 139    59   UnknownUserObjLimit              0          -1164          -1129   3.10009%   2.65787
[2022-11-15 15:09:23] [ info] [branch-and-bound]	 160+   65   Optimal    Proved          -1164          -1164          -1129   3.10009%   2.98183
[2022-11-15 15:09:23] [ info] [branch-and-bound]	 159+   66   Optimal    Proved          -1164          -1164          -1129   3.10009%   3.00436
[2022-11-15 15:09:23] [ info] [branch-and-bound]	 180+   72   Optimal    Proved          -1164          -1164          -1129   3.10009%   3.33501
[2022-11-15 15:09:23] [ info] [branch-and-bound]	 179+   73   Optimal    Proved          -1164          -1164          -1129   3.10009%   3.35078
[2022-11-15 15:09:23] [ info] [branch-and-bound]	 200    78   Optimal    Proved          -1134          -1164          -1129   3.10009%   3.64524
[2022-11-15 15:09:23] [ info] [branch-and-bound]	 199+   79   Optimal    Proved          -1164          -1164          -1129   3.10009%    3.6594
[2022-11-15 15:09:24] [ info] [branch-and-bound]	 220+   81   Optimal    Proved          -1164          -1164          -1129   3.10009%   3.90503
[2022-11-15 15:09:24] [ info] [branch-and-bound]	 219+   82   Optimal    Proved          -1164          -1164          -1129   3.10009%   3.92598
[2022-11-15 15:09:24] [ info] [branch-and-bound]	 240    88   Optimal    Proved          -1162          -1164          -1129   3.10009%   4.29676
[2022-11-15 15:09:24] [ info] [branch-and-bound]	 239    89   Optimal    Proved          -1134          -1164          -1129   3.10009%   4.31668
[2022-11-15 15:09:24] [ info] [branch-and-bound]	 260    94   UnknownUserObjLimit              0          -1164          -1129   3.10009%   4.62519
[2022-11-15 15:09:24] [ info] [branch-and-bound]	 259+   94   Optimal    Proved          -1164          -1164          -1129   3.10009%   4.63809
[2022-11-15 15:09:25] [ info] [branch-and-bound]	 280+   99   Optimal    Proved          -1164          -1164          -1129   3.10009%   4.98575
[2022-11-15 15:09:25] [ info] [branch-and-bound]	 279+  100   Optimal    Proved          -1164          -1164          -1129   3.10009%   5.00805
[2022-11-15 15:09:25] [ info] [branch-and-bound]	 300   108   Optimal    Proved          -1162          -1164          -1129   3.10009%    5.3855
[2022-11-15 15:09:25] [ info] [branch-and-bound]	 299   109   UnknownUserObjLimit              0          -1164          -1129   3.10009%   5.40603
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 320+  113   Optimal    Proved          -1164          -1164          -1129   3.10009%   5.73903
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 319+  114   Optimal    Proved          -1164          -1164          -1129   3.10009%    5.7562
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 340   118   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.06752
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 339   118   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.07379
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 360   116   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.30346
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 359   116   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.31043
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 380   110   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.55389
[2022-11-15 15:09:26] [ info] [branch-and-bound]	 379   110   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.56153
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 400   105   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.78988
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 399   105   UnknownUserObjLimit              0          -1164          -1129   3.10009%   6.79668
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 420+  100   Optimal    Proved          -1164          -1164          -1129   3.10009%   7.00972
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 419+  101   Optimal    Proved          -1164          -1164          -1129   3.10009%   7.02768
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 440    94   UnknownUserObjLimit              0          -1164          -1129   3.10009%    7.2095
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 439    94   UnknownUserObjLimit              0          -1164          -1129   3.10009%   7.21955
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 460    90   Optimal    Proved          -1161          -1164          -1129   3.10009%   7.45926
[2022-11-15 15:09:27] [ info] [branch-and-bound]	 459    91   UnknownUserObjLimit              0          -1164          -1129   3.10009%   7.47301
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 480+   89   Optimal    Proved          -1164          -1164          -1129   3.10009%   7.72226
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 479    90   UnknownUserObjLimit              0          -1164          -1129   3.10009%   7.74088
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 500    87   UnknownUserObjLimit              0          -1164          -1129   3.10009%   7.97896
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 499+   87   Optimal    Proved          -1164          -1164          -1129   3.10009%   7.99191
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 520    84   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.23381
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 519    84   Optimal    Proved          -1162          -1164          -1129   3.10009%   8.24694
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 540    77   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.43582
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 539    77   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.44215
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 560    67   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.58478
[2022-11-15 15:09:28] [ info] [branch-and-bound]	 559    67   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.59788
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 580    57   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.71511
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 579    57   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.72556
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 600    47   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.83458
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 599    47   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.84334
