"total_time","ecdf_value"
1,0.9375
11.8098098098098,7.8125
22.6196196196196,10.9375
33.4294294294294,11.875
44.2392392392392,13.4375
55.049049049049,14.6875
65.8588588588589,15.3125
76.6686686686687,16.875
87.4784784784785,17.1875
98.2882882882883,18.4375
109.098098098098,19.375
119.907907907908,20.3125
130.717717717718,20.9375
141.527527527528,20.9375
152.337337337337,21.875
163.147147147147,22.5
173.956956956957,23.125
184.766766766767,23.125
195.576576576577,23.125
206.386386386386,23.75
217.196196196196,23.75
228.006006006006,24.0625
238.815815815816,24.375
249.625625625626,24.6875
260.435435435435,24.6875
271.245245245245,24.6875
282.055055055055,25.3125
292.864864864865,25.625
303.674674674675,25.625
314.484484484484,25.625
325.294294294294,26.25
336.104104104104,26.25
346.913913913914,26.25
357.723723723724,26.25
368.533533533534,26.25
379.343343343343,26.25
390.153153153153,26.25
400.962962962963,26.25
411.772772772773,26.25
422.582582582583,26.25
433.392392392392,26.25
444.202202202202,26.25
455.012012012012,26.25
465.821821821822,26.5625
476.631631631632,27.1875
487.441441441441,27.1875
498.251251251251,27.1875
509.061061061061,27.5
519.870870870871,27.5
530.680680680681,27.5
541.490490490491,27.8125
552.3003003003,27.8125
563.11011011011,27.8125
573.91991991992,27.8125
584.72972972973,27.8125
595.53953953954,28.125
606.349349349349,28.4375
617.159159159159,28.4375
627.968968968969,28.4375
638.778778778779,28.4375
649.588588588589,28.75
660.398398398398,28.75
671.208208208208,28.75
682.018018018018,28.75
692.827827827828,28.75
703.637637637638,28.75
714.447447447447,28.75
725.257257257257,29.0625
736.067067067067,29.375
746.876876876877,29.375
757.686686686687,29.375
768.496496496497,29.375
779.306306306306,29.375
790.116116116116,29.375
800.925925925926,30
811.735735735736,30.3125
822.545545545546,30.9375
833.355355355355,30.9375
844.165165165165,31.25
854.974974974975,31.25
865.784784784785,31.25
876.594594594595,31.5625
887.404404404404,31.5625
898.214214214214,31.5625
909.024024024024,31.875
919.833833833834,31.875
930.643643643644,31.875
941.453453453453,31.875
952.263263263263,31.875
963.073073073073,31.875
973.882882882883,31.875
984.692692692693,31.875
995.502502502502,31.875
1006.31231231231,31.875
1017.12212212212,32.1875
1027.93193193193,32.1875
1038.74174174174,32.5
1049.55155155155,32.5
1060.36136136136,32.5
1071.17117117117,32.5
1081.98098098098,32.8125
1092.79079079079,32.8125
1103.6006006006,32.8125
1114.41041041041,33.125
1125.22022022022,33.125
1136.03003003003,33.125
1146.83983983984,33.125
1157.64964964965,33.125
1168.45945945946,33.125
1179.26926926927,33.125
1190.07907907908,33.125
1200.88888888889,33.125
1211.6986986987,33.125
1222.50850850851,33.125
1233.31831831832,33.4375
1244.12812812813,33.4375
1254.93793793794,33.4375
1265.74774774775,33.4375
1276.55755755756,33.75
1287.36736736737,34.0625
1298.17717717718,34.0625
1308.98698698699,34.0625
1319.7967967968,34.0625
1330.60660660661,34.0625
1341.41641641642,34.375
1352.22622622623,34.375
1363.03603603604,34.375
1373.84584584585,34.375
1384.65565565566,34.375
1395.46546546547,34.375
1406.27527527528,34.375
1417.08508508508,34.375
1427.89489489489,34.375
1438.7047047047,34.375
1449.51451451451,34.375
1460.32432432432,34.375
1471.13413413413,34.375
1481.94394394394,34.6875
1492.75375375375,34.6875
1503.56356356356,34.6875
1514.37337337337,34.6875
1525.18318318318,34.6875
1535.99299299299,34.6875
1546.8028028028,34.6875
1557.61261261261,34.6875
1568.42242242242,34.6875
1579.23223223223,34.6875
1590.04204204204,34.6875
1600.85185185185,34.6875
1611.66166166166,34.6875
1622.47147147147,35
1633.28128128128,35
1644.09109109109,35
1654.9009009009,35
1665.71071071071,35
1676.52052052052,35
1687.33033033033,35
1698.14014014014,35
1708.94994994995,35
1719.75975975976,35
1730.56956956957,35.3125
1741.37937937938,35.3125
1752.18918918919,35.3125
1762.998998999,35.3125
1773.80880880881,35.3125
1784.61861861862,35.625
1795.42842842843,35.625
1806.23823823824,35.625
1817.04804804805,35.625
1827.85785785786,35.625
1838.66766766767,35.625
1849.47747747748,35.625
1860.28728728729,35.625
1871.0970970971,35.625
1881.90690690691,35.625
1892.71671671672,35.625
1903.52652652653,35.625
1914.33633633634,35.625
1925.14614614615,35.625
1935.95595595596,35.625
1946.76576576577,35.625
1957.57557557558,35.625
1968.38538538539,35.625
1979.1951951952,35.9375
1990.005005005,35.9375
2000.81481481481,35.9375
2011.62462462462,35.9375
2022.43443443443,35.9375
2033.24424424424,35.9375
2044.05405405405,36.25
2054.86386386386,36.5625
2065.67367367367,36.5625
2076.48348348348,36.5625
2087.29329329329,36.5625
2098.1031031031,36.5625
2108.91291291291,36.5625
2119.72272272272,36.5625
2130.53253253253,36.5625
2141.34234234234,36.5625
2152.15215215215,36.875
2162.96196196196,36.875
2173.77177177177,36.875
2184.58158158158,37.1875
2195.39139139139,37.1875
2206.2012012012,37.1875
2217.01101101101,37.8125
2227.82082082082,37.8125
2238.63063063063,37.8125
2249.44044044044,37.8125
2260.25025025025,37.8125
2271.06006006006,37.8125
2281.86986986987,37.8125
2292.67967967968,37.8125
2303.48948948949,37.8125
2314.2992992993,37.8125
2325.10910910911,38.125
2335.91891891892,38.125
2346.72872872873,38.125
2357.53853853854,38.125
2368.34834834835,38.125
2379.15815815816,38.4375
2389.96796796797,38.4375
2400.77777777778,38.4375
2411.58758758759,38.4375
2422.3973973974,38.4375
2433.20720720721,38.4375
2444.01701701702,38.4375
2454.82682682683,38.4375
2465.63663663664,38.4375
2476.44644644645,38.75
2487.25625625626,38.75
2498.06606606607,38.75
2508.87587587588,38.75
2519.68568568569,38.75
2530.4954954955,38.75
2541.30530530531,39.0625
2552.11511511512,39.0625
2562.92492492493,39.0625
2573.73473473473,39.0625
2584.54454454454,39.0625
2595.35435435435,39.0625
2606.16416416416,39.0625
2616.97397397397,39.0625
2627.78378378378,39.0625
2638.59359359359,39.0625
2649.4034034034,39.0625
2660.21321321321,39.0625
2671.02302302302,39.0625
2681.83283283283,39.0625
2692.64264264264,39.0625
2703.45245245245,39.0625
2714.26226226226,39.0625
2725.07207207207,39.0625
2735.88188188188,39.0625
2746.69169169169,39.0625
2757.5015015015,39.0625
2768.31131131131,39.0625
2779.12112112112,39.0625
2789.93093093093,39.0625
2800.74074074074,39.0625
2811.55055055055,39.0625
2822.36036036036,39.0625
2833.17017017017,39.0625
2843.97997997998,39.0625
2854.78978978979,39.0625
2865.5995995996,39.0625
2876.40940940941,39.0625
2887.21921921922,39.0625
2898.02902902903,39.0625
2908.83883883884,39.0625
2919.64864864865,39.0625
2930.45845845846,39.0625
2941.26826826827,39.0625
2952.07807807808,39.375
2962.88788788789,39.375
2973.6976976977,39.375
2984.50750750751,39.375
2995.31731731732,39.375
3006.12712712713,39.375
3016.93693693694,39.375
3027.74674674675,39.6875
3038.55655655656,39.6875
3049.36636636637,39.6875
3060.17617617618,39.6875
3070.98598598599,39.6875
3081.7957957958,39.6875
3092.60560560561,39.6875
3103.41541541542,39.6875
3114.22522522523,39.6875
3125.03503503503,39.6875
3135.84484484484,39.6875
3146.65465465465,39.6875
3157.46446446446,39.6875
3168.27427427427,39.6875
3179.08408408408,39.6875
3189.89389389389,39.6875
3200.7037037037,39.6875
3211.51351351351,39.6875
3222.32332332332,39.6875
3233.13313313313,40
3243.94294294294,40.3125
3254.75275275275,40.3125
3265.56256256256,40.3125
3276.37237237237,40.3125
3287.18218218218,40.3125
3297.99199199199,40.3125
3308.8018018018,40.3125
3319.61161161161,40.3125
3330.42142142142,40.3125
3341.23123123123,40.3125
3352.04104104104,40.3125
3362.85085085085,40.3125
3373.66066066066,40.3125
3384.47047047047,40.3125
3395.28028028028,40.3125
3406.09009009009,40.3125
3416.8998998999,40.3125
3427.70970970971,40.3125
3438.51951951952,40.3125
3449.32932932933,40.625
3460.13913913914,40.625
3470.94894894895,40.625
3481.75875875876,40.625
3492.56856856857,40.625
3503.37837837838,40.625
3514.18818818819,40.625
3524.997997998,40.625
3535.80780780781,40.625
3546.61761761762,40.625
3557.42742742743,40.625
3568.23723723724,40.625
3579.04704704705,40.625
3589.85685685686,40.625
3600.66666666667,40.625
3611.47647647648,40.625
3622.28628628629,40.625
3633.0960960961,40.625
3643.90590590591,40.625
3654.71571571572,40.625
3665.52552552553,40.625
3676.33533533534,40.625
3687.14514514515,40.625
3697.95495495496,40.625
3708.76476476477,40.625
3719.57457457457,40.625
3730.38438438438,40.625
3741.19419419419,40.625
3752.004004004,40.625
3762.81381381381,40.625
3773.62362362362,40.9375
3784.43343343343,40.9375
3795.24324324324,40.9375
3806.05305305305,40.9375
3816.86286286286,40.9375
3827.67267267267,40.9375
3838.48248248248,41.25
3849.29229229229,41.25
3860.1021021021,41.25
3870.91191191191,41.25
3881.72172172172,41.25
3892.53153153153,41.25
3903.34134134134,41.25
3914.15115115115,41.25
3924.96096096096,41.25
3935.77077077077,41.25
3946.58058058058,41.25
3957.39039039039,41.25
3968.2002002002,41.25
3979.01001001001,41.25
3989.81981981982,41.25
4000.62962962963,41.25
4011.43943943944,41.25
4022.24924924925,41.25
4033.05905905906,41.25
4043.86886886887,41.25
4054.67867867868,41.25
4065.48848848849,41.5625
4076.2982982983,41.5625
4087.10810810811,41.5625
4097.91791791792,41.5625
4108.72772772773,41.5625
4119.53753753754,41.5625
4130.34734734735,41.5625
4141.15715715716,41.5625
4151.96696696697,41.5625
4162.77677677678,41.5625
4173.58658658659,41.5625
4184.3963963964,41.5625
4195.20620620621,41.5625
4206.01601601602,41.5625
4216.82582582583,41.5625
4227.63563563564,41.5625
4238.44544544545,41.5625
4249.25525525526,41.5625
4260.06506506507,41.5625
4270.87487487487,41.5625
4281.68468468468,41.5625
4292.49449449449,41.5625
4303.3043043043,41.5625
4314.11411411411,41.875
4324.92392392392,41.875
4335.73373373373,41.875
4346.54354354354,41.875
4357.35335335335,41.875
4368.16316316316,42.1875
4378.97297297297,42.1875
4389.78278278278,42.1875
4400.59259259259,42.1875
4411.4024024024,42.1875
4422.21221221221,42.1875
4433.02202202202,42.1875
4443.83183183183,42.1875
4454.64164164164,42.1875
4465.45145145145,42.1875
4476.26126126126,42.1875
4487.07107107107,42.1875
4497.88088088088,42.1875
4508.69069069069,42.1875
4519.5005005005,42.1875
4530.31031031031,42.1875
4541.12012012012,42.1875
4551.92992992993,42.1875
4562.73973973974,42.1875
4573.54954954955,42.1875
4584.35935935936,42.1875
4595.16916916917,42.1875
4605.97897897898,42.1875
4616.78878878879,42.5
4627.5985985986,42.5
4638.40840840841,42.8125
4649.21821821822,42.8125
4660.02802802803,42.8125
4670.83783783784,42.8125
4681.64764764765,42.8125
4692.45745745746,42.8125
4703.26726726727,42.8125
4714.07707707708,42.8125
4724.88688688689,42.8125
4735.6966966967,42.8125
4746.50650650651,42.8125
4757.31631631632,42.8125
