"total_time","ecdf_value"
1,0.9375
11.8098098098098,7.5
22.6196196196196,10.9375
33.4294294294294,11.5625
44.2392392392392,12.1875
55.049049049049,13.75
65.8588588588589,15.3125
76.6686686686687,16.5625
87.4784784784785,16.875
98.2882882882883,17.1875
109.098098098098,18.4375
119.907907907908,19.6875
130.717717717718,20.625
141.527527527528,20.9375
152.337337337337,21.25
163.147147147147,21.5625
173.956956956957,21.875
184.766766766767,22.8125
195.576576576577,23.125
206.386386386386,23.4375
217.196196196196,23.75
228.006006006006,23.75
238.815815815816,23.75
249.625625625626,24.0625
260.435435435435,24.6875
271.245245245245,24.6875
282.055055055055,24.6875
292.864864864865,25.3125
303.674674674675,25.3125
314.484484484484,25.3125
325.294294294294,25.3125
336.104104104104,25.3125
346.913913913914,25.625
357.723723723724,25.9375
368.533533533534,25.9375
379.343343343343,25.9375
390.153153153153,26.25
400.962962962963,26.25
411.772772772773,26.25
422.582582582583,26.25
433.392392392392,26.25
444.202202202202,26.25
455.012012012012,26.875
465.821821821822,27.1875
476.631631631632,27.1875
487.441441441441,27.1875
498.251251251251,27.1875
509.061061061061,27.1875
519.870870870871,27.5
530.680680680681,27.5
541.490490490491,27.8125
552.3003003003,27.8125
563.11011011011,28.125
573.91991991992,28.125
584.72972972973,28.125
595.53953953954,28.125
606.349349349349,28.4375
617.159159159159,28.4375
627.968968968969,28.75
638.778778778779,28.75
649.588588588589,28.75
660.398398398398,29.0625
671.208208208208,29.375
682.018018018018,29.375
692.827827827828,29.6875
703.637637637638,29.6875
714.447447447447,29.6875
725.257257257257,29.6875
736.067067067067,29.6875
746.876876876877,30.3125
757.686686686687,30.3125
768.496496496497,30.625
779.306306306306,30.625
790.116116116116,30.625
800.925925925926,30.625
811.735735735736,30.625
822.545545545546,30.625
833.355355355355,30.625
844.165165165165,30.625
854.974974974975,30.625
865.784784784785,30.625
876.594594594595,30.625
887.404404404404,30.9375
898.214214214214,30.9375
909.024024024024,30.9375
919.833833833834,30.9375
930.643643643644,30.9375
941.453453453453,31.25
952.263263263263,31.25
963.073073073073,31.25
973.882882882883,31.25
984.692692692693,31.25
995.502502502502,31.25
1006.31231231231,31.25
1017.12212212212,31.25
1027.93193193193,31.25
1038.74174174174,31.25
1049.55155155155,31.25
1060.36136136136,31.25
1071.17117117117,31.25
1081.98098098098,31.25
1092.79079079079,31.25
1103.6006006006,31.25
1114.41041041041,31.25
1125.22022022022,31.25
1136.03003003003,31.5625
1146.83983983984,31.875
1157.64964964965,32.1875
1168.45945945946,32.1875
1179.26926926927,32.1875
1190.07907907908,32.1875
1200.88888888889,32.1875
1211.6986986987,32.1875
1222.50850850851,32.5
1233.31831831832,32.5
1244.12812812813,32.5
1254.93793793794,33.125
1265.74774774775,33.125
1276.55755755756,33.125
1287.36736736737,33.125
1298.17717717718,33.125
1308.98698698699,33.125
1319.7967967968,33.125
1330.60660660661,33.125
1341.41641641642,33.125
1352.22622622623,33.125
1363.03603603604,33.125
1373.84584584585,33.125
1384.65565565566,33.125
1395.46546546547,33.125
1406.27527527528,33.125
1417.08508508508,33.125
1427.89489489489,33.4375
1438.7047047047,33.4375
1449.51451451451,33.4375
1460.32432432432,33.4375
1471.13413413413,33.4375
1481.94394394394,33.4375
1492.75375375375,33.4375
1503.56356356356,33.4375
1514.37337337337,33.4375
1525.18318318318,33.4375
1535.99299299299,33.4375
1546.8028028028,33.4375
1557.61261261261,33.4375
1568.42242242242,33.4375
1579.23223223223,33.4375
1590.04204204204,33.75
1600.85185185185,33.75
1611.66166166166,33.75
1622.47147147147,33.75
1633.28128128128,33.75
1644.09109109109,33.75
1654.9009009009,33.75
1665.71071071071,33.75
1676.52052052052,33.75
1687.33033033033,33.75
1698.14014014014,33.75
1708.94994994995,34.0625
1719.75975975976,34.0625
1730.56956956957,34.0625
1741.37937937938,34.0625
1752.18918918919,34.0625
1762.998998999,34.0625
1773.80880880881,34.375
1784.61861861862,34.375
1795.42842842843,34.6875
1806.23823823824,34.6875
1817.04804804805,34.6875
1827.85785785786,34.6875
1838.66766766767,35
1849.47747747748,35
1860.28728728729,35.3125
1871.0970970971,35.3125
1881.90690690691,35.3125
1892.71671671672,35.3125
1903.52652652653,35.3125
1914.33633633634,35.3125
1925.14614614615,35.3125
1935.95595595596,35.3125
1946.76576576577,35.3125
1957.57557557558,35.3125
1968.38538538539,35.3125
1979.1951951952,35.3125
1990.005005005,35.3125
2000.81481481481,35.625
2011.62462462462,35.625
2022.43443443443,35.625
2033.24424424424,35.625
2044.05405405405,35.625
2054.86386386386,35.625
2065.67367367367,35.625
2076.48348348348,35.625
2087.29329329329,35.9375
2098.1031031031,35.9375
2108.91291291291,36.25
2119.72272272272,36.25
2130.53253253253,36.25
2141.34234234234,36.5625
2152.15215215215,36.5625
2162.96196196196,36.5625
2173.77177177177,36.5625
2184.58158158158,36.875
2195.39139139139,36.875
2206.2012012012,36.875
2217.01101101101,36.875
2227.82082082082,36.875
2238.63063063063,36.875
2249.44044044044,36.875
2260.25025025025,36.875
2271.06006006006,36.875
2281.86986986987,36.875
2292.67967967968,36.875
2303.48948948949,36.875
2314.2992992993,36.875
2325.10910910911,36.875
2335.91891891892,36.875
2346.72872872873,36.875
2357.53853853854,36.875
2368.34834834835,36.875
2379.15815815816,36.875
2389.96796796797,36.875
2400.77777777778,36.875
2411.58758758759,36.875
2422.3973973974,36.875
2433.20720720721,36.875
2444.01701701702,36.875
2454.82682682683,36.875
2465.63663663664,36.875
2476.44644644645,36.875
2487.25625625626,36.875
2498.06606606607,36.875
2508.87587587588,36.875
