"memory_used","ecdf_value"
1,69.0625
1.0990990990991,69.375
1.1981981981982,69.375
1.2972972972973,69.375
1.3963963963964,69.6875
1.4954954954955,69.6875
1.59459459459459,69.6875
1.69369369369369,69.6875
1.79279279279279,70.3125
1.89189189189189,70.3125
1.99099099099099,70.3125
2.09009009009009,70.3125
2.18918918918919,70.3125
2.28828828828829,70.3125
2.38738738738739,70.625
2.48648648648649,70.9375
2.58558558558559,71.25
2.68468468468468,71.25
2.78378378378378,71.25
2.88288288288288,71.25
2.98198198198198,71.25
3.08108108108108,71.25
3.18018018018018,71.25
3.27927927927928,71.25
3.37837837837838,71.25
3.47747747747748,71.25
3.57657657657658,71.25
3.67567567567568,71.5625
3.77477477477477,71.5625
3.87387387387387,71.5625
3.97297297297297,71.5625
4.07207207207207,71.5625
4.17117117117117,71.5625
4.27027027027027,71.875
4.36936936936937,71.875
4.46846846846847,71.875
4.56756756756757,71.875
4.66666666666667,71.875
4.76576576576577,71.875
4.86486486486486,71.875
4.96396396396396,71.875
5.06306306306306,71.875
5.16216216216216,71.875
5.26126126126126,71.875
5.36036036036036,71.875
5.45945945945946,71.875
5.55855855855856,71.875
5.65765765765766,71.875
5.75675675675676,71.875
5.85585585585586,71.875
5.95495495495495,71.875
6.05405405405405,71.875
6.15315315315315,71.875
6.25225225225225,71.875
6.35135135135135,71.875
6.45045045045045,71.875
6.54954954954955,72.1875
6.64864864864865,72.1875
6.74774774774775,72.5
6.84684684684685,72.5
6.94594594594595,72.5
7.04504504504505,72.5
7.14414414414414,72.8125
7.24324324324324,72.8125
7.34234234234234,72.8125
7.44144144144144,72.8125
7.54054054054054,72.8125
7.63963963963964,72.8125
7.73873873873874,72.8125
7.83783783783784,72.8125
7.93693693693694,72.8125
8.03603603603604,72.8125
8.13513513513514,73.125
8.23423423423423,73.125
8.33333333333333,73.125
8.43243243243243,73.125
8.53153153153153,73.125
8.63063063063063,73.125
8.72972972972973,73.125
8.82882882882883,73.125
8.92792792792793,73.125
9.02702702702703,73.125
9.12612612612613,73.125
9.22522522522523,73.125
9.32432432432432,73.125
9.42342342342342,73.125
9.52252252252252,73.125
9.62162162162162,73.125
9.72072072072072,73.125
9.81981981981982,73.125
9.91891891891892,73.75
10.018018018018,73.75
10.1171171171171,73.75
10.2162162162162,73.75
10.3153153153153,73.75
10.4144144144144,73.75
10.5135135135135,73.75
10.6126126126126,73.75
10.7117117117117,73.75
10.8108108108108,73.75
10.9099099099099,73.75
11.009009009009,73.75
11.1081081081081,73.75
11.2072072072072,73.75
11.3063063063063,73.75
11.4054054054054,73.75
11.5045045045045,73.75
11.6036036036036,73.75
11.7027027027027,73.75
11.8018018018018,73.75
11.9009009009009,73.75
12,73.75
12.0990990990991,73.75
12.1981981981982,73.75
12.2972972972973,73.75
12.3963963963964,73.75
12.4954954954955,73.75
12.5945945945946,74.0625
12.6936936936937,74.0625
12.7927927927928,74.0625
12.8918918918919,74.0625
12.990990990991,74.0625
13.0900900900901,74.0625
13.1891891891892,74.0625
13.2882882882883,74.0625
13.3873873873874,74.0625
13.4864864864865,74.0625
13.5855855855856,74.0625
13.6846846846847,74.0625
13.7837837837838,74.0625
13.8828828828829,74.0625
13.981981981982,74.0625
14.0810810810811,74.0625
14.1801801801802,74.0625
14.2792792792793,74.0625
14.3783783783784,74.0625
14.4774774774775,74.375
14.5765765765766,74.375
14.6756756756757,74.375
14.7747747747748,74.375
14.8738738738739,74.375
14.972972972973,74.375
15.0720720720721,74.375
15.1711711711712,74.375
15.2702702702703,74.375
15.3693693693694,74.375
15.4684684684685,74.375
15.5675675675676,74.375
15.6666666666667,74.375
15.7657657657658,74.375
15.8648648648649,74.375
15.963963963964,74.375
16.0630630630631,74.375
16.1621621621622,74.375
16.2612612612613,74.375
16.3603603603604,74.6875
16.4594594594595,74.6875
16.5585585585586,74.6875
16.6576576576577,74.6875
16.7567567567568,74.6875
16.8558558558559,74.6875
16.954954954955,74.6875
17.0540540540541,74.6875
17.1531531531532,74.6875
17.2522522522523,74.6875
17.3513513513514,74.6875
17.4504504504505,74.6875
17.5495495495495,74.6875
17.6486486486486,74.6875
17.7477477477477,74.6875
17.8468468468468,75
17.9459459459459,75
18.045045045045,75
18.1441441441441,75
18.2432432432432,75
18.3423423423423,75
18.4414414414414,75
18.5405405405405,75
18.6396396396396,75
18.7387387387387,75
18.8378378378378,75
18.9369369369369,75
19.036036036036,75
19.1351351351351,75
19.2342342342342,75
19.3333333333333,75
19.4324324324324,75
19.5315315315315,75
19.6306306306306,75
19.7297297297297,75
19.8288288288288,75
19.9279279279279,75
20.027027027027,75
20.1261261261261,75
20.2252252252252,75
20.3243243243243,75
20.4234234234234,75
20.5225225225225,75
20.6216216216216,75
20.7207207207207,75
20.8198198198198,75
20.9189189189189,75
21.018018018018,75.3125
21.1171171171171,75.3125
21.2162162162162,75.3125
21.3153153153153,75.3125
21.4144144144144,75.3125
21.5135135135135,75.3125
21.6126126126126,75.3125
21.7117117117117,75.3125
21.8108108108108,75.3125
21.9099099099099,75.3125
22.009009009009,75.3125
22.1081081081081,75.3125
22.2072072072072,75.3125
22.3063063063063,75.3125
22.4054054054054,75.3125
22.5045045045045,75.3125
22.6036036036036,75.3125
22.7027027027027,75.3125
22.8018018018018,75.3125
22.9009009009009,75.3125
23,75.3125
23.0990990990991,75.3125
23.1981981981982,75.3125
23.2972972972973,75.3125
23.3963963963964,75.3125
23.4954954954955,75.3125
23.5945945945946,75.3125
23.6936936936937,75.3125
23.7927927927928,75.3125
23.8918918918919,75.3125
23.990990990991,75.3125
24.0900900900901,75.3125
24.1891891891892,75.3125
24.2882882882883,75.3125
24.3873873873874,75.3125
24.4864864864865,75.3125
24.5855855855856,75.3125
24.6846846846847,75.3125
24.7837837837838,75.3125
24.8828828828829,75.3125
24.981981981982,75.3125
25.0810810810811,75.3125
25.1801801801802,75.3125
25.2792792792793,75.3125
25.3783783783784,75.3125
25.4774774774775,75.3125
25.5765765765766,75.3125
25.6756756756757,75.625
25.7747747747748,75.625
25.8738738738739,75.625
25.972972972973,75.625
26.0720720720721,75.625
26.1711711711712,75.625
26.2702702702703,75.625
26.3693693693694,75.625
26.4684684684685,75.625
26.5675675675676,75.625
26.6666666666667,75.625
26.7657657657658,75.625
26.8648648648649,75.625
26.963963963964,75.625
27.0630630630631,75.625
27.1621621621622,75.625
27.2612612612613,75.625
27.3603603603604,75.625
27.4594594594595,75.625
27.5585585585586,75.625
27.6576576576577,75.625
27.7567567567568,75.625
27.8558558558559,75.625
27.954954954955,75.625
28.0540540540541,75.625
28.1531531531532,75.625
28.2522522522523,75.625
28.3513513513514,75.625
28.4504504504505,75.625
28.5495495495495,75.625
28.6486486486486,75.625
28.7477477477477,75.625
28.8468468468468,75.625
28.9459459459459,75.625
29.045045045045,75.625
29.1441441441441,75.625
29.2432432432432,75.625
29.3423423423423,75.625
29.4414414414414,75.625
29.5405405405405,75.625
29.6396396396396,75.625
29.7387387387387,75.625
29.8378378378378,75.625
29.9369369369369,75.625
30.036036036036,75.625
30.1351351351351,75.625
30.2342342342342,75.625
30.3333333333333,75.625
30.4324324324324,75.625
30.5315315315315,75.625
30.6306306306306,75.625
30.7297297297297,75.625
30.8288288288288,75.625
30.9279279279279,75.625
31.027027027027,75.625
31.1261261261261,75.625
31.2252252252252,75.625
31.3243243243243,75.625
31.4234234234234,75.625
31.5225225225225,75.625
31.6216216216216,75.625
31.7207207207207,75.625
31.8198198198198,75.625
31.9189189189189,75.625
32.018018018018,75.625
32.1171171171171,75.625
32.2162162162162,75.625
32.3153153153153,75.625
32.4144144144144,75.625
32.5135135135135,75.625
32.6126126126126,75.625
32.7117117117117,75.625
32.8108108108108,75.625
32.9099099099099,75.625
33.009009009009,75.625
33.1081081081081,75.625
33.2072072072072,75.625
33.3063063063063,75.625
33.4054054054054,75.625
33.5045045045045,75.625
33.6036036036036,75.625
33.7027027027027,75.625
33.8018018018018,75.625
33.9009009009009,75.625
34,75.625
34.0990990990991,75.625
34.1981981981982,75.625
34.2972972972973,75.625
34.3963963963964,75.625
34.4954954954955,75.625
34.5945945945946,75.625
34.6936936936937,75.625
34.7927927927928,75.625
34.8918918918919,75.625
34.990990990991,75.625
35.0900900900901,75.625
35.1891891891892,75.625
35.2882882882883,75.625
35.3873873873874,75.625
35.4864864864865,75.625
35.5855855855856,75.625
35.6846846846847,75.625
35.7837837837838,75.625
35.8828828828829,75.625
35.981981981982,75.625
36.0810810810811,75.625
36.1801801801802,75.625
36.2792792792793,75.625
36.3783783783784,75.625
36.4774774774775,75.625
36.5765765765766,75.9375
36.6756756756757,75.9375
36.7747747747748,75.9375
36.8738738738739,75.9375
36.972972972973,75.9375
37.0720720720721,75.9375
37.1711711711712,75.9375
37.2702702702703,75.9375
37.3693693693694,75.9375
37.4684684684685,75.9375
37.5675675675676,75.9375
37.6666666666667,75.9375
37.7657657657658,75.9375
37.8648648648649,75.9375
37.963963963964,75.9375
38.0630630630631,75.9375
38.1621621621622,75.9375
38.2612612612613,75.9375
38.3603603603604,75.9375
38.4594594594595,75.9375
38.5585585585586,75.9375
38.6576576576577,75.9375
38.7567567567568,75.9375
38.8558558558559,75.9375
38.954954954955,75.9375
39.0540540540541,75.9375
39.1531531531532,75.9375
39.2522522522523,75.9375
39.3513513513514,75.9375
39.4504504504505,75.9375
39.5495495495496,75.9375
39.6486486486486,75.9375
39.7477477477477,75.9375
39.8468468468468,75.9375
39.9459459459459,75.9375
40.045045045045,75.9375
40.1441441441441,75.9375
40.2432432432432,75.9375
40.3423423423423,75.9375
40.4414414414414,75.9375
40.5405405405405,75.9375
40.6396396396396,75.9375
40.7387387387387,75.9375
40.8378378378378,75.9375
40.9369369369369,75.9375
41.036036036036,75.9375
41.1351351351351,75.9375
41.2342342342342,75.9375
41.3333333333333,75.9375
41.4324324324324,75.9375
41.5315315315315,75.9375
41.6306306306306,75.9375
41.7297297297297,75.9375
41.8288288288288,75.9375
41.9279279279279,75.9375
42.027027027027,75.9375
42.1261261261261,75.9375
42.2252252252252,75.9375
42.3243243243243,75.9375
42.4234234234234,75.9375
42.5225225225225,76.25
42.6216216216216,76.25
42.7207207207207,76.25
42.8198198198198,76.25
42.9189189189189,76.25
43.018018018018,76.25
43.1171171171171,76.25
43.2162162162162,76.25
43.3153153153153,76.25
43.4144144144144,76.5625
43.5135135135135,76.875
43.6126126126126,76.875
43.7117117117117,76.875
43.8108108108108,76.875
43.9099099099099,76.875
44.009009009009,76.875
44.1081081081081,76.875
44.2072072072072,76.875
44.3063063063063,76.875
44.4054054054054,76.875
44.5045045045045,76.875
44.6036036036036,76.875
44.7027027027027,76.875
44.8018018018018,76.875
44.9009009009009,76.875
45,76.875
45.0990990990991,76.875
45.1981981981982,76.875
45.2972972972973,76.875
45.3963963963964,76.875
45.4954954954955,76.875
45.5945945945946,76.875
45.6936936936937,76.875
45.7927927927928,76.875
45.8918918918919,76.875
45.990990990991,76.875
46.0900900900901,76.875
46.1891891891892,76.875
46.2882882882883,76.875
