result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_1-3-3_012.aux,3.63558,Optimal,Proved,30,30
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_1-3-3_012.aux,4.06301,Optimal,Proved,30,30
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_1-3-3_014.aux,300.003,Feasible,TimeLimit,18.0015,0.166739
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_1-3-3_014.aux,5.30075,Optimal,Proved,28,28
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_1-3-3_014.aux,2.72031,Optimal,Proved,28,28
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_003.aux,0.046001,Optimal,Proved,1.0021,1.0021
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_003.aux,2.10996,Optimal,Proved,30,30
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_003.aux,1.23126,Optimal,Proved,30,30
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_007.aux,0.075286,Optimal,Proved,1.00215,1.00215
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_007.aux,2.10607,Optimal,Proved,31,30.9969
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_007.aux,1.36111,Optimal,Proved,31,31
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_008.aux,300.008,Feasible,TimeLimit,15.0011,11.4256
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_008.aux,2.55667,Optimal,Proved,26,25.9984
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_008.aux,1.81378,Optimal,Proved,26,26
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_015.aux,0.123617,Optimal,Proved,1.00215,1.00215
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_015.aux,2.61855,Optimal,Proved,27,27
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-50_3-3-1_015.aux,1.64834,Optimal,Proved,27,27
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_001.aux,0.192558,Optimal,Proved,0.00369992,0.00369992
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_001.aux,1.99412,Optimal,Proved,56,56
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_001.aux,1.99096,Optimal,Proved,56,56
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_002.aux,0.074985,Optimal,Proved,4.00355,4.00355
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_002.aux,2.11217,Optimal,Proved,63,63
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_002.aux,1.42875,Optimal,Proved,63,63
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_007.aux,0.091503,Optimal,Proved,0.0038,0.0038
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_007.aux,2.27762,Optimal,Proved,61,61
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_007.aux,1.71436,Optimal,Proved,61,61
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_012.aux,0.09173,Optimal,Proved,4.0036,4.0036
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_012.aux,1.48856,Optimal,Proved,57,57
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_2-2-2_012.aux,1.31951,Optimal,Proved,57,57
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_004.aux,300.003,Feasible,TimeLimit,21.0029,6.83649
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_004.aux,15.738,Optimal,Proved,55,55
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_004.aux,7.47698,Optimal,Proved,55,55
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_007.aux,300.002,Feasible,TimeLimit,27.0021,10.3759
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_007.aux,31.5313,Optimal,Proved,56,56
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_007.aux,6.05345,Optimal,Proved,56,56
result,BigM_KKT,0,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_009.aux,0.059125,Optimal,Proved,3.00355,3.00355
result,Penalty_StrongDuality,3,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_009.aux,22.1592,Optimal,Proved,56,56
result,NLP_StrongDuality,2,/home/henri/Research/counterfactual/code/bobilib/data/benchmark/interdiction/tree-80_3-3-3_009.aux,4.57245,Optimal,Proved,56,56
