result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R200__9.txt,5,10,20,copy,3.83237,Optimal,Proved,345,345,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R200__9.txt,5,10,20,hull-branching,3.28131,Optimal,Proved,345,345,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R200__9.txt,5,10,20,hull-branching-and-cut,3.25399,Optimal,Proved,345,345,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__0.txt,5,10,20,exact,0.458969,Optimal,Proved,386.167,386.167,2,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__0.txt,5,10,20,copy,3.238,Optimal,Proved,386.167,386.167,17,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__0.txt,5,10,20,hull-branching,2.35092,Optimal,Proved,386.167,386.167,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__0.txt,5,10,20,hull-branching-and-cut,2.37148,Optimal,Proved,386.167,386.167,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__1.txt,5,10,20,exact,0.086612,Optimal,Proved,242,242,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__1.txt,5,10,20,copy,0.678165,Optimal,Proved,242,242,7,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__1.txt,5,10,20,hull-branching,1.12282,Optimal,Proved,242,242,13,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__1.txt,5,10,20,hull-branching-and-cut,1.14073,Optimal,Proved,242,242,13,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__2.txt,5,10,20,exact,1.32198,Optimal,Proved,253.5,253.5,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__2.txt,5,10,20,copy,9.08105,Optimal,Proved,253.5,253.5,33,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__2.txt,5,10,20,hull-branching,2.28384,Optimal,Proved,253.5,253.5,35,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__2.txt,5,10,20,hull-branching-and-cut,2.26584,Optimal,Proved,253.5,253.5,35,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__3.txt,5,10,20,exact,0.183609,Optimal,Proved,165.5,165.5,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__3.txt,5,10,20,copy,1.02585,Optimal,Proved,165.5,165.5,9,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__3.txt,5,10,20,hull-branching,0.406218,Optimal,Proved,165.5,165.5,9,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__3.txt,5,10,20,hull-branching-and-cut,0.413302,Optimal,Proved,165.5,165.5,9,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__4.txt,5,10,20,exact,0.059525,Optimal,Proved,160,160,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__4.txt,5,10,20,copy,0.22596,Optimal,Proved,160,160,5,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__4.txt,5,10,20,hull-branching,0.357553,Optimal,Proved,160,160,7,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__4.txt,5,10,20,hull-branching-and-cut,0.346789,Optimal,Proved,160,160,7,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__5.txt,5,10,20,exact,0.799375,Optimal,Proved,299,299,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__5.txt,5,10,20,copy,3.45433,Optimal,Proved,299,299,23,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__5.txt,5,10,20,hull-branching,1.5938,Optimal,Proved,299,299,27,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__5.txt,5,10,20,hull-branching-and-cut,1.57462,Optimal,Proved,299,299,27,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__6.txt,5,10,20,exact,4.58085,Optimal,Proved,369.2,369.2,7,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__6.txt,5,10,20,copy,43.6209,Optimal,Proved,369.2,369.2,63,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__6.txt,5,10,20,hull-branching,19.7562,Optimal,Proved,369.2,369.2,81,
