"","x","1","2","3","4"
"1",1e-04,0.0895765472312704,0.486970684039088,0.0960912052117264,0.0944625407166124
"2",0.000415532608921485,,,,0.0960912052117264
"3",0.000909785654499799,,0.488599348534202,,
"4",0.00163856527224762,,,,0.0977198697068404
"5",0.00325478453326389,,,0.0977198697068404,
"6",0.00976435359979168,,0.490228013029316,,
"7",0.00983058623062554,,,,0.0993485342019544
"8",0.0131074483075007,,,0.0993485342019544,
"9",0.0298670914430783,,,0.100977198697068,
"10",0.0321366265723991,,,0.102605863192182,
"11",0.0394066883639704,0.0912052117263844,,,
"12",0.0405411535233948,0.0928338762214984,,,
"13",0.0512899420423655,0.0944625407166124,,,
"14",0.131683767000352,0.0960912052117264,,0.104234527687296,0.100977198697068
"15",0.14265335235376,,,,0.102605863192182
"16",0.578034682080591,,,,0.104234527687296
"17",0.844083676828496,,0.49185667752443,,
"18",1.14942528735566,,0.493485342019544,,
"19",1.15606936416118,,0.495114006514658,,
"20",1.42148273094999,,,0.10586319218241,0.10586319218241
"21",1.81818181817851,,0.496742671009772,,
"22",2.0629179233436,,,,0.107491856677524
"23",2.79129600261365,0.0977198697068404,,,
"24",2.84213977933468,,,0.107491856677524,0.109120521172638
"25",2.92095752138904,,,0.109120521172638,0.110749185667752
"26",3.57142857142219,,,0.110749185667752,0.112377850162866
"27",3.99177898236245,,0.498371335504886,,
"28",4.90687092867197,0.0993485342019544,,0.112377850162866,0.11400651465798
"29",5.13510793538972,,,0.11400651465798,0.115635179153094
"30",5.18537701959867,,,0.115635179153094,0.117263843648208
"31",5.68619067977744,,0.5,,
"32",5.85845627539008,0.100977198697068,,,
"33",5.92896200228376,,,0.117263843648208,0.118892508143322
"34",5.999999999996,0.102605863192182,,,
"35",6.06691735202337,,,0.118892508143322,0.120521172638436
"36",6.66666666666222,,0.501628664495114,,
"37",7.0907309492035,,,0.120521172638436,0.12214983713355
"38",7.47997752530783,,,0.12214983713355,0.123778501628664
"39",7.58509322460946,0.104234527687296,,,
"40",7.65832374901873,0.10586319218241,,,
"41",7.83535281196979,,,0.123778501628664,0.125407166123779
"42",7.99370428664011,0.107491856677524,,,
"43",7.99999999999467,,,0.125407166123779,0.127035830618893
"44",8.2008703674187,,,0.127035830618893,0.128664495114007
"45",8.25123961831737,,,0.128664495114007,
"46",8.25162609324094,,,,0.130293159609121
"47",8.64864864864397,0.109120521172638,,,
"48",8.95768764317476,0.110749185667752,,,
"49",9.688821279166,0.112377850162866,,,
"50",11.1111111109877,,,0.130293159609121,0.131921824104235
"51",11.210613001647,,,0.131921824104235,0.133550488599349
"52",11.7045344507337,0.11400651465798,,,
"53",11.7212513638721,,,0.133550488599349,0.135179153094463
"54",12.993695195304,,,0.135179153094463,0.136807817589577
"55",13.3757731399428,,,0.136807817589577,0.138436482084691
"56",13.5604359493948,,,0.138436482084691,0.140065146579805
"57",13.8561192733589,,,0.140065146579805,0.141693811074919
"58",14.5563968854918,,,0.141693811074919,0.143322475570033
"59",15.1389084755323,,,0.143322475570033,0.144951140065147
"60",15.7894736841898,,,0.144951140065147,0.146579804560261
"61",16.4036170709733,0.115635179153094,,,
"62",16.6666666666111,,,0.146579804560261,0.148208469055375
"63",19.2307692307689,,0.503257328990228,,
