"","x","1","2","3","4"
"416",26.8175881584664,0.420837589376915,0.281409601634321,0.174668028600613,0.174668028600613
"417",26.8203883495142,,,0.175178753830439,0.175178753830439
"418",27.2034705322185,,0.281920326864147,0.175689479060266,0.175689479060266
"419",27.293588102908,,,0.176200204290092,0.176200204290092
"420",27.4917375476034,,,0.176710929519918,0.176710929519918
"421",27.6315789473321,,0.282431052093973,,
"422",27.641594246329,0.421348314606742,,0.177221654749745,0.177221654749745
"423",27.7777777776235,,0.283452502553626,0.178243105209397,0.178243105209397
"424",27.7777777777006,,0.283963227783453,0.178753830439224,0.178753830439224
"425",27.8688524589707,,,0.17926455566905,0.17926455566905
"426",27.9260780287446,0.421859039836568,,,
"427",27.9453345900081,0.422369765066394,,,
"428",28.0617283950614,,,0.179775280898876,0.179775280898876
"429",28.2051282050559,0.422880490296221,0.284473953013279,0.180286006128703,0.180286006128703
"430",28.475438118587,0.423391215526047,,,
"431",28.4848305636051,,,0.180796731358529,0.180796731358529
"432",28.606930444252,,,0.181307456588355,0.181307456588355
"433",28.6309336686576,0.423901940755873,,,
"434",28.6961265684666,,,0.181818181818182,0.181818181818182
"435",28.8961931375693,,,0.182328907048008,0.182328907048008
"436",28.9394697348671,0.4244126659857,,0.182839632277835,0.182839632277835
"437",29.0683862209396,,0.284984678243105,,
"438",29.1564186923051,0.424923391215526,,,
"439",29.1666666666059,0.425434116445352,0.285495403472932,0.183350357507661,0.183350357507661
"440",29.2364990688959,0.425944841675179,,,
"441",29.2666209732689,0.426455566905005,,,
"442",29.3162939297123,,0.286006128702758,0.183861082737487,0.183861082737487
"443",29.4117647057093,0.427477017364658,0.286516853932584,0.18488253319714,0.18488253319714
"444",29.5941632466934,,,0.185393258426966,0.185393258426966
"445",29.6191017623633,0.427987742594484,,,
"446",29.7864621125738,,,0.185903983656793,0.185903983656793
"447",29.7996631815311,,,0.186414708886619,0.186414708886619
"448",29.8052280881595,,0.287027579162411,0.186925434116445,0.186925434116445
"449",29.9677583573726,,,0.187436159346272,0.187436159346272
"450",29.99999999994,0.42849846782431,,,
"451",30.3571428570886,,0.287538304392237,,
"452",30.5141252851375,0.429009193054137,,0.187946884576098,0.187946884576098
"453",30.5483028720587,0.429519918283963,,,
"454",30.6008875527879,,,0.188457609805924,0.188457609805924
"455",30.7963354474961,0.43003064351379,,,
"456",30.8521560574947,,0.288049029622063,0.188968335035751,0.188968335035751
"457",31.111111111042,,0.28855975485189,,
"458",31.1978399607258,0.430541368743616,,,
"459",31.2499999998047,0.432073544433095,,,
"460",31.306818181818,,,0.189479060265577,0.189479060265577
"461",31.4285714284816,,0.289070480081716,,
"462",31.48710910695,,0.289581205311542,0.189989785495403,0.189989785495403
"463",31.496430485212,,,0.19050051072523,0.19050051072523
"464",31.5789473683657,0.432584269662921,0.290091930541369,,
"465",31.5814450112702,,0.290602655771195,,
"466",31.6411378555798,0.433094994892748,,,
"467",31.8492557978538,,,0.191011235955056,0.191011235955056
"468",31.8681318681314,,0.291113381001021,,
"469",31.9148936170167,0.433605720122574,,,
"470",32.1428571427997,,0.292134831460674,,
"471",32.1681231793578,0.4341164453524,,,
"472",32.352941176423,0.434627170582227,0.2926455566905,0.191521961184883,0.191521961184883
"473",32.4447903492554,,0.293156281920327,,
"474",32.4831739284443,0.435137895812053,,,
"475",32.6693227091568,0.435648621041879,,,
"476",32.6794510907809,0.436159346271706,,,
"477",32.7272727272132,,0.293667007150153,,
"478",32.7981651376072,0.436670071501532,,,
