result,Cap_F15_C49.txt,Cap_F15_C49.txt_80_2.txt,15,49,0.8,44.9956,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.11581e+06,1.46709e+06,10800.6,822.219,9975.25,11
result,Cap_F15_C49.txt,Cap_F15_C49.txt_80_3.txt,15,49,0.8,43.7442,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.20503e+06,1.48109e+06,10817.4,1330.87,9463.51,16
result,Cap_F15_C49.txt,Cap_F15_C49.txt_80_4.txt,15,49,0.8,45.1398,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.09248e+06,1.47189e+06,10818.6,456.451,10342.1,8
result,Cap_F15_C49.txt,Cap_F15_C49.txt_80_5.txt,15,49,0.8,44.7195,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.21885e+06,1.40529e+06,10801,7258.06,3520.47,32
result,Cap_F20_C20.txt,Cap_F20_C20.txt_80_0.txt,20,20,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,604773,906692,10803.9,10769.6,4.95405,56
result,Cap_F20_C20.txt,Cap_F20_C20.txt_80_1.txt,20,20,0.8,45.9232,4,Optimality_KKT_SOS1,Feasible,TimeLimit,813581,919092,10803.5,10777.8,4.23906,49
result,Cap_F20_C20.txt,Cap_F20_C20.txt_80_2.txt,20,20,0.8,47.7453,4,Optimality_KKT_SOS1,Feasible,TimeLimit,851379,896692,10803.3,10779.9,3.92472,46
result,Cap_F20_C20.txt,Cap_F20_C20.txt_80_3.txt,20,20,0.8,47.4078,4,Optimality_KKT_SOS1,Feasible,TimeLimit,801210,929592,10802.9,10781.2,3.99378,43
result,Cap_F20_C20.txt,Cap_F20_C20.txt_80_4.txt,20,20,0.8,45.2755,4,Optimality_KKT_SOS1,Feasible,TimeLimit,854858,917492,10802.6,10763.4,25.7964,36
result,Cap_F10_C49.txt,Cap_F10_C49.txt_100_1.txt,10,49,1,46.0486,2,Optimality_KKT_SOS1,Infeasible,TimeLimit,1.03616e+06,1e+20,10828.3,0.435197,10799.5,0
result,Cap_F20_C20.txt,Cap_F20_C20.txt_80_5.txt,20,20,0.8,45.5836,4,Optimality_KKT_SOS1,Optimal,Proved,858250,858292,4323.74,4312.94,2.49569,28
result,Cap_F20_C20.txt,Cap_F20_C20.txt_100_0.txt,20,20,1,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,684122,1.60497e+06,10802.9,9808.64,976.824,43
result,Cap_F20_C20.txt,Cap_F20_C20.txt_100_1.txt,20,20,1,48.2027,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.07282e+06,1.4956e+06,10801.8,2466.06,8329.99,19
