x,BigM - Optimality KKT BigM_2,BigM - Optimality KKT SOS1_2,BigM - Optimality KKT SOS1_3,BigM - Optimality KKT BigM_3,BigM - MibS_3,BigM - MibS_2
0.606060606060606,0.997916666666667,0.783333333333333,0.772916666666667,0.989583333333333,0.5625,0.510416666666667
0.626262626262626,0.997916666666667,0.783333333333333,0.783333333333333,0.991666666666667,0.602083333333333,0.527083333333333
0.646464646464647,0.997916666666667,0.7875,0.820833333333333,0.995833333333333,0.71875,0.5375
0.666666666666667,0.997916666666667,0.8,0.8875,0.997916666666667,0.84375,0.560416666666667
0.686868686868687,0.997916666666667,0.829166666666667,0.9375,0.997916666666667,0.91875,0.652083333333333
0.707070707070707,0.997916666666667,0.895833333333333,0.983333333333333,0.997916666666667,0.970833333333333,0.7625
0.727272727272727,0.997916666666667,0.952083333333333,1,0.997916666666667,0.997916666666667,0.89375
0.747474747474748,0.997916666666667,0.970833333333333,1,0.997916666666667,1,0.933333333333333
0.767676767676768,0.997916666666667,0.98125,1,1,1,0.94375
0.787878787878788,1,0.98125,1,1,1,0.958333333333333
0.808080808080808,1,0.98125,1,1,1,0.966666666666667
0.828282828282828,1,0.98125,1,1,1,0.966666666666667
0.848484848484849,1,0.98125,1,1,1,0.966666666666667
0.868686868686869,1,0.98125,1,1,1,0.966666666666667
0.888888888888889,1,0.98125,1,1,1,0.966666666666667
0.909090909090909,1,0.98125,1,1,1,0.966666666666667
0.929292929292929,1,0.98125,1,1,1,0.966666666666667
0.94949494949495,1,0.98125,1,1,1,0.966666666666667
0.96969696969697,1,0.98125,1,1,1,0.966666666666667
0.98989898989899,1,0.98125,1,1,1,0.966666666666667
1.01010101010101,1,1,1,1,1,0.966666666666667
1.03030303030303,1,1,1,1,1,0.966666666666667
1.05050505050505,1,1,1,1,1,0.966666666666667
1.07070707070707,1,1,1,1,1,0.966666666666667
1.09090909090909,1,1,1,1,1,0.966666666666667
1.11111111111111,1,1,1,1,1,0.966666666666667
1.13131313131313,1,1,1,1,1,0.966666666666667
1.15151515151515,1,1,1,1,1,0.966666666666667
1.17171717171717,1,1,1,1,1,0.966666666666667
1.19191919191919,1,1,1,1,1,0.966666666666667
1.21212121212121,1,1,1,1,1,0.966666666666667
1.23232323232323,1,1,1,1,1,0.966666666666667
1.25252525252525,1,1,1,1,1,0.966666666666667
1.27272727272727,1,1,1,1,1,0.966666666666667
1.29292929292929,1,1,1,1,1,0.966666666666667
1.31313131313131,1,1,1,1,1,0.966666666666667
1.33333333333333,1,1,1,1,1,0.966666666666667
1.35353535353535,1,1,1,1,1,0.966666666666667
1.37373737373737,1,1,1,1,1,0.966666666666667
1.39393939393939,1,1,1,1,1,0.966666666666667
1.41414141414141,1,1,1,1,1,0.966666666666667
1.43434343434343,1,1,1,1,1,0.966666666666667
1.45454545454545,1,1,1,1,1,0.966666666666667
1.47474747474747,1,1,1,1,1,0.966666666666667
1.4949494949495,1,1,1,1,1,0.966666666666667
1.51515151515152,1,1,1,1,1,0.966666666666667
1.53535353535354,1,1,1,1,1,0.966666666666667
1.55555555555556,1,1,1,1,1,0.966666666666667
1.57575757575758,1,1,1,1,1,0.966666666666667
1.5959595959596,1,1,1,1,1,0.966666666666667
1.61616161616162,1,1,1,1,1,0.966666666666667
1.63636363636364,1,1,1,1,1,0.966666666666667
1.65656565656566,1,1,1,1,1,0.966666666666667
1.67676767676768,1,1,1,1,1,0.966666666666667
1.6969696969697,1,1,1,1,1,0.966666666666667
1.71717171717172,1,1,1,1,1,0.966666666666667
1.73737373737374,1,1,1,1,1,0.966666666666667
1.75757575757576,1,1,1,1,1,0.966666666666667
1.77777777777778,1,1,1,1,1,0.966666666666667
1.7979797979798,1,1,1,1,1,0.966666666666667
1.81818181818182,1,1,1,1,1,0.966666666666667
1.83838383838384,1,1,1,1,1,0.966666666666667
1.85858585858586,1,1,1,1,1,0.966666666666667
1.87878787878788,1,1,1,1,1,0.966666666666667
1.8989898989899,1,1,1,1,1,0.966666666666667
1.91919191919192,1,1,1,1,1,0.966666666666667
1.93939393939394,1,1,1,1,1,0.966666666666667
1.95959595959596,1,1,1,1,1,0.966666666666667
1.97979797979798,1,1,1,1,1,0.966666666666667
2,1,1,1,1,1,1
