slurm-16159017_102.out:result,Cap_F10_C25.txt,10,25,0.8,2,Optimality_KKT_BigM,Optimal,Proved,656478,656478,26.002,18.8444,6.54291,24
slurm-16159017_1030.out:result,Cap_F30_C49.txt,30,49,0.8,2,Joint_MibS,Feasible,TimeLimit,640402,1e+20,3600.04,3574.85,19.6362,39
slurm-16159017_1031.out:result,Cap_F30_C49.txt,30,49,0.8,2,Optimality_KKT_NLP,Fail,TimeLimit,448735,1.38518e+06,3601.91,0.011298,3599.99,1
slurm-16159017_1032.out:result,Cap_F30_C49.txt,30,49,0.8,2,Optimality_KKT_BigM,Feasible,TimeLimit,662871,746451,3600.03,3564.95,29.9964,34
slurm-16159017_1033.out:result,Cap_F30_C49.txt,30,49,0.8,2,Optimality_KKT_SOS1,Fail,TimeLimit,448735,1.38518e+06,3602.24,0.011527,3600,1
slurm-16159017_1034.out:result,Cap_F30_C49.txt,30,49,0.8,2,Joint_KKT_NLP,Fail,TimeLimit,0,1e+20,3600.24,0.000973,3600.17,0
slurm-16159017_1035.out:result,Cap_F30_C49.txt,30,49,0.8,2,Joint_KKT_SOS1,Fail,TimeLimit,0,1e+20,3600.24,0.001272,3600.17,0
slurm-16159017_1036.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_StrongDuality_NLP,Feasible,TimeLimit,658744,793816,3600.02,3590.61,5.4785,32
slurm-16159017_1037.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_MibS,Feasible,TimeLimit,658744,793816,3600.03,3577.8,18.9566,32
slurm-16159017_1038.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_Dualize_NLP,Feasible,TimeLimit,658341,793816,3600.02,3592.14,3.9625,31
slurm-16159017_1039.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_Dualize_MILP,Feasible,TimeLimit,658744,793816,3600.02,3590.55,5.51473,32
slurm-16159017_103.out:result,Cap_F10_C25.txt,10,25,0.8,2,Optimality_KKT_SOS1,Fail,TimeLimit,411414,1.031e+06,3601.09,0.003409,3599.98,1
slurm-16159017_1040.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_Dualize_SOS1,Feasible,TimeLimit,661362,793816,3600.02,3592.35,4.00944,33
slurm-16159017_1041.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_StrongDuality_NLP,Feasible,TimeLimit,645517,1e+20,3600.04,3585.16,10.1222,33
slurm-16159017_1042.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_Dualize_NLP,Feasible,TimeLimit,645648,1e+20,3600.02,3588.73,6.04443,34
slurm-16159017_1043.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_Dualize_MILP,Feasible,TimeLimit,645648,1e+20,3600.02,3588.23,6.44015,34
slurm-16159017_1044.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_Dualize_SOS1,Feasible,TimeLimit,645648,1e+20,3600.02,3588.55,6.36102,34
slurm-16159017_1045.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_MibS,Feasible,TimeLimit,644669,1e+20,3600.03,3578.46,16.8917,32
slurm-16159017_1046.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_KKT_NLP,Fail,TimeLimit,448735,2.6018e+06,3602.58,0.011535,3599.99,1
slurm-16159017_1047.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_KKT_BigM,Feasible,TimeLimit,658744,793816,3600.04,3540.68,53.7385,32
slurm-16159017_1048.out:result,Cap_F30_C49.txt,30,49,1,2,Optimality_KKT_SOS1,Fail,TimeLimit,448735,2.6018e+06,3602.73,0.011184,3600,1
slurm-16159017_1049.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_KKT_NLP,Fail,TimeLimit,0,1e+20,3600.26,0.000265,3600.18,0
slurm-16159017_104.out:result,Cap_F10_C25.txt,10,25,0.8,2,Joint_KKT_NLP,Fail,TimeLimit,411414,1e+20,3600.05,0.003222,3600,1
slurm-16159017_1050.out:result,Cap_F30_C49.txt,30,49,1,2,Joint_KKT_SOS1,Fail,TimeLimit,0,1e+20,3600.26,0.000312,3600.18,0
slurm-16159017_1051.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_StrongDuality_NLP,Optimal,Proved,581419,581419,53.1269,51.342,1.08787,62
slurm-16159017_1052.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_MibS,Optimal,Proved,581419,581419,55.2006,53.463,1.06892,62
slurm-16159017_1053.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_Dualize_NLP,Optimal,Proved,581419,581419,55.3077,54.0254,0.604862,62
slurm-16159017_1054.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_Dualize_MILP,Optimal,Proved,581419,581419,55.3075,53.8154,0.807135,62
slurm-16159017_1055.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_Dualize_SOS1,Optimal,Proved,581419,581419,55.3052,53.965,0.668382,62
slurm-16159017_1056.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_StrongDuality_NLP,Optimal,Proved,581419,581419,53.3129,51.359,1.12462,62
slurm-16159017_1057.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_Dualize_NLP,Optimal,Proved,581419,581419,47.8652,46.0698,1.04581,62
slurm-16159017_1058.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_Dualize_MILP,Optimal,Proved,581419,581419,57.4253,55.3235,1.21884,62
slurm-16159017_1059.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_Dualize_SOS1,Optimal,Proved,581419,581419,53.842,52.0102,1.01161,62
slurm-16159017_105.out:result,Cap_F10_C25.txt,10,25,0.8,2,Joint_KKT_SOS1,Fail,TimeLimit,411414,1e+20,3600.04,0.003133,3600,1
slurm-16159017_1060.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_MibS,Optimal,Proved,581419,581419,56.5449,53.894,1.83279,62
slurm-16159017_1061.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_KKT_NLP,Optimal,Proved,581419,581419,130.967,53.4426,76.7522,62
slurm-16159017_1062.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_KKT_BigM,Optimal,Proved,581419,581419,56.0509,53.7963,1.46155,62
slurm-16159017_1063.out:result,Cap_F10_C10.txt,10,10,0.8,3,Optimality_KKT_SOS1,Optimal,Proved,581419,581419,123.62,51.2884,71.5942,62
slurm-16159017_1064.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_KKT_NLP,Fail,TimeLimit,330622,1e+20,3603.77,0.027603,3599.92,1
slurm-16159017_1065.out:result,Cap_F10_C10.txt,10,10,0.8,3,Joint_KKT_SOS1,Fail,TimeLimit,330622,1e+20,3603.79,0.002968,3599.99,1
slurm-16159017_1066.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_StrongDuality_NLP,Optimal,Proved,664644,664644,46.6296,44.8582,1.19877,56
slurm-16159017_1067.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_MibS,Optimal,Proved,664644,664644,51.2977,49.1647,1.52691,56
slurm-16159017_1068.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_Dualize_NLP,Optimal,Proved,664644,664644,50.2923,48.9791,0.724742,56
slurm-16159017_1069.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_Dualize_MILP,Optimal,Proved,664644,664644,48.058,46.4662,1.01547,56
slurm-16159017_106.out:result,Cap_F10_C25.txt,10,25,1,2,Optimality_StrongDuality_NLP,Optimal,Proved,716223,716223,13.6711,12.4133,0.879698,20
slurm-16159017_1070.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_Dualize_SOS1,Optimal,Proved,664644,664644,44.4964,43.1833,0.787795,56
slurm-16159017_1071.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_StrongDuality_NLP,Optimal,Proved,664644,664644,51.6763,49.4348,1.44664,57
slurm-16159017_1072.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_Dualize_NLP,Optimal,Proved,664644,664644,51.2234,49.3185,1.12917,57
slurm-16159017_1073.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_Dualize_MILP,Optimal,Proved,664644,664644,50.3737,48.3539,1.24739,57
slurm-16159017_1074.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_Dualize_SOS1,Optimal,Proved,664644,664644,50.3643,48.5065,1.09565,57
slurm-16159017_1075.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_MibS,Optimal,Proved,664644,664644,48.9601,45.6831,2.60743,57
slurm-16159017_1076.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_KKT_NLP,Fail,TimeLimit,664644,671870,3600.05,48.708,3550.64,56
slurm-16159017_1077.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_KKT_BigM,Optimal,Proved,664644,664644,53.1381,49.0443,3.37595,56
slurm-16159017_1078.out:result,Cap_F10_C10.txt,10,10,1,3,Optimality_KKT_SOS1,Fail,TimeLimit,664644,671870,3600.08,46.6809,3552.66,56
slurm-16159017_1079.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_KKT_NLP,Fail,TimeLimit,330622,1e+20,3600.02,0.001885,3599.99,1
slurm-16159017_107.out:result,Cap_F10_C25.txt,10,25,1,2,Optimality_MibS,Optimal,Proved,716223,716223,14.4547,12.3744,1.70554,20
slurm-16159017_1080.out:result,Cap_F10_C10.txt,10,10,1,3,Joint_KKT_SOS1,Fail,TimeLimit,330622,1e+20,3600.02,0.002645,3599.99,1
slurm-16159017_1081.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_StrongDuality_NLP,Optimal,Proved,606687,606687,67.1985,65.1968,1.21585,52
slurm-16159017_1082.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_MibS,Optimal,Proved,606687,606687,67.796,65.1223,1.63234,52
slurm-16159017_1083.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_Dualize_NLP,Optimal,Proved,606687,606687,61.9671,60.3979,0.876384,52
slurm-16159017_1084.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_Dualize_MILP,Optimal,Proved,606687,606687,69.6611,67.8684,0.97151,52
slurm-16159017_1085.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_Dualize_SOS1,Optimal,Proved,606687,606687,69.6526,67.9684,0.888759,52
slurm-16159017_1086.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_StrongDuality_NLP,Optimal,Proved,606687,606687,69.2941,66.925,1.35156,52
slurm-16159017_1087.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_Dualize_NLP,Optimal,Proved,606687,606687,69.2645,67.2132,1.05919,52
slurm-16159017_1088.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_Dualize_MILP,Optimal,Proved,606687,606687,70.8402,68.5307,1.29165,52
slurm-16159017_1089.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_Dualize_SOS1,Optimal,Proved,606687,606687,65.3016,63.2213,1.18957,52
slurm-16159017_108.out:result,Cap_F10_C25.txt,10,25,1,2,Optimality_Dualize_NLP,Optimal,Proved,716223,716223,13.2636,12.4512,0.449605,20
slurm-16159017_1090.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_MibS,Optimal,Proved,606687,606687,74.2406,71.3227,1.92139,52
slurm-16159017_1091.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_KKT_NLP,Fail,TimeLimit,550345,705200,3602.4,7.13163,3592.61,23
slurm-16159017_1092.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_KKT_BigM,Optimal,Proved,606687,606687,59.9261,57.2142,1.94761,52
slurm-16159017_1093.out:result,Cap_F10_C15.txt,10,15,0.8,3,Optimality_KKT_SOS1,Fail,TimeLimit,550345,705200,3601.71,8.30059,3591.42,23
slurm-16159017_1094.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_KKT_NLP,Fail,TimeLimit,358305,1e+20,3603.03,0.016717,3599.98,1
slurm-16159017_1095.out:result,Cap_F10_C15.txt,10,15,0.8,3,Joint_KKT_SOS1,Fail,TimeLimit,358305,1e+20,3603.05,0.003311,3599.99,1
slurm-16159017_1096.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_StrongDuality_NLP,Optimal,Proved,708835,708835,70.5838,68.1592,1.6441,50
slurm-16159017_1097.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_MibS,Optimal,Proved,708835,708835,66.6292,63.8708,2.07723,50
slurm-16159017_1098.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_Dualize_NLP,Optimal,Proved,708835,708835,71.2037,69.445,1.00728,50
slurm-16159017_1099.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_Dualize_MILP,Optimal,Proved,708835,708835,67.0011,64.6209,1.65212,50
slurm-16159017_109.out:result,Cap_F10_C25.txt,10,25,1,2,Optimality_Dualize_MILP,Optimal,Proved,716223,716223,13.677,12.4853,0.80799,20
slurm-16159017_10.out:result,Cap_F10_C10.txt,10,10,0.8,2,Joint_MibS,Optimal,Proved,498982,498982,3.75024,2.73493,0.807724,19
slurm-16159017_1100.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_Dualize_SOS1,Optimal,Proved,708835,708835,63.7731,62.0791,1.02057,50
slurm-16159017_1101.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_StrongDuality_NLP,Optimal,Proved,708835,708835,77.5454,74.1528,2.43535,53
slurm-16159017_1102.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_Dualize_NLP,Optimal,Proved,708835,708835,83.6742,81.1061,1.52796,53
slurm-16159017_1103.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_Dualize_MILP,Optimal,Proved,708835,708835,78.9721,76.3591,1.61257,53
slurm-16159017_1104.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_Dualize_SOS1,Optimal,Proved,708835,708835,78.98,76.4165,1.58901,53
slurm-16159017_1105.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_MibS,Optimal,Proved,708835,708835,85.147,80.3603,3.8279,53
slurm-16159017_1106.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_KKT_NLP,Fail,TimeLimit,613207,1.33541e+06,3602.67,2.7601,3597.06,14
slurm-16159017_1107.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_KKT_BigM,Optimal,Proved,708835,708835,80.6013,68.1292,11.5451,50
slurm-16159017_1108.out:result,Cap_F10_C15.txt,10,15,1,3,Optimality_KKT_SOS1,Fail,TimeLimit,613207,1.33541e+06,3602.82,2.76374,3597.06,14
slurm-16159017_1109.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_KKT_NLP,Fail,TimeLimit,358305,1e+20,3600.03,0.001927,3599.99,1
slurm-16159017_110.out:result,Cap_F10_C25.txt,10,25,1,2,Optimality_Dualize_SOS1,Optimal,Proved,716223,716223,13.1705,12.3439,0.462299,20
slurm-16159017_1110.out:result,Cap_F10_C15.txt,10,15,1,3,Joint_KKT_SOS1,Fail,TimeLimit,358305,1e+20,3600.03,0.003311,3599.98,1
slurm-16159017_1111.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_StrongDuality_NLP,Optimal,Proved,685150,685150,63.9429,61.6977,1.47059,43
slurm-16159017_1112.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_MibS,Optimal,Proved,685150,685150,69.8458,67.5024,1.54905,43
slurm-16159017_1113.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_Dualize_NLP,Optimal,Proved,685150,685150,64.6883,62.8114,1.11421,43
slurm-16159017_1114.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_Dualize_MILP,Optimal,Proved,685150,685150,63.0493,61.1346,1.11416,43
slurm-16159017_1115.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_Dualize_SOS1,Optimal,Proved,685150,685150,68.2449,66.4177,1.02444,43
slurm-16159017_1116.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_StrongDuality_NLP,Optimal,Proved,685150,685150,58.7731,56.37,1.4899,43
slurm-16159017_1117.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_Dualize_NLP,Optimal,Proved,685150,685150,64.3803,62.1136,1.32106,43
slurm-16159017_1118.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_Dualize_MILP,Optimal,Proved,685150,685150,68.9512,66.3521,1.52518,43
slurm-16159017_1119.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_Dualize_SOS1,Optimal,Proved,685150,685150,68.165,65.7534,1.37002,43
slurm-16159017_111.out:result,Cap_F10_C25.txt,10,25,1,2,Joint_StrongDuality_NLP,Optimal,Proved,716223,716223,17.3052,15.265,1.46446,23
slurm-16159017_1120.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_MibS,Optimal,Proved,685150,685150,70.7079,67.4902,2.22372,43
slurm-16159017_1121.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_KKT_NLP,Fail,TimeLimit,617543,937000,3600.57,3.51303,3596.26,15
slurm-16159017_1122.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_KKT_BigM,Optimal,Proved,685150,685150,68.3124,63.4762,3.89803,43
slurm-16159017_1123.out:result,Cap_F10_C20.txt,10,20,0.8,3,Optimality_KKT_SOS1,Fail,TimeLimit,617543,937000,3600.75,3.49014,3596.3,15
slurm-16159017_1124.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_KKT_NLP,Fail,TimeLimit,380698,1e+20,3602.78,0.002871,3600,1
slurm-16159017_1125.out:result,Cap_F10_C20.txt,10,20,0.8,3,Joint_KKT_SOS1,Fail,TimeLimit,380698,1e+20,3602.82,0.002848,3600,1
slurm-16159017_1126.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_StrongDuality_NLP,Optimal,Proved,767025,767025,55.011,52.6379,1.69434,39
slurm-16159017_1127.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_MibS,Optimal,Proved,767025,767025,62.6413,59.2878,2.6567,39
slurm-16159017_1128.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_Dualize_NLP,Optimal,Proved,767025,767025,61.8482,59.9891,1.1343,39
slurm-16159017_1129.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_Dualize_MILP,Optimal,Proved,767025,767025,58.365,56.075,1.56798,39
slurm-16159017_112.out:result,Cap_F10_C25.txt,10,25,1,2,Joint_Dualize_NLP,Optimal,Proved,716223,716223,16.7493,15.26,0.915507,23
slurm-16159017_1130.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_Dualize_SOS1,Optimal,Proved,767025,767025,56.7129,54.8819,1.17094,39
slurm-16159017_1131.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_StrongDuality_NLP,Optimal,Proved,767025,767025,89.8207,85.3466,3.27589,49
slurm-16159017_1132.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_Dualize_NLP,Optimal,Proved,767025,767025,90.7783,87.5029,2.08154,49
slurm-16159017_1133.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_Dualize_MILP,Optimal,Proved,767025,767025,79.1681,75.9482,2.11777,49
slurm-16159017_1134.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_Dualize_SOS1,Optimal,Proved,767025,767025,79.8226,76.7545,2.05126,49
slurm-16159017_1135.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_MibS,Optimal,Proved,767025,767025,92.2324,86.0076,5.13017,49
slurm-16159017_1136.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_KKT_NLP,Fail,TimeLimit,599816,1.89461e+06,3601.87,0.14017,3599.81,4
slurm-16159017_1137.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_KKT_BigM,Optimal,Proved,767025,767025,84.7799,56.402,27.4847,39
slurm-16159017_1138.out:result,Cap_F10_C20.txt,10,20,1,3,Optimality_KKT_SOS1,Fail,TimeLimit,599816,1.89461e+06,3602.72,0.127196,3599.82,4
slurm-16159017_1139.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_KKT_NLP,Fail,TimeLimit,380698,1e+20,3600.04,0.003886,3600,1
slurm-16159017_113.out:result,Cap_F10_C25.txt,10,25,1,2,Joint_Dualize_MILP,Optimal,Proved,716223,716223,15.9472,14.2707,1.09807,23
slurm-16159017_1140.out:result,Cap_F10_C20.txt,10,20,1,3,Joint_KKT_SOS1,Fail,TimeLimit,380698,1e+20,3600.04,0.002573,3600,1
slurm-16159017_1141.out:result,Cap_F10_C25.txt,10,25,0.8,3,Optimality_StrongDuality_NLP,Optimal,Proved,727012,727012,91.6157,88.6435,1.93088,43
slurm-16159017_1142.out:result,Cap_F10_C25.txt,10,25,0.8,3,Optimality_MibS,Optimal,Proved,727012,727012,93.3963,90.307,2.09993,43
slurm-16159017_1143.out:result,Cap_F10_C25.txt,10,25,0.8,3,Optimality_Dualize_NLP,Optimal,Proved,727012,727012,86.7571,84.5323,1.27677,43
slurm-16159017_1144.out:result,Cap_F10_C25.txt,10,25,0.8,3,Optimality_Dualize_MILP,Optimal,Proved,727012,727012,84.8721,82.2813,1.63614,43
