result,AGG2_13_1,311,821,3,8,1,0,PADM,adapt,2,l1,500,0,0,2291c9b8-b73c-4c71-970b-83929fdde1b7.sol,,,,,,,,,0.06313,Feasible,Proved,0,1,2,0,0,1,-2.02393e+07,-2.02392e+07,4.94524e-07
result,25FV47_16_10,1641,2395,3,62,8,0,NLP-first,mult,2,l1,1000,0,0,6be6f47a-d505-4d84-9555-9db59fc39f45.sol,,,,,,,,,3.94702,Feasible,SolutionLimit,1.09125,0,0,1.09125,1.09125,1,5492.04,5492.08,7.39398e-06
result,AGG2_13_1,311,821,3,8,1,0,PADM,adapt,2,l1,500,1,0,248b0eff-390e-49a3-bef3-3d1eb93338c2.sol,0.07602,Feasible,Proved,0,1,3,31.4915,29.5502,0.079648,Feasible,Proved,31.4278,1,3,31.4278,29.5502,1,-2.09735e+07,-2.09735e+07,4.77212e-07
result,AGG2_13_10,496,821,3,181,13,0,NLP-first,mult,2,l1,1000,0,0,62b5fda4-1722-4ed0-9515-eec17e85a3a3.sol,,,,,,,,,1.3488,Feasible,SolutionLimit,106.034,0,0,106.034,97.9871,1,-2.68375e+07,-2.68375e+07,3.72941e-07
result,AGG2_13_10,496,821,3,181,13,0,NLP,mult,2,l1,1000,0,0,9dbdce83-3bc7-4245-89c5-bf6f82cac6fd.sol,,,,,,,,,28.5773,Optimal,Proved,5.14416e-05,0,0,5.14512e-05,4.12495e-05,1,-2.02393e+07,-2.02393e+07,4.94524e-07
result,AGG2_13_10,496,821,3,181,13,0,PADM,adapt,2,l1,500,0,0,11b6a430-05f6-49a1-8da9-afe468b37072.sol,,,,,,,,,0.153169,Feasible,Proved,0,1,2,0,0,1,-2.02393e+07,-2.02392e+07,4.94524e-07
result,AGG2_13_10,496,821,3,181,13,0,PADM,adapt,2,l1,500,1,0,059742be-8757-430f-b291-5a8a28e4e68e.sol,0.15443,Feasible,Proved,0,1,3,324.965,149.742,0.19771,Feasible,Proved,217.303,1,3,217.303,111.281,1,-2.66193e+07,-2.66193e+07,3.75997e-07
result,AGG2_13_5,374,821,3,67,5,0,NLP-first,mult,2,l1,1000,0,0,ce50edef-e267-4e94-8fcb-c39a1fadb81a.sol,,,,,,,,,0.93752,Feasible,SolutionLimit,0.822317,0,0,0.822317,0.596067,1,-2.44475e+07,-2.44475e+07,4.09399e-07
result,AGG2_13_5,374,821,3,67,5,0,NLP,mult,2,l1,1000,0,0,929815d8-1c85-450f-815d-2f24cb279849.sol,,,,,,,,,3.35079,Optimal,Proved,0.0470032,0,0,0.0470032,0.0266736,1,-2.06018e+07,-2.06018e+07,4.85822e-07
result,AGG2_13_5,374,821,3,67,5,0,PADM,adapt,2,l1,500,0,0,e3982358-1a99-40ad-874d-30e4abef3b41.sol,,,,,,,,,0.110257,Feasible,Proved,0,1,2,0,0,1,-2.02393e+07,-2.02392e+07,4.94524e-07
result,AGG2_13_5,374,821,3,67,5,0,PADM,adapt,2,l1,500,1,0,6eb7b160-8712-4344-abff-eff11bb877ad.sol,0.110438,Feasible,Proved,0,1,3,50.6754,30.6995,0.122381,Feasible,Proved,44.3304,1,3,44.3304,30.3187,1,-2.30076e+07,-2.30076e+07,4.35021e-07
result,AGG2_14_1,303,821,3,0,1,0,NLP-first,mult,2,l1,1000,0,0,3f123cdc-2afd-4dcf-aaee-5c60ec654d6f.sol,,,,,,,,,0.77141,Infeasible,Proved,1e+20,0,0,,,,,,
result,25FV47_16_10,1641,2395,3,62,8,0,NLP,mult,2,l1,1000,0,0,32e49db4-9e2e-4207-86a7-ea1bea603c6b.sol,,,,,,,,,900.001,Feasible,TimeLimit,0.00919296,0,0,0.00919296,0.00919296,1,5501.79,5501.85,9.29018e-06
result,AGG2_14_1,303,821,3,0,1,0,NLP,mult,2,l1,1000,0,0,b77fa703-b2f0-4a86-b20a-ee6e65edf6ce.sol,,,,,,,,,0.807352,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_14_1,303,821,3,0,1,0,PADM,adapt,2,l1,500,0,0,408a74da-688e-4ef2-a05a-d21bc8968a82.sol,,,,,,,,,900.002,Infeasible,TimeLimit,1e+20,49199,98063,,,,,,
result,AGG2_14_1,303,821,3,0,1,0,PADM,adapt,2,l1,500,1,0,52b519b7-5855-459b-ac36-854fdef7f847.sol,900.004,Infeasible,TimeLimit,1e+20,39886,79438,,,0.024151,Infeasible,TimeLimit,1e+20,1,1,,,,,,
result,AGG2_14_10,397,821,3,79,16,0,NLP-first,mult,2,l1,1000,0,0,502eb99b-bee8-4fc5-8cb5-39528a95ba83.sol,,,,,,,,,1.08677,Feasible,SolutionLimit,3.71406,0,0,3.71406,3.5202,1,-2.02393e+07,-2.02384e+07,4.08382e-05
result,AGG2_14_10,397,821,3,79,16,0,NLP,mult,2,l1,1000,0,0,80becc1f-e153-4679-9b30-c4c25cac6d66.sol,,,,,,,,,14.6929,Optimal,Proved,0.00343978,0,0,0.0034413,0.00344101,1,-2.02393e+07,-2.02384e+07,4.08382e-05
result,AGG2_14_10,397,821,3,79,16,0,PADM,adapt,2,l1,500,0,0,dcf0a0dd-4220-49c4-974b-0c0c027d8cf6.sol,,,,,,,,,900.011,Infeasible,TimeLimit,1e+20,15571,32314,,,,,,
result,AGG2_14_10,397,821,3,79,16,0,PADM,adapt,2,l1,500,1,0,7798002e-194d-4845-aaa8-1c8d6076d4c4.sol,0.119051,Feasible,Proved,0,1,3,768.201,253.216,0.133834,Feasible,Proved,466.347,1,3,466.347,184.58,0,-2.50994e+07,-2.509e+07,0.000374777
result,AGG2_14_5,341,821,3,33,6,0,NLP-first,mult,2,l1,1000,0,0,30b48b13-4631-44e9-bdc8-9a536330d772.sol,,,,,,,,,0.710912,Feasible,SolutionLimit,1.02903,0,0,1.02903,1.02903,1,-2.02506e+07,-2.02498e+07,4.08152e-05
result,AGG2_14_5,341,821,3,33,6,0,NLP,mult,2,l1,1000,0,0,e9981969-a7bb-49bb-9aad-3698359574dc.sol,,,,,,,,,14.3308,Optimal,Proved,0.0275506,0,0,0.0275506,0.0275506,1,-2.02401e+07,-2.02393e+07,4.08366e-05
result,AGG2_14_5,341,821,3,33,6,0,PADM,adapt,2,l1,500,0,0,9448543b-4888-4257-9b56-47379de86288.sol,,,,,,,,,900.016,Infeasible,TimeLimit,1e+20,21481,44130,,,,,,
result,25FV47_16_10,1641,2395,3,62,8,0,PADM,adapt,2,l1,500,0,0,1779ccf6-aba3-4a41-8dbc-3dff2dcdd4a8.sol,,,,,,,,,1.23483,Feasible,Proved,0,1,2,0,0,1,5501.85,5501.9,9.29009e-06
result,AGG2_14_5,341,821,3,33,6,0,PADM,adapt,2,l1,500,1,0,e7ca6e14-30aa-44f1-a773-3771d9495eb8.sol,0.087624,Feasible,Proved,0,1,3,286.707,148.912,0.088038,Feasible,Proved,86.1107,1,3,86.1107,46.2891,1,-2.30121e+07,-2.30113e+07,3.59285e-05
result,AGG2_1_5,405,821,3,100,3,0,NLP-first,mult,2,l1,1000,0,0,96239ebd-ef13-4c97-963b-2e6ed355ee3d.sol,,,,,,,,,0.002352,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_1_5,405,821,3,100,3,0,NLP,mult,2,l1,1000,0,0,26973cfe-eff9-4efe-9ff2-426eca61bc1b.sol,,,,,,,,,0.002259,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_1_5,405,821,3,100,3,0,PADM,adapt,2,l1,500,0,0,7b67f15c-cc97-4774-981b-ce2e762c5894.sol,,,,,,,,,59.5924,Fail,Cycling,1e+20,1003,2007,,,,,,
