result,80BAU3B_3_1,9800,15549,3,0,1,0,PADM,mult,2,l1,1000,0,9cf88c0c-1af2-48f6-9b64-963ec4fea478.sol,,,,,,,,,21.3474,Optimal,Proved,36.6036,0,0,36.6036,36.6036,1,987223,987224,9.57497e-07
result,CYCLE_6_10,2961,4833,3,101,3,0,PADM,mult,2,l1,1000,0,15dae8f4-2069-4257-b372-550455054523.sol,,,,,,,,,2.63675,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_6_5,2905,4833,3,47,1,0,PADM,mult,2,l1,1000,0,1e1354f4-f89d-4e54-85c6-008711a1dbcd.sol,,,,,,,,,2.50612,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_7_1,2871,4833,3,14,0,0,PADM,mult,2,l1,1000,0,6220e77e-e598-4238-8d0b-09a66f537fce.sol,,,,,,,,,1.49639,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_7_10,2956,4833,3,97,2,0,PADM,mult,2,l1,1000,0,6a6541f9-3523-40d8-8573-6d47ebc3d59f.sol,,,,,,,,,2.35737,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_7_5,2890,4833,3,33,0,0,PADM,mult,2,l1,1000,0,5dff05b2-a052-4e6f-8159-7519f28d011f.sol,,,,,,,,,1.98131,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_8_1,2874,4833,3,17,0,0,PADM,mult,2,l1,1000,0,a18f8073-4752-4e8d-849c-3ebcb5285787.sol,,,,,,,,,0.005611,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_8_10,2949,4833,3,87,5,0,PADM,mult,2,l1,1000,0,6217cd34-30ef-4118-b0eb-bbcc76dee70b.sol,,,,,,,,,0.004613,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_8_5,2887,4833,3,29,1,0,PADM,mult,2,l1,1000,0,fd17a5de-21d0-404b-9af5-4761ac75e5d6.sol,,,,,,,,,0.005295,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_9_1,2867,4833,3,10,0,0,PADM,mult,2,l1,1000,0,0424ef2f-947c-4331-ab27-be5b09e54e11.sol,,,,,,,,,1.30884,Infeasible,Proved,1e+20,0,0,,,,,,
result,CYCLE_9_10,2944,4833,3,84,3,0,PADM,mult,2,l1,1000,0,2aa3dd12-21f9-4108-a713-6bdf674a0009.sol,,,,,,,,,2.65445,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_3_10,9827,15549,3,14,14,0,PADM,mult,2,l1,1000,0,c3dd8ded-39e4-40cd-844d-89bfaab6c08e.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.00150641,0,0,0.00150641,0.00150641,1,987223,987224,9.57497e-07
result,CYCLE_9_5,2896,4833,3,37,2,0,PADM,mult,2,l1,1000,0,b6ee1c53-f7ed-48f9-b4a9-e17657e79dbc.sol,,,,,,,,,1.61529,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_0_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,93881bf8-61a1-43f6-82d4-e52111ff4a36.sol,,,,,,,,,0.798199,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_0_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,dc80dc55-864e-4162-a46c-805c7b7719a0.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.0190804,0,0,0.0190804,0.0154473,1,2.18453e+06,2.18454e+06,9.25081e-07
result,CZPROB_0_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,63de30b4-e3a4-44f6-b4f2-5ffdde92d6b1.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0142483,0,0,0.0142483,0.0112616,1,2.18468e+06,2.18469e+06,9.3895e-07
result,CZPROB_10_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,19dbdc61-d60a-4a25-8e41-8b88c5bd5be0.sol,,,,,,,,,0.005289,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_10_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,a9907a10-229b-4124-8379-2d78fc1ffa9f.sol,,,,,,,,,0.004024,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_10_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,50c72c6e-7873-4a56-b1ea-2c6eed8daea3.sol,,,,,,,,,0.004103,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_1_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,42b579f3-aa42-4a41-827a-ce296a791658.sol,,,,,,,,,0.007263,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_1_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,e0341b27-cf97-4d77-874d-9002da6a81fa.sol,,,,,,,,,0.007211,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_11_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,ec0df0bd-90df-4c0b-838a-e829efbe1a41.sol,,,,,,,,,0.007869,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_3_5,9815,15549,3,10,6,0,PADM,mult,2,l1,1000,0,83b2ece4-f6a9-438d-b394-4646a9d82971.sol,,,,,,,,,884.97,Optimal,Proved,0.00151133,0,0,0.00151133,0.00151133,1,987223,987224,9.57497e-07
result,CZPROB_11_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,7d92d145-04ea-46af-af72-fa74e8042035.sol,,,,,,,,,0.007117,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_11_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,59ce172a-e7df-4686-8058-5c5d4fdb86ba.sol,,,,,,,,,0.007269,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_12_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,299dba18-53bf-4141-9074-6412c0c93931.sol,,,,,,,,,0.773637,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_12_10,3554,4684,3,16,15,0,PADM,mult,2,l1,1000,0,f7103cff-b842-4996-81d5-3e9f182b51fb.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0234961,0,0,0.0234962,0.0231161,1,2.18519e+06,2.18519e+06,2.14714e-06
result,CZPROB_12_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,719d0987-1656-4193-bfd4-c1af8fd7b3f7.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0390828,0,0,0.0390828,0.0383307,1,2.18519e+06,2.18519e+06,2.14994e-06
result,CZPROB_13_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,e96bc835-4552-4fb1-8e57-52c2a3fdd953.sol,,,,,,,,,41.6748,Optimal,Proved,0.0373832,0,0,0.0373832,0.03735,1,2.1852e+06,2.1852e+06,3.75994e-07
result,CZPROB_13_10,3554,4684,3,16,15,0,PADM,mult,2,l1,1000,0,2cc030f3-095f-4bde-a6d8-9182e1d1866b.sol,,,,,,,,,1800,Feasible,TimeLimit,0.00636121,0,0,0.00636121,0.00387679,1,2.18395e+06,2.18395e+06,3.75103e-07
result,CZPROB_13_5,3534,4684,3,6,5,0,PADM,mult,2,l1,1000,0,39d5be68-e046-41cc-a827-a4a634503e15.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.0236711,0,0,0.0236711,0.0236284,1,2.1852e+06,2.1852e+06,3.75994e-07
result,CZPROB_14_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,cefa3be9-ae4f-4020-99a5-93fc5333c4c6.sol,,,,,,,,,0.0086,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_14_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,2b869f34-db47-4aae-803f-81177af6da88.sol,,,,,,,,,0.007672,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_4_1,9800,15549,3,0,1,0,PADM,mult,2,l1,1000,0,d2f9dd20-3e18-41bb-bbdc-190fec16b9a3.sol,,,,,,,,,11.2693,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_14_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,4b758d11-4bd0-4872-9d1b-aa09a002bb82.sol,,,,,,,,,0.010045,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_1_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,5ab91b6b-f505-4b0f-80e1-e0caa20a2bcf.sol,,,,,,,,,0.007823,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_15_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,c5b49ef9-a88d-41cc-b795-90d56cef2f26.sol,,,,,,,,,0.007776,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_15_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,f77e214c-f702-40d1-95e7-9eab94fb780d.sol,,,,,,,,,0.00845,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_15_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,1a7b0ffd-1778-4abe-a4fc-6633e6497be4.sol,,,,,,,,,0.008792,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_16_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,b4074a18-cc04-4457-ae4e-f83571fa46a1.sol,,,,,,,,,0.007947,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_16_10,3554,4684,3,16,15,0,PADM,mult,2,l1,1000,0,bc53f8e2-8ccb-40e6-ba2b-cf321cab3a6d.sol,,,,,,,,,0.009073,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_16_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,fdff9982-523e-4ffb-8a94-b2bbc2445de3.sol,,,,,,,,,0.007796,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_17_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,d6aaa9ef-7b42-46da-a13e-50f65fd938ef.sol,,,,,,,,,0.008151,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_17_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,b9c5fe69-895b-449a-bcb6-fb98e9088839.sol,,,,,,,,,0.00732,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_4_10,9818,15549,3,7,12,0,PADM,mult,2,l1,1000,0,588db234-a7f9-41e0-b672-f919af6607fb.sol,,,,,,,,,86.7855,Optimal,Proved,0.0029523,0,0,0.0029523,0.00274084,1,985830,985835,5.21663e-06
result,CZPROB_17_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,071026c1-df35-4922-baf5-d1e692a5070f.sol,,,,,,,,,0.006967,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_18_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,106f4c4e-c3c9-4f47-b065-b4fe417c0a0f.sol,,,,,,,,,0.008194,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_18_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,39d561f7-996d-454a-be4c-7af04a007570.sol,,,,,,,,,0.007064,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_18_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,5be8d690-6625-40f0-8dea-7df14c0dd916.sol,,,,,,,,,0.007366,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_19_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,3841e45c-80af-4853-9417-4a9710b65a4a.sol,,,,,,,,,0.008306,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_19_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,c60e08fc-f2e0-4d4f-b554-469af7148d2a.sol,,,,,,,,,0.007882,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_19_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,6caf2732-4326-41f9-bbc3-919c524c489c.sol,,,,,,,,,0.00746,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_2_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,571073fa-eff6-4fd3-8c4d-755264ede6d9.sol,,,,,,,,,0.007813,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_2_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,87d6375f-2291-4863-8122-7904562b9224.sol,,,,,,,,,0.008235,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_2_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,8de8bff2-c298-406c-a6db-9f4c8639d0a1.sol,,,,,,,,,0.007811,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_4_5,9806,15549,3,2,5,0,PADM,mult,2,l1,1000,0,00e89905-a73d-43bb-a352-20378afae2e0.sol,,,,,,,,,157.719,Optimal,Proved,3.44225,0,0,3.44225,2.6756,1,987219,987224,5.20929e-06
result,CZPROB_3_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,4a8fc211-1709-4dac-a529-d5f1ac93ecc1.sol,,,,,,,,,0.007857,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_3_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,986cd71d-a493-448a-8d92-83ac0c2f55f2.sol,,,,,,,,,0.008262,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_3_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,75837e84-ff9b-405c-8441-3d496bfe6c62.sol,,,,,,,,,0.008693,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_4_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,38d46c3a-1cf1-433a-b047-c1db12e01934.sol,,,,,,,,,0.785428,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_4_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,6691913a-61e6-45bb-acd8-17e2036efb74.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.00695219,0,0,0.00695219,0.00536341,1,2.17996e+06,2.17996e+06,1.55507e-06
result,CZPROB_4_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,9ea67876-3475-4c06-a1ec-2b7d4977d045.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.01037,0,0,0.01037,0.00898628,1,2.18584e+06,2.18584e+06,1.6328e-06
result,CZPROB_5_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,58104d1e-c85b-41fc-adfa-844d882ea751.sol,,,,,,,,,0.007738,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_5_10,3554,4684,3,16,15,0,PADM,mult,2,l1,1000,0,39b28739-f373-4553-858c-78706ade9858.sol,,,,,,,,,0.007685,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_5_5,3534,4684,3,6,5,0,PADM,mult,2,l1,1000,0,a4cc0d30-a516-47c8-8694-ad3f70e11644.sol,,,,,,,,,0.007496,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_6_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,ff89ce2f-8d6d-42e0-8523-75c59ede5405.sol,,,,,,,,,0.005116,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_5_1,9800,15549,3,0,1,0,PADM,mult,2,l1,1000,0,7f2e799a-d938-4fac-a503-320e2493f04b.sol,,,,,,,,,16.1014,Optimal,Proved,0.497202,0,0,0.497202,0.497202,1,987224,987224,3.34699e-07
result,CZPROB_6_10,3553,4684,3,15,15,0,PADM,mult,2,l1,1000,0,4f71c04e-3a8b-4973-9991-7508967a63a0.sol,,,,,,,,,0.003993,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_6_5,3533,4684,3,5,5,0,PADM,mult,2,l1,1000,0,91d846cc-ce4f-4636-9c02-e33dcd2e41b7.sol,,,,,,,,,0.003795,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_7_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,0e286f0e-fd59-4949-b934-311be62b585f.sol,,,,,,,,,2.98108,Optimal,Proved,0.639709,0,0,0.639709,0.634877,1,2.18519e+06,2.1852e+06,2.61474e-06
result,CZPROB_7_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,63d70675-eee0-469d-9b9a-2b4d626c8696.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0865885,0,0,0.0865885,0.0857908,1,2.18519e+06,2.1852e+06,2.60021e-06
result,CZPROB_7_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,d1b0d83c-710c-4367-8399-8078abc3eb65.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0860464,0,0,0.0860464,0.0855637,1,2.18515e+06,2.18516e+06,2.60026e-06
result,CZPROB_8_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,a3e4b0f8-128e-4f05-8020-373dda8ddb40.sol,,,,,,,,,0.007901,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_8_10,3555,4684,3,16,16,0,PADM,mult,2,l1,1000,0,498b0a6f-4ced-490c-9661-c9cedc4deada.sol,,,,,,,,,0.007501,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_8_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,e0d24909-262a-4655-9217-46723b28ce06.sol,,,,,,,,,0.008295,Infeasible,Proved,1e+20,0,0,,,,,,
result,CZPROB_9_1,3525,4684,3,1,1,0,PADM,mult,2,l1,1000,0,e35f2abb-9518-47d0-bf53-8b96c0c4bbe6.sol,,,,,,,,,5.3171,Optimal,Proved,0.147194,0,0,0.147194,0.144587,1,2.18519e+06,2.18519e+06,9.26178e-07
result,CZPROB_9_10,3554,4684,3,16,15,0,PADM,mult,2,l1,1000,0,6ee8df44-5207-47d9-b843-0a0dd8fafbf5.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0165348,0,0,0.0165348,0.0145112,1,2.18424e+06,2.18424e+06,9.19455e-07
result,80BAU3B_5_10,9828,15549,3,16,13,0,PADM,mult,2,l1,1000,0,f943db5d-4218-4864-a76d-76d99f2d10b0.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.000703038,0,0,0.000703038,0.000703038,1,987224,987224,3.34699e-07
result,CZPROB_9_5,3535,4684,3,6,6,0,PADM,mult,2,l1,1000,0,9fff5721-d2ad-4575-80f7-c14246d39b7e.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0146027,0,0,0.0146027,0.0142106,1,2.18519e+06,2.1852e+06,9.26178e-07
result,D2Q06C_0_1,5173,7341,3,5,1,0,PADM,mult,2,l1,1000,0,4cdfa954-f895-47ae-986c-b1a63345261a.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.00335678,0,0,0.00335678,0.00248162,1,122783,122783,4.50287e-06
result,D2Q06C_0_10,5244,7341,3,68,9,0,PADM,mult,2,l1,1000,0,ce15a325-e680-441e-aa80-da7874959d89.sol,,,,,,,,,1728.67,Optimal,Proved,0.00401412,0,0,0.00401412,0.00300812,1,122783,122783,4.476e-06
result,D2Q06C_0_5,5190,7341,3,20,3,0,PADM,mult,2,l1,1000,0,ce6d2070-0bd7-4d23-9f89-94e18086eb25.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.00356001,0,0,0.00356001,0.00247731,1,122783,122783,4.47853e-06
result,D2Q06C_10_1,5170,7341,3,2,1,0,PADM,mult,2,l1,1000,0,4066ca69-89d5-4b76-996f-23141043816f.sol,,,,,,,,,104.058,Optimal,Proved,0.00460011,0,0,0.00460011,0.00460011,1,122784,122784,9.27847e-07
result,D2Q06C_10_10,5200,7341,3,24,9,0,PADM,mult,2,l1,1000,0,7e2c710a-896b-41c7-a3c9-c265bb772e2f.sol,,,,,,,,,1800,Feasible,TimeLimit,0.00486224,0,0,0.00486224,0.00486224,1,122784,122784,9.27842e-07
result,D2Q06C_10_5,5188,7341,3,20,1,0,PADM,mult,2,l1,1000,0,3329d3af-045b-4578-9392-9f500c8f1ce3.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.00486391,0,0,0.00486392,0.00486392,1,122784,122784,9.27842e-07
result,D2Q06C_1_1,5177,7341,3,9,1,0,PADM,mult,2,l1,1000,0,578df9ce-db5d-475f-bd15-64daf536e2e4.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0200216,0,0,0.0200216,0.0156701,1,122783,122784,5.67926e-06
result,D2Q06C_1_10,5225,7341,3,49,9,0,PADM,mult,2,l1,1000,0,8c157a5d-2fa1-4f3b-8b79-f259b859afc6.sol,,,,,,,,,1800,Feasible,TimeLimit,0.0106933,0,0,0.0106933,0.0106933,1,122784,122784,5.72182e-06
result,D2Q06C_11_1,5180,7341,3,12,1,0,PADM,mult,2,l1,1000,0,43fcff26-1d38-41f3-adb6-a6ae44c066a2.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.0173297,0,0,0.0173297,0.0118289,1,122784,122784,3.49279e-06
result,80BAU3B_5_5,9809,15549,3,4,6,0,PADM,mult,2,l1,1000,0,cddc09ee-da57-4656-aba5-970902e2cd19.sol,,,,,,,,,199.397,Optimal,Proved,0.00276367,0,0,0.00276466,0.00276417,1,987056,987057,3.42059e-07
result,D2Q06C_11_10,5236,7341,3,59,10,0,PADM,mult,2,l1,1000,0,e9ba8755-f17a-437d-8a7f-0f2dbe84956e.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.00643828,0,0,0.00643828,0.00468907,1,122784,122784,2.89533e-06
result,D2Q06C_11_5,5183,7341,3,13,3,0,PADM,mult,2,l1,1000,0,c992f2f6-9dca-4eec-8de2-c8866d819c2f.sol,,,,,,,,,1800.01,Feasible,TimeLimit,0.0168646,0,0,0.0168646,0.0120706,1,122784,122784,3.49783e-06
result,D2Q06C_12_1,5176,7341,3,8,1,0,PADM,mult,2,l1,1000,0,649c562f-bbe9-4458-807f-773634f34c4f.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.00418844,0,0,0.00418844,0.00418844,1,122784,122784,1.7228e-06
result,D2Q06C_12_10,5267,7341,3,91,9,0,PADM,mult,2,l1,1000,0,8bc432b1-f9c3-43cd-b3c2-153304c008ce.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.00428312,0,0,0.00428312,0.00428312,1,122784,122784,1.7228e-06
result,D2Q06C_12_5,5212,7341,3,41,4,0,PADM,mult,2,l1,1000,0,76be174d-7998-4139-8fce-27cbe03aaad5.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.00427588,0,0,0.00427588,0.00427588,1,122784,122784,1.7228e-06
result,D2Q06C_13_1,5168,7341,3,0,1,0,PADM,mult,2,l1,1000,0,6359f6fb-2d91-4611-a115-f4caf7753d41.sol,,,,,,,,,0.033012,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_13_10,5247,7341,3,71,9,0,PADM,mult,2,l1,1000,0,454209c0-aabc-436b-b493-7c6ada58c15a.sol,,,,,,,,,0.032187,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_13_5,5196,7341,3,25,4,0,PADM,mult,2,l1,1000,0,774ed088-1854-445f-b048-87db6f10aac9.sol,,,,,,,,,0.031373,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_14_1,5176,7341,3,8,1,0,PADM,mult,2,l1,1000,0,468ee2b6-26f4-4a3a-b662-63721d068319.sol,,,,,,,,,0.020054,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_14_10,5211,7341,3,32,12,0,PADM,mult,2,l1,1000,0,92fa94ba-cd1c-4908-a948-4229b6afce52.sol,,,,,,,,,0.019681,Infeasible,Proved,1e+20,0,0,,,,,,
result,80BAU3B_6_1,9800,15550,3,0,1,0,PADM,mult,2,l1,1000,0,265df7f1-9793-41ec-b771-6e7142c86e1a.sol,,,,,,,,,15.6081,Optimal,Proved,12.7897,0,0,12.7897,12.7897,1,987220,987224,4.3859e-06
result,25FV47_11_10,1626,2395,3,49,6,0,PADM,mult,2,l1,1000,0,9b7ff272-1abe-4d98-89c8-272cf77bdc6f.sol,,,,,,,,,7.71276,Optimal,Proved,5.26948e-05,0,0,5.26948e-05,5.26948e-05,1,5501.8,5501.84,7.63318e-06
result,D2Q06C_14_5,5192,7341,3,20,5,0,PADM,mult,2,l1,1000,0,2e6c2893-b2d2-4e0b-8009-235b61e73733.sol,,,,,,,,,0.020242,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_1_5,5196,7341,3,25,4,0,PADM,mult,2,l1,1000,0,525ea3c4-adb3-4116-be23-42c246ddf8d7.sol,,,,,,,,,1800.02,Feasible,TimeLimit,0.0106845,0,0,0.0106845,0.0106845,1,122784,122784,5.72182e-06
result,D2Q06C_15_1,5168,7341,3,0,1,0,PADM,mult,2,l1,1000,0,1d1cdb51-c058-4dbb-8a84-ee3e94110d4b.sol,,,,,,,,,0.034689,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_15_10,5250,7341,3,73,10,0,PADM,mult,2,l1,1000,0,ca787829-6293-4a2c-a62a-cb9e406c0c06.sol,,,,,,,,,0.034717,Infeasible,Proved,1e+20,0,0,,,,,,
result,D2Q06C_15_5,5206,7341,3,36,3,0,PADM,mult,2,l1,1000,0,2a7c5a98-0eff-4fd4-91f8-38553e10fb65.sol,,,,,,,,,0.034205,Infeasible,Proved,1e+20,0,0,,,,,,
