"total_time","ecdf_value","log_total_time"
0.016993,0.00444444444444444,-1.7697299425888
0.031594,0.00888888888888889,-1.50039538618874
0.043388,0.0133333333333333,-1.36263036851524
0.056422,0.0177777777777778,-1.24855152339921
0.061785,0.0222222222222222,-1.2091169489879
0.072332,0.0266666666666667,-1.14066952637315
0.07431,0.0311111111111111,-1.1289527386945
0.078737,0.0355555555555556,-1.10382113651387
0.08461,0.04,-1.07257830494958
0.088071,0.0444444444444444,-1.05516707244279
0.089886,0.0488888888888889,-1.04630794559959
0.097821,0.0533333333333333,-1.00956790180648
0.098118,0.0577777777777778,-1.008251312869
0.103547,0.0622222222222222,-0.984862479120305
0.105389,0.0666666666666667,-0.977204716339838
0.109699,0.0711111111111111,-0.959797331372065
0.111621,0.0755555555555556,-0.952254091006453
0.112954,0.08,-0.947098384954612
0.119832,0.0844444444444444,-0.921427192233284
0.121948,0.0888888888888889,-0.913825317909384
0.123795,0.0933333333333333,-0.907296895834973
0.124243,0.0977777777777778,-0.905728070578631
0.124905,0.102222222222222,-0.903420176286021
0.128055,0.106666666666667,-0.892603459522646
0.128509,0.111111111111111,-0.89106645588549
0.136178,0.115555555555556,-0.86589304844628
0.140925,0.12,-0.851011956507774
0.157993,0.124444444444444,-0.80136215436658
0.161618,0.128888888888889,-0.79151027186999
0.162672,0.133333333333333,-0.788687193787035
0.163135,0.137777777777778,-0.787452852717139
0.164544,0.142222222222222,-0.783717949373252
0.165428,0.146666666666667,-0.781390980779081
0.167235,0.151111111111111,-0.776672825484638
0.182149,0.155555555555556,-0.739573208696971
0.184346,0.16,-0.734366281419809
0.186486,0.164444444444444,-0.729353766273344
0.186526,0.168888888888889,-0.729260622999976
0.189911,0.173333333333333,-0.721449879386495
0.205355,0.177777777777778,-0.68749471844474
0.206527,0.182222222222222,-0.685023163453146
0.207858,0.186666666666667,-0.682233255790943
0.210456,0.191111111111111,-0.676838688211295
0.220375,0.195555555555556,-0.656837674692622
0.222887,0.2,-0.651915261232232
0.224997,0.204444444444444,-0.647823272520334
0.231151,0.208888888888889,-0.636104223387299
0.238631,0.213333333333333,-0.622273138811447
0.244998,0.217777777777778,-0.610837460911015
0.259748,0.222222222222222,-0.585447787725772
0.287168,0.226666666666667,-0.541863956483039
0.290212,0.231111111111111,-0.53728463384854
0.30606,0.235555555555556,-0.514193426085169
0.308546,0.24,-0.510680079420355
0.316824,0.244444444444444,-0.499181927231621
0.329515,0.248888888888889,-0.482124810906228
0.335044,0.253333333333333,-0.474898155045552
0.356719,0.257777777777778,-0.447673758126185
0.36287,0.262222222222222,-0.440248935279787
0.368305,0.266666666666667,-0.433792385251332
0.36888,0.271111111111111,-0.433114890788649
0.387317,0.275555555555556,-0.411933440674223
0.396005,0.28,-0.40229933059292
0.401497,0.284444444444444,-0.396317695437139
0.406983,0.288888888888889,-0.390423731217992
0.40879,0.293333333333333,-0.388499736645208
0.410726,0.297777777777778,-0.386447804331333
0.416367,0.302222222222222,-0.380523698675988
0.416954,0.306666666666667,-0.379911855453407
0.420572,0.311111111111111,-0.376159644275172
0.434996,0.315555555555556,-0.361514736576201
0.435722,0.32,-0.360790511587334
0.452392,0.324444444444444,-0.344485083646173
0.460834,0.328888888888889,-0.336455486469266
0.464099,0.333333333333333,-0.333389367359789
0.466671,0.337777777777778,-0.330989186325673
0.470335,0.342222222222222,-0.327592702008148
0.513541,0.346666666666667,-0.289424877552701
0.520174,0.351111111111111,-0.283851359058104
0.531081,0.355555555555556,-0.274839235660056
0.537742,0.36,-0.269426041901354
0.543246,0.364444444444444,-0.265003462769653
0.545011,0.368888888888889,-0.263594732235117
0.595635,0.373333333333333,-0.225019790670925
0.627592,0.377777777777778,-0.202322601060243
0.628889,0.382222222222222,-0.201426001520586
0.647786,0.386666666666667,-0.18856844222959
0.649074,0.391111111111111,-0.187705787083145
0.66269,0.395555555555556,-0.178689582868366
0.668607,0.4,-0.17482908086122
0.67002,0.404444444444444,-0.173912233478277
0.679888,0.408888888888889,-0.16756262404103
0.694182,0.413333333333333,-0.158526651687401
0.700266,0.417777777777778,-0.15473695943074
0.709172,0.422222222222222,-0.149248419835854
0.709382,0.426666666666667,-0.149119835598855
0.740261,0.431111111111111,-0.13061513043808
0.74127,0.435555555555556,-0.130023575890802
0.761013,0.44,-0.118607924333183
0.772906,0.444444444444444,-0.11187332129987
0.783316,0.448888888888889,-0.106063002474701
0.811558,0.453333333333333,-0.090680436799143
0.813428,0.457777777777778,-0.0896808822926317
0.828438,0.462222222222222,-0.0817399884702673
0.836988,0.466666666666667,-0.0772807684955595
0.882835,0.471111111111111,-0.0541204575611817
0.918816,0.475555555555556,-0.0367714507308114
0.921278,0.48,-0.0356092996097432
0.96574,0.484444444444444,-0.0151397801723256
0.978223,0.488888888888889,-0.00956213025358874
1.01633,0.493333333333333,0.00703474526003736
1.02195,0.497777777777778,0.00942964799507884
1.03591,0.502222222222222,0.0153220254852351
1.04258,0.506666666666667,0.0181093895216074
1.05273,0.511111111111111,0.022316999346973
1.06865,0.515555555555556,0.0288354900940264
1.07432,0.52,0.0311336608184009
1.11162,0.524444444444444,0.045956351897616
1.11986,0.528888888888889,0.0491637324667353
1.12993,0.533333333333333,0.0530515394521064
1.15697,0.537777777777778,0.0633220979289551
1.19252,0.542222222222222,0.0764656714159681
1.19277,0.546666666666667,0.0765567074081312
1.26815,0.551111111111111,0.103170626037374
1.2931,0.555555555555556,0.1116321117086
1.36716,0.56,0.135819343427277
1.39695,0.564444444444444,0.145180862010603
1.42795,0.568888888888889,0.154713000784509
