"total_time","ecdf_value","log_total_time"
0.205619,0.0163934426229508,-0.686936757313413
0.229913,0.0327868852459016,-0.638436471668323
0.268284,0.0491803278688525,-0.571405227137644
0.26933,0.0655737704918033,-0.569715268910044
0.491818,0.0819672131147541,-0.308195580604174
0.495892,0.0983606557377049,-0.304612897927644
0.984412,0.114754098360656,-0.00682310087941556
1.01487,0.131147540983607,0.00641041476301375
1.12934,0.147540983606557,0.0528247106532929
1.14227,0.163934426229508,0.0577687708543322
1.55438,0.180327868852459,0.191557199618542
1.57664,0.19672131147541,0.197732540594815
1.77785,0.213114754098361,0.249895116071559
2.01593,0.229508196721311,0.304475447842171
2.4502,0.245901639344262,0.389201535528334
2.48622,0.262295081967213,0.395539555745136
3.14894,0.278688524590164,0.49816438565491
3.15046,0.295081967213115,0.498373969940812
5.31393,0.311475409836066,0.725415829183411
5.31503,0.327868852459016,0.725505720185315
6.66504,0.344262295081967,0.823802760160553
6.73068,0.360655737704918,0.828058943173324
7.97339,0.377049180327869,0.901643007126793
7.97797,0.39344262295082,0.901892398875431
8.86058,0.409836065573771,0.947462151069346
9.50908,0.426229508196721,0.978138501138157
12.9351,0.442622950819672,1.11176979055394
13.1073,0.459016393442623,1.11751323967899
17.5329,0.475409836065574,1.24385375578762
18.5679,0.491803278688525,1.26876278850101
21.3087,0.508196721311475,1.32855695510847
22.4401,0.524590163934426,1.35102478793847
23.1839,0.540983606557377,1.36518649487219
26.5334,0.557377049180328,1.4237929042088
32.4012,0.573770491803279,1.51056109488956
32.4033,0.590163934426229,1.51058924165135
39.9868,0.60655737704918,1.6019166504964
51.1323,0.622950819672131,1.708695328319
51.515,0.639344262295082,1.7119337041618
56.4915,0.655737704918033,1.75198310656628
75.3136,0.672131147540984,1.87687340743095
93.5314,0.688524590163934,1.97095743501606
100.764,0.704918032786885,2.00330539923345
104.595,0.721311475409836,2.0195109242606
181.856,0.737704918032787,2.25972763436464
197.99,0.754098360655738,2.29664325564288
202.808,0.770491803278688,2.30708508225562
214.922,0.786885245901639,2.33228087333032
245.139,0.80327868852459,2.38941241013989
311.338,0.819672131147541,2.49323213122904
1518.01,0.836065573770492,3.181274632515
