result,instance_N15_R10_D1__3.txt,inf,STD,Optimal,Proved,0,6,0.195918,0.111783,0.074752,-124.776,-124.776,0,0,,1,15,3,
result,instance_N15_R10_D1__3.txt,0.000000,CG,Optimal,Proved,1,6,1.13244,1.02837,0.082367,-124.776,-124.776,0,0,,1,15,4,
result,instance_N15_R10_D1__3.txt,inf,STD,Optimal,Proved,0,6,0.209568,0.116732,0.083842,-124.776,-124.776,1.23002e-12,1.53477e-12,,1,15,4,
result,instance_N15_R10_D1__4.txt,0.000000,CG,Optimal,Proved,1,1023,18000.1,17710.1,12.939,-83.2539,57.161,245.648,140.415,,1,15,3,
result,instance_N15_R10_D1__4.txt,inf,STD,Infeasible,TimeLimit,1,1707,18017.3,17941,20.426,-83.2539,57.161,245.648,140.415,,1,15,3,
result,instance_N15_R10_D1__4.txt,0.000000,CG,Optimal,Proved,1,1026,18000,17711.5,13.0845,-83.2539,57.161,245.648,140.415,,1,15,4,
result,instance_N15_R10_D1__4.txt,inf,STD,Infeasible,TimeLimit,1,1675,18016.9,17938.9,24.2498,-83.2539,57.161,245.648,140.415,,1,15,4,
result,instance_N15_R10_D20__0.txt,0.000000,CG,Optimal,Proved,1,6,34.5041,32.114,2.3267,-590.414,-590.414,1.15533e-13,6.82121e-13,,1,15,3,
result,instance_N15_R10_D20__0.txt,inf,STD,Optimal,Proved,0,6,3.58293,1.12226,2.42796,-590.414,-590.414,3.85109e-14,2.27374e-13,,1,15,3,
result,instance_N15_R10_D20__0.txt,0.000000,CG,Optimal,Proved,1,5,25.1842,22.443,2.68678,-584.247,-584.247,8.46699e-07,4.94682e-06,,1,15,4,
result,instance_N15_R10_D20__0.txt,inf,STD,Optimal,Proved,0,5,3.27383,0.552345,2.69559,-584.247,-584.247,3.89174e-14,2.27374e-13,,1,15,4,
result,instance_N15_R10_D20__1.txt,0.000000,CG,Optimal,Proved,1,5,10.6056,9.77505,0.777601,-408.115,-408.115,3.53779e-12,1.44382e-11,,1,15,3,
result,instance_N15_R10_D20__1.txt,inf,STD,Optimal,Proved,0,5,1.53963,0.832275,0.682731,-408.115,-408.115,2.22853e-13,9.09495e-13,,1,15,3,
result,instance_N15_R10_D20__1.txt,0.000000,CG,Optimal,Proved,1,3,4.1302,3.70172,0.408859,-407.229,-407.229,1.11669e-13,4.54747e-13,,1,15,4,
result,instance_N15_R10_D20__1.txt,inf,STD,Optimal,Proved,0,3,0.789701,0.262105,0.514329,-407.229,-407.229,2.28921e-11,9.32232e-11,,1,15,4,
result,instance_N15_R10_D20__2.txt,0.000000,CG,Optimal,Proved,1,4,7.19304,6.59178,0.573375,-502.495,-502.495,2.26245e-14,1.13687e-13,,1,15,3,
result,instance_N15_R10_D20__2.txt,inf,STD,Optimal,Proved,0,4,0.700624,0.157562,0.529152,-502.495,-502.495,6.65159e-12,3.34239e-11,,1,15,3,
result,instance_N15_R10_D20__2.txt,0.000000,CG,Optimal,Proved,1,907,18000.1,17185.3,52.5656,-491.4,-452.138,8.68357,39.2617,Infeasible,1,15,4,
result,instance_N15_R10_D20__2.txt,inf,STD,Infeasible,TimeLimit,1,1385,18017.7,17826.7,86.1448,-491.4,-452.138,8.68355,39.2616,,1,15,4,
result,instance_N15_R10_D20__3.txt,0.000000,CG,Optimal,Proved,1,5,15.2362,14.0274,1.16758,-483.552,-483.552,4.70216e-14,2.27374e-13,,1,15,3,
result,instance_N15_R10_D20__3.txt,inf,STD,Optimal,Proved,0,5,1.31999,0.300454,1.00309,-483.552,-483.552,0,0,,1,15,3,
result,instance_N15_R10_D20__3.txt,0.000000,CG,Infeasible,TimeLimit,1,616,18027.3,17495.3,94.8627,-483.552,-425.63,13.6084,57.9213,,1,15,4,
result,instance_N15_R10_D20__3.txt,inf,STD,Infeasible,TimeLimit,1,1624,18023.7,17602.6,270.531,-483.552,-425.63,13.6084,57.9213,,1,15,4,
result,instance_N15_R10_D20__4.txt,0.000000,CG,Optimal,Proved,1,8,69.6142,67.8025,1.72028,-477.588,-477.588,3.44065e-06,1.64321e-05,,1,15,3,
result,instance_N15_R10_D20__4.txt,inf,STD,Optimal,Proved,0,8,3.63577,1.82523,1.78056,-477.588,-477.588,4.76088e-14,2.27374e-13,,1,15,3,
result,instance_N15_R10_D20__4.txt,0.000000,CG,Optimal,Proved,1,5,17.8412,16.7939,1.01237,-477.588,-477.588,7.6332e-06,3.64552e-05,,1,15,4,
result,instance_N15_R10_D20__4.txt,inf,STD,Optimal,Proved,0,5,1.72318,0.739604,0.968935,-477.588,-477.588,4.76088e-14,2.27374e-13,,1,15,4,
result,instance_N15_R10_D5__0.txt,0.000000,CG,Infeasible,TimeLimit,1,1680,18062.5,16683.6,39.5664,-358.121,-274.315,30.5511,83.8061,,1,15,3,
result,instance_N15_R10_D5__0.txt,inf,STD,Infeasible,TimeLimit,1,5107,18142.7,17428,168.792,-358.121,-274.315,30.5511,83.8061,,1,15,3,
result,instance_N15_R10_D5__0.txt,0.000000,CG,Infeasible,TimeLimit,1,1697,18067.5,16486.2,29.2509,-358.121,-274.315,30.5511,83.8061,,1,15,4,
result,instance_N15_R10_D5__0.txt,inf,STD,Infeasible,TimeLimit,1,4539,18121.2,17548.7,102.118,-358.121,-274.315,30.5511,83.8061,,1,15,4,
result,instance_N15_R10_D5__1.txt,0.000000,CG,Optimal,Proved,1,3,0.712985,0.610526,0.09266,-292.701,-292.701,1.16522e-13,3.41061e-13,,1,15,3,
result,instance_N15_R10_D5__1.txt,inf,STD,Optimal,Proved,0,3,0.199953,0.095056,0.098577,-292.701,-292.701,1.16522e-13,3.41061e-13,,1,15,3,
result,instance_N15_R10_D5__1.txt,0.000000,CG,Optimal,Proved,1,2,0.39288,0.346513,0.041257,-292.701,-292.701,0,0,,1,15,4,
result,instance_N15_R10_D5__1.txt,inf,STD,Optimal,Proved,0,2,0.116834,0.071534,0.042364,-292.701,-292.701,0,0,,1,15,4,
result,instance_N15_R10_D5__2.txt,0.000000,CG,Optimal,Proved,1,4,1.35465,1.26606,0.075606,-214.178,-214.178,1.59241e-13,3.41061e-13,,1,15,3,
result,instance_N15_R10_D5__2.txt,inf,STD,Optimal,Proved,0,4,0.274769,0.170731,0.097923,-214.178,-214.178,2.07014e-12,4.43379e-12,,1,15,3,
