slurm-13211128.out,iteration,instance_N15_R10_D1__4.txt,0,3,true,0.000000,CG,Optimal,Proved,1,350,2001.52,1810.83,4.09825,-83.2539,57.161,245.648,140.415,-187.388,0.862777,,87.33,16.00
slurm-13211129.out,iteration,instance_N15_R10_D1__4.txt,18000,3,true,inf,STD,Optimal,Proved,0,675,2077.56,1576.37,7.78786,-83.2539,57.161,245.648,140.415,-187.391,0.447674,,88.35,16.00
slurm-13211130.out,iteration,instance_N15_R10_D1__4.txt,0,4,true,0.000000,CG,Optimal,Proved,1,350,2029.97,1837.85,4.18805,-83.2539,57.161,245.648,140.415,-187.388,0.862777,,99.80,16.00
slurm-13211131.out,iteration,instance_N15_R10_D1__4.txt,18000,4,true,inf,STD,Optimal,Proved,0,676,2255.49,1738.2,10.6067,-83.2539,57.161,245.648,140.415,-187.391,0.447012,,94.13,16.00
slurm-13211132.out,result,instance_N15_R10_D20__0.txt,0,3,true,0.000000,CG,Optimal,Proved,1,6,24.8816,22.3451,2.3259,-590.414,-590.414,3.85109e-14,2.27374e-13,-1175.05,64.451,,0.00,16.00
slurm-13211133.out,result,instance_N15_R10_D20__0.txt,18000,3,true,inf,STD,Optimal,Proved,0,6,3.58419,1.04486,2.37667,-590.414,-590.414,3.85109e-14,2.27374e-13,-1175.05,64.451,,0.00,16.00
slurm-13211134.out,result,instance_N15_R10_D20__0.txt,0,4,true,0.000000,CG,Optimal,Proved,1,5,21.5282,18.6765,2.68733,-584.247,-584.247,1.61118e-11,9.41327e-11,-1166.8,43.3532,,0.00,16.00
slurm-13211135.out,result,instance_N15_R10_D20__0.txt,18000,4,true,inf,STD,Optimal,Proved,0,5,3.19668,0.466761,2.6056,-584.247,-584.247,3.89174e-14,2.27374e-13,-1166.8,43.3532,,0.00,16.00
slurm-13211136.out,result,instance_N15_R10_D20__1.txt,0,3,true,0.000000,CG,Optimal,Proved,1,5,12.7241,11.8541,0.725082,-408.115,-408.115,1.94996e-13,7.95808e-13,-661.247,45.5701,,0.00,16.00
slurm-13211137.out,result,instance_N15_R10_D20__1.txt,18000,3,true,inf,STD,Optimal,Proved,0,5,1.58929,0.791193,0.681474,-408.115,-408.115,2.22853e-13,9.09495e-13,-661.247,45.5701,,0.00,16.00
slurm-13211138.out,result,instance_N15_R10_D20__1.txt,0,4,true,0.000000,CG,Optimal,Proved,1,3,4.46066,3.97678,0.43077,-407.229,-407.229,1.11669e-13,4.54747e-13,-660.002,71.3028,,0.00,16.00
slurm-13211139.out,result,instance_N15_R10_D20__1.txt,18000,4,true,inf,STD,Optimal,Proved,0,3,0.678781,0.182877,0.451186,-407.229,-407.229,2.28921e-11,9.32232e-11,-660.002,71.3028,,0.00,16.00
slurm-13211140.out,result,instance_N15_R10_D20__2.txt,0,3,true,0.000000,CG,Optimal,Proved,1,4,4.91524,4.34864,0.502182,-502.495,-502.495,2.26245e-14,1.13687e-13,-765.184,71.1258,,0.00,16.00
slurm-13211141.out,result,instance_N15_R10_D20__2.txt,18000,3,true,inf,STD,Optimal,Proved,0,4,0.719675,0.150141,0.51723,-502.495,-502.495,6.65159e-12,3.34239e-11,-765.184,71.1258,,0.00,16.00
slurm-13211142.out,iteration,instance_N15_R10_D20__2.txt,0,4,true,0.000000,CG,Optimal,Proved,1,254,1545.42,1270.79,14.5569,-491.4,-452.138,8.68355,39.2616,-785.363,0.870402,,94.67,16.00
slurm-13211143.out,iteration,instance_N15_R10_D20__2.txt,18000,4,true,inf,STD,Optimal,Proved,0,435,1361.62,811.595,23.2949,-491.4,-452.138,8.68355,39.2616,-785.367,0.508652,,87.03,16.00
slurm-13211144.out,result,instance_N15_R10_D20__3.txt,0,3,true,0.000000,CG,Optimal,Proved,1,5,17.5919,16.4136,1.05621,-483.552,-483.551,5.20426e-05,0.000251653,-853.934,52.2713,,0.00,16.00
slurm-13211145.out,result,instance_N15_R10_D20__3.txt,18000,3,true,inf,STD,Optimal,Proved,0,5,1.41697,0.249254,1.06713,-483.552,-483.552,0,0,-853.934,52.2713,,0.00,16.00
slurm-13211146.out,iteration,instance_N15_R10_D20__3.txt,0,4,true,0.000000,CG,Optimal,Proved,1,249,4152.02,3820,40.4198,-483.552,-425.63,13.6084,57.9213,-790.575,0.835166,,89.24,16.00
slurm-13211147.out,iteration,instance_N15_R10_D20__3.txt,18000,4,true,inf,STD,Optimal,Proved,0,425,1137.24,520.787,65.2687,-483.552,-425.63,13.6084,57.9213,-790.572,0.489713,,78.53,16.00
slurm-13211148.out,result,instance_N15_R10_D20__4.txt,0,3,true,0.000000,CG,Optimal,Proved,1,8,61.1206,59.1568,1.71232,-477.588,-477.588,9.6265e-11,4.5975e-10,-925.75,87.4885,,0.00,16.00
slurm-13211149.out,result,instance_N15_R10_D20__4.txt,18000,3,true,inf,STD,Optimal,Proved,0,8,3.54956,1.67387,1.68423,-477.588,-477.588,4.76088e-14,2.27374e-13,-925.75,87.4885,,0.00,16.00
slurm-13211150.out,result,instance_N15_R10_D20__4.txt,0,4,true,0.000000,CG,Optimal,Proved,1,5,18.0819,17.0444,0.945304,-477.588,-477.588,4.76088e-14,2.27374e-13,-840.571,88.7146,,0.00,16.00
slurm-13211151.out,result,instance_N15_R10_D20__4.txt,18000,4,true,inf,STD,Optimal,Proved,0,5,1.74954,0.68527,0.992069,-477.588,-477.588,4.76088e-14,2.27374e-13,-840.571,88.7146,,0.00,16.00
slurm-13211152.out,iteration,instance_N15_R10_D5__0.txt,0,3,true,0.000000,CG,Optimal,Proved,1,333,1056.99,829.763,7.95817,-358.121,-274.315,30.5511,83.8061,-530.738,5.18871e-10,,79.10,16.00
slurm-13211153.out,iteration,instance_N15_R10_D5__0.txt,18000,3,true,inf,STD,Optimal,Proved,0,629,735.726,218.272,14.2247,-358.121,-274.315,30.5511,83.8061,-530.738,1.40108e-09,,81.78,16.00
slurm-13211154.out,iteration,instance_N15_R10_D5__0.txt,0,4,true,0.000000,CG,Optimal,Proved,1,332,991.052,766.615,5.08347,-358.121,-274.315,30.5511,83.8061,-530.738,5.12846e-10,,85.69,16.00
slurm-13211155.out,iteration,instance_N15_R10_D5__0.txt,18000,4,true,inf,STD,Optimal,Proved,0,629,687.728,172.777,9.08758,-358.121,-274.315,30.5511,83.8061,-530.738,1.40108e-09,,87.27,16.00
slurm-13211156.out,result,instance_N15_R10_D5__1.txt,0,3,true,0.000000,CG,Optimal,Proved,1,3,0.675212,0.568662,0.085327,-292.701,-292.701,1.16522e-13,3.41061e-13,-594.831,63.239,,0.00,16.00
