result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,inf,STD,Optimal,Proved,0,22,85.9296,3.74835,79.0818,-4587,-4587,0,0,-4700.59,165.936,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,0.000000,CG,Infeasible,TimeLimit,1,7,10804.8,10793.5,8.85319,-4581,-4200,9.07143,381,-4399.57,636.071,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,0.000000,CG,Optimal,Proved,1,13,101.853,2.96694,97.5634,-4525,-4525,0,0,-4632.08,266.854,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,inf,STD,Optimal,Proved,0,34,292.861,9.07339,276.438,-4525,-4525,0,0,-4706.26,141.175,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,0.000000,CG,Infeasible,TimeLimit,1,11,10803,10199,597.453,-4508,-3954,14.0111,554,-4397.11,578.788,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,0.000000,CG,Optimal,Proved,1,12,10800,2.28366,10796.5,-4337,-4185,3.63202,152,-4364.33,469.343,Feasible,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__2.txt,inf,STD,Optimal,Proved,0,25,10800,4.59675,10791.6,-4352,-4168,4.41459,184,-4498.94,285.43,Feasible,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,0.000000,CG,Infeasible,TimeLimit,1,12,10802.4,10764.2,32.4969,-3126,-3067,1.9237,59,-3134.95,176.149,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,0.000000,CG,Optimal,Proved,1,20,151.269,4.81063,144.045,-3115,-3115,4.37959e-14,1.36424e-12,-3182.61,105.916,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,inf,STD,Optimal,Proved,0,33,275.548,3.94476,266.107,-3115,-3115,0,0,-3180.38,73.1456,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,0.000000,CG,Infeasible,TimeLimit,1,13,10801.4,10736.1,57.9967,-3140,-2999,4.70157,141,-3105.44,199.428,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,0.000000,CG,Optimal,Proved,1,17,266.213,3.70606,260.691,-3053,-3053,0,0,-3135.7,141.841,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,inf,STD,Optimal,Proved,0,23,400.231,1.87727,395.678,-3053,-3053,0,0,-3139.43,117.566,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,0.000000,CG,Infeasible,TimeLimit,1,9,10801.7,10110.6,687.402,-2985,-2618,14.0183,367,-2872.56,398.986,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,0.000000,CG,Optimal,Proved,1,7,10800.1,0.997414,10798.8,-2987,-2769,7.87288,218,-2823.43,482.237,Feasible,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__3.txt,inf,STD,Optimal,Proved,0,13,10800.1,0.49865,10798.7,-2949,-2786,5.85068,163,-2977.37,328.149,Feasible,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,0.000000,CG,Infeasible,TimeLimit,1,7,10802.4,10797.9,2.31598,-2782,-2481,12.1322,301,-2696.71,303.877,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,0.000000,CG,Optimal,Proved,1,12,38.2479,3.6294,33.2318,-2770,-2770,0,0,-2805.92,155.556,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,inf,STD,Optimal,Proved,0,21,86.5063,5.70503,76.9366,-2770,-2770,0,0,-2826.71,99.0351,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,0.000000,CG,Infeasible,TimeLimit,1,8,10804.8,10792.9,9.70385,-2838,-2584,9.82972,254,-2712.14,333.163,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,0.000000,CG,Optimal,Proved,1,13,86.9919,3.84169,81.519,-2721,-2721,0,0,-2781.95,167.229,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,inf,STD,Optimal,Proved,0,15,95.9797,2.52528,91.6729,-2721,-2721,1.67125e-14,4.54747e-13,-2782.1,154.606,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,0.000000,CG,Infeasible,TimeLimit,1,11,10802.4,10194,601.8,-2648,-2410,9.87552,238,-2608.05,327.211,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,0.000000,CG,Optimal,Proved,1,14,10156.2,2.77987,10151.7,-2520,-2520,1.80455e-14,4.54747e-13,-2615.07,235.35,,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__4.txt,inf,STD,Optimal,Proved,0,23,10800.1,4.72044,10791.3,-2553,-2495,2.32465,58,-2652.41,176.173,Feasible,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,0.000000,CG,Optimal,Proved,1,18,8210.95,8153.35,42.679,-3062,-3062,1.48513e-14,4.54747e-13,-3112.88,145.33,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,0.000000,CG,Optimal,Proved,1,20,99.3529,4.69018,92.1792,-3062,-3062,1.48513e-14,4.54747e-13,-3126.24,110.985,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,inf,STD,Optimal,Proved,0,19,71.8995,1.65431,68.4367,-3062,-3062,1.48513e-14,4.54747e-13,-3116.89,134.876,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,0.000000,CG,Infeasible,TimeLimit,1,12,10803.8,10774,24.0331,-3096,-2893,7.01694,203,-3038.47,249.667,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,0.000000,CG,Optimal,Proved,1,23,247.934,6.27212,238.407,-3017,-3017,0,0,-3095.81,110.599,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,inf,STD,Optimal,Proved,0,33,443.556,4.75333,433.292,-3017,-3017,0,0,-3109.46,92.8785,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,0.000000,CG,Optimal,Proved,1,12,10800,6688.82,4102.46,-3027,-2734,10.7169,293,-2935.21,387.944,Feasible,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,0.000000,CG,Optimal,Proved,1,11,10800.1,1.88403,10797.3,-2927,-2767,5.78244,160,-2876.2,353.921,Feasible,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__5.txt,inf,STD,Optimal,Proved,0,16,10800.1,1.0556,10797.6,-2926,-2752,6.32267,174,-2956.59,303.1,Feasible,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Infeasible,TimeLimit,1,15,10803.4,10772,21.1909,-3324,-3165,5.0237,159,-3301.23,176.667,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Optimal,Proved,1,19,72.1726,4.7998,65.0791,-3232,-3232,1.40702e-14,4.54747e-13,-3306.78,123.521,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,inf,STD,Optimal,Proved,0,20,71.5885,1.47815,68.1016,-3232,-3232,1.40702e-14,4.54747e-13,-3307,135.165,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Infeasible,TimeLimit,1,16,10801.5,10740,49.1639,-3237,-3059,5.8189,178,-3260.71,200.816,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Optimal,Proved,1,16,103.497,3.23338,98.6189,-3165,-3165,1.4368e-14,4.54747e-13,-3262.63,169,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,inf,STD,Optimal,Proved,0,19,114.765,1.22812,111.741,-3165,-3165,1.4368e-14,4.54747e-13,-3270.37,159.418,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Infeasible,TimeLimit,1,9,10803.5,10438.5,361.758,-3150,-2716,15.9794,434,-3019.47,501.817,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Optimal,Proved,1,13,10800,2.20952,10796.6,-2919,-2919,1.55789e-14,4.54747e-13,-3049.55,313.662,Feasible,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__6.txt,inf,STD,Optimal,Proved,0,18,9937.37,1.20245,9934.36,-2919,-2919,1.55789e-14,4.54747e-13,-3105.67,284.045,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Infeasible,TimeLimit,1,8,10801.7,10786.9,11.2404,-4863,-4649,4.60314,214,-4739.43,439.837,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,20,99.4698,5.13212,91.7713,-4834,-4834,0,0,-4902.28,163.248,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,inf,STD,Optimal,Proved,0,16,55.7805,1.14573,53.1505,-4834,-4834,0,0,-4868.34,232.61,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Infeasible,TimeLimit,1,9,10803.3,10791.2,7.88176,-4861,-4433,9.65486,428,-4740.61,419.619,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,9,43.4299,1.62077,41.2,-4671,-4671,1.94711e-14,9.09495e-13,-4745.81,388.683,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,inf,STD,Optimal,Proved,0,14,45.292,0.801656,43.4751,-4671,-4671,0,0,-4812.59,304.314,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Infeasible,TimeLimit,1,8,10801.4,10650.3,145.695,-4719,-4139,14.013,580,-4488.25,748.893,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,19,4479.05,5.33391,4470.79,-4340,-4340,0,0,-4561.46,348.376,,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__7.txt,inf,STD,Optimal,Proved,0,37,7088.68,6.85968,7073.83,-4340,-4340,0,0,-4607.31,279.048,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Infeasible,TimeLimit,1,8,10803.3,10796.1,4.74383,-3012,-2839,6.09369,173,-2932.82,300.46,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,17,64.2466,4.79688,56.8709,-2976,-2976,0,0,-3018.68,111.692,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,inf,STD,Optimal,Proved,0,19,62.7855,2.72379,57.7551,-2976,-2976,0,0,-3026.6,114.95,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Infeasible,TimeLimit,1,8,10801.1,10779.8,18.4802,-2967,-2794,6.19184,173,-2901.11,302.423,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,18,125.405,5.39854,117.155,-2921,-2921,1.55682e-14,4.54747e-13,-2990.58,128.595,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,inf,STD,Optimal,Proved,0,43,380.611,14.2566,351.666,-2921,-2921,0,0,-3023.54,76.5138,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Infeasible,TimeLimit,1,5,10802.7,10651.4,150.243,-2922,-2461,18.7322,461,-2528.5,706.4,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,13,10800.1,3.25868,10795.4,-2772,-2712,2.21239,60,-2820.44,283.595,Feasible,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__8.txt,inf,STD,Optimal,Proved,0,20,10800,2.20112,10795.2,-2747,-2708,1.44018,39,-2861.82,222.463,Feasible,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Infeasible,TimeLimit,1,9,10803.9,10798.5,2.75178,-3018,-2721,10.9151,297,-2951.5,318.507,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,10,10.5191,1.962,7.73123,-2958,-2958,0,0,-2987.16,217.028,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,inf,STD,Optimal,Proved,0,13,16.905,1.70516,14.0597,-2958,-2958,1.53735e-14,4.54747e-13,-3042.76,181.94,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Infeasible,TimeLimit,1,19,10801.4,10756.6,26.2405,-2948,-2839,3.83938,109,-3037.52,188.683,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,12,52.7974,3.58334,47.8972,-2942,-2942,1.54571e-14,4.54747e-13,-2977.24,209.982,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,inf,STD,Optimal,Proved,0,25,115.51,7.28324,103.711,-2942,-2942,0,0,-3025.9,132.361,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Infeasible,TimeLimit,1,9,10801,10773.8,22.3104,-2907,-2421,20.0743,486,-2732.03,525.473,,0,10,20,10,
