"total_time","ecdf_value","log_total_time"
0.105924,0.0344827586206897,-0.975005627365037
0.160063,0.0689655172413793,-0.795709047549296
0.184254,0.103448275862069,-0.734583075197154
0.219805,0.137931034482759,-0.657962432714568
0.297668,0.172413793103448,-0.526267850507446
0.303892,0.206896551724138,-0.517280732633405
0.652378,0.241379310344828,-0.185500693002243
0.869331,0.275862068965517,-0.0608148333290487
0.876191,0.310344827586207,-0.0574012120918897
0.889465,0.344827586206897,-0.0508711365130802
0.936835,0.379310344827586,-0.0283368924628895
1.38054,0.413793103448276,0.140048994479525
1.60845,0.448275862068966,0.206407565044267
2.18809,0.482758620689655,0.340065181326618
2.70104,0.517241379310345,0.431531015750074
4.12169,0.551724137931034,0.615075324572695
4.4557,0.586206896551724,0.648915942324874
5.77956,0.620689655172414,0.761894776682517
7.06124,0.655172413793103,0.848880972704852
8.90831,0.689655172413793,0.949795321625005
10.5341,0.724137931034483,1.02259743678984
22.0787,0.758620689655172,1.34397349843001
37.7007,0.793103448275862,1.5763494139542
49.2495,0.827586206896552,1.69240182573021
