slurm-14630687_153.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_3.txt_trad.txt_K15.aux,NLP,3600.06,Feasible,TimeLimit,5,0
slurm-14630687_155.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_4.txt_trad.txt_K15.aux,NLP,3600.08,Feasible,TimeLimit,4,0
slurm-14630687_157.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_5.txt_trad.txt_K15.aux,NLP,3600,Feasible,TimeLimit,5,0
slurm-14630687_159.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_6.txt_trad.txt_K15.aux,NLP,3600.01,Feasible,TimeLimit,5,0
slurm-14630687_15.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/2AP05-18.aux,NLP,7.65922,Optimal,Proved,-35,-35
slurm-14630687_1609.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/irp_0_100.aux,NLP,3600.22,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1611.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/irp_50_50.aux,NLP,3600.12,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1613.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W02.KNP.aux,NLP,0.489647,Optimal,Proved,1060,1060
slurm-14630687_1615.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W03.KNP.aux,NLP,0.59851,Optimal,Proved,526,526
slurm-14630687_1617.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W04.KNP.aux,NLP,0.733031,Optimal,Proved,1533,1533
slurm-14630687_1619.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W05.KNP.aux,NLP,1.02128,Optimal,Proved,2114,2114
slurm-14630687_161.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_7.txt_trad.txt_K15.aux,NLP,3600.07,Feasible,TimeLimit,5,0
slurm-14630687_1621.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W06.KNP.aux,NLP,0.603672,Optimal,Proved,1100,1100
slurm-14630687_1623.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W07.KNP.aux,NLP,0.528447,Optimal,Proved,1135,1135
slurm-14630687_1625.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W08.KNP.aux,NLP,0.705013,Optimal,Proved,1707,1707
slurm-14630687_1627.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W09.KNP.aux,NLP,0.364552,Optimal,Proved,271,271
slurm-14630687_1629.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W10.KNP.aux,NLP,0.438855,Optimal,Proved,509,509
slurm-14630687_1631.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W11.KNP.aux,NLP,0.869219,Optimal,Proved,1759,1759
slurm-14630687_1633.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W12.KNP.aux,NLP,0.422359,Optimal,Proved,1223,1223
slurm-14630687_1635.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W13.KNP.aux,NLP,0.653206,Optimal,Proved,700,700
slurm-14630687_1637.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W14.KNP.aux,NLP,0.397679,Optimal,Proved,644,644
slurm-14630687_1639.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W15.KNP.aux,NLP,0.674371,Optimal,Proved,1723,1723
slurm-14630687_163.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_8.txt_trad.txt_K15.aux,NLP,3600.01,Feasible,TimeLimit,5,0
slurm-14630687_1641.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W16.KNP.aux,NLP,1.2322,Optimal,Proved,1098,1098
slurm-14630687_1643.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W17.KNP.aux,NLP,0.704217,Optimal,Proved,1465,1465
slurm-14630687_1645.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W18.KNP.aux,NLP,1.3259,Optimal,Proved,1580,1580
slurm-14630687_1647.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W19.KNP.aux,NLP,1.01808,Optimal,Proved,2055,2055
slurm-14630687_1649.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W20.KNP.aux,NLP,0.571864,Optimal,Proved,1998,1998
slurm-14630687_1651.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W01.KNP.aux,NLP,3600,Feasible,TimeLimit,2379,0
slurm-14630687_1653.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W02.KNP.aux,NLP,3600,Feasible,TimeLimit,2785,0
slurm-14630687_1655.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W03.KNP.aux,NLP,1837.68,Optimal,Proved,1550,1550
