slurm-14630687_101.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_7_7.txt_trad.txt_K8.aux,NLP-30,30.0468,3,0
slurm-14630687_103.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_7_8.txt_trad.txt_K8.aux,NLP-30,30.002,3,0
slurm-14630687_105.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_7_9.txt_trad.txt_K8.aux,NLP-30,30.0003,3,0
slurm-14630687_107.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_10.txt_trad.txt_K10.aux,NLP-30,30.0031,4,0
slurm-14630687_109.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_1.txt_trad.txt_K10.aux,NLP-30,30.0029,4,0
slurm-14630687_111.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_2.txt_trad.txt_K10.aux,NLP-30,30.0026,4,0
slurm-14630687_113.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_3.txt_trad.txt_K10.aux,NLP-30,30.003,4,0
slurm-14630687_115.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_4.txt_trad.txt_K10.aux,NLP-30,30.0035,4,0
slurm-14630687_117.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_5.txt_trad.txt_K10.aux,NLP-30,30.0005,4,0
slurm-14630687_119.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_6.txt_trad.txt_K10.aux,NLP-30,30.0003,4,0
slurm-14630687_121.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_7.txt_trad.txt_K10.aux,NLP-30,31.2707,4,0
slurm-14630687_123.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_8.txt_trad.txt_K10.aux,NLP-30,30.01,4,0
slurm-14630687_125.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_9.txt_trad.txt_K10.aux,NLP-30,30.0026,4,0
slurm-14630687_127.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_10.txt_trad.txt_K12.aux,NLP-30,30.0019,4,0
slurm-14630687_129.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_1.txt_trad.txt_K12.aux,NLP-30,30.0029,3,0
slurm-14630687_131.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_2.txt_trad.txt_K12.aux,NLP-30,30.4092,4,0
