slurm-14630687_101.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_7_7.txt_trad.txt_K8.aux,NLP-first,0.016123,5,0
slurm-14630687_103.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_7_8.txt_trad.txt_K8.aux,NLP-first,0.008488,5,0
slurm-14630687_105.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_7_9.txt_trad.txt_K8.aux,NLP-first,0.008023,5,0
slurm-14630687_107.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_10.txt_trad.txt_K10.aux,NLP-first,0.008643,6,0
slurm-14630687_109.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_1.txt_trad.txt_K10.aux,NLP-first,0.008706,7,0
slurm-14630687_111.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_2.txt_trad.txt_K10.aux,NLP-first,0.008947,8,0
slurm-14630687_113.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_3.txt_trad.txt_K10.aux,NLP-first,0.008993,7,0
slurm-14630687_115.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_4.txt_trad.txt_K10.aux,NLP-first,0.007987,6,0
slurm-14630687_117.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_5.txt_trad.txt_K10.aux,NLP-first,0.067058,6,0
slurm-14630687_119.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_6.txt_trad.txt_K10.aux,NLP-first,0.052899,7,0
slurm-14630687_11.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/2AP05-16.aux,NLP-first,0.041755,-13,-85
slurm-14630687_121.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_7.txt_trad.txt_K10.aux,NLP-first,0.052861,8,0
slurm-14630687_123.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_8.txt_trad.txt_K10.aux,NLP-first,0.008501,7,0
slurm-14630687_125.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_10_9_9.txt_trad.txt_K10.aux,NLP-first,0.201249,5,0
slurm-14630687_127.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_10.txt_trad.txt_K12.aux,NLP-first,0.019741,6,0
slurm-14630687_129.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_1.txt_trad.txt_K12.aux,NLP-first,0.010587,5,0
slurm-14630687_131.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_2.txt_trad.txt_K12.aux,NLP-first,0.097995,6,0
slurm-14630687_133.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_3.txt_trad.txt_K12.aux,NLP-first,0.077737,6,0
slurm-14630687_135.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_4.txt_trad.txt_K12.aux,NLP-first,0.010279,6,0
slurm-14630687_137.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_5.txt_trad.txt_K12.aux,NLP-first,0.010873,5,0
slurm-14630687_139.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_6.txt_trad.txt_K12.aux,NLP-first,0.059667,6,0
slurm-14630687_13.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/2AP05-17.aux,NLP-first,0.055233,-19,-91
slurm-14630687_141.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_7.txt_trad.txt_K12.aux,NLP-first,0.059775,5,0
slurm-14630687_143.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_8.txt_trad.txt_K12.aux,NLP-first,0.009926,6,0
slurm-14630687_145.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_7_9.txt_trad.txt_K12.aux,NLP-first,0.01065,6,0
slurm-14630687_147.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_10.txt_trad.txt_K15.aux,NLP-first,0.027455,8,0
slurm-14630687_149.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_1.txt_trad.txt_K15.aux,NLP-first,0.011596,7,0
slurm-14630687_151.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_2.txt_trad.txt_K15.aux,NLP-first,0.075528,9,0
slurm-14630687_153.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_3.txt_trad.txt_K15.aux,NLP-first,0.299535,8,0
slurm-14630687_155.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_4.txt_trad.txt_K15.aux,NLP-first,0.299612,8,0
slurm-14630687_157.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_5.txt_trad.txt_K15.aux,NLP-first,0.010994,8,0
slurm-14630687_159.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_6.txt_trad.txt_K15.aux,NLP-first,0.020871,8,0
slurm-14630687_15.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/2AP05-18.aux,NLP-first,0.052139,-23,-83
slurm-14630687_1613.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W02.KNP.aux,NLP-first,0.141943,2821,0
slurm-14630687_1615.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W03.KNP.aux,NLP-first,0.221035,2022,0
slurm-14630687_1617.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W04.KNP.aux,NLP-first,0.140704,3078,0
slurm-14630687_1619.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W05.KNP.aux,NLP-first,0.030609,3149,0
slurm-14630687_161.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_7.txt_trad.txt_K15.aux,NLP-first,0.295863,9,0
slurm-14630687_1621.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W06.KNP.aux,NLP-first,0.093947,3118,0
slurm-14630687_1623.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W07.KNP.aux,NLP-first,0.160752,2061,0
slurm-14630687_1625.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W08.KNP.aux,NLP-first,0.083786,2655,0
slurm-14630687_1627.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W09.KNP.aux,NLP-first,0.108233,2843,0
slurm-14630687_1629.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W10.KNP.aux,NLP-first,0.041081,2170,0
slurm-14630687_1631.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W11.KNP.aux,NLP-first,0.06252,3070,0
slurm-14630687_1633.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W12.KNP.aux,NLP-first,0.037581,2843,0
slurm-14630687_1635.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W13.KNP.aux,NLP-first,0.151457,2975,0
slurm-14630687_1637.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W14.KNP.aux,NLP-first,0.100799,1753,0
slurm-14630687_1639.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W15.KNP.aux,NLP-first,0.110193,3488,0
slurm-14630687_163.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_8.txt_trad.txt_K15.aux,NLP-first,0.295782,9,0
slurm-14630687_1641.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W16.KNP.aux,NLP-first,0.203647,3083,0
slurm-14630687_1643.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W17.KNP.aux,NLP-first,0.094255,4080,0
slurm-14630687_1645.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W18.KNP.aux,NLP-first,0.036819,3151,0
slurm-14630687_1647.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W19.KNP.aux,NLP-first,0.142102,4231,0
slurm-14630687_1649.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5010W20.KNP.aux,NLP-first,0.120674,2865,0
slurm-14630687_1651.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W01.KNP.aux,NLP-first,0.458922,6702,0
slurm-14630687_1653.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W02.KNP.aux,NLP-first,2.20839,5621,0
slurm-14630687_1655.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W03.KNP.aux,NLP-first,0.978954,4366,0
slurm-14630687_1657.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W04.KNP.aux,NLP-first,1.13086,4125,0
slurm-14630687_1659.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W05.KNP.aux,NLP-first,10.6628,7765,0
slurm-14630687_165.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_12_9_9.txt_trad.txt_K15.aux,NLP-first,0.011855,7,0
slurm-14630687_1661.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W06.KNP.aux,NLP-first,0.953945,3698,0
slurm-14630687_1663.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W07.KNP.aux,NLP-first,0.250559,6383,0
slurm-14630687_1665.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W08.KNP.aux,NLP-first,0.182877,5240,0
slurm-14630687_1667.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W09.KNP.aux,NLP-first,23.1159,5276,0
slurm-14630687_1669.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W10.KNP.aux,NLP-first,0.561232,5405,0
slurm-14630687_1671.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W11.KNP.aux,NLP-first,0.451234,4015,0
slurm-14630687_1673.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W12.KNP.aux,NLP-first,1.05428,6869,0
slurm-14630687_1675.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W13.KNP.aux,NLP-first,0.55537,9179,0
slurm-14630687_1677.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W14.KNP.aux,NLP-first,0.882653,5367,0
slurm-14630687_1679.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W15.KNP.aux,NLP-first,5.05689,7071,0
slurm-14630687_167.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_15_7_10.txt_trad.txt_K19.aux,NLP-first,0.03478,7,0
slurm-14630687_1681.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W16.KNP.aux,NLP-first,0.726921,6255,0
slurm-14630687_1683.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W17.KNP.aux,NLP-first,0.233881,7499,0
slurm-14630687_1685.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W18.KNP.aux,NLP-first,0.546829,4681,0
slurm-14630687_1687.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W19.KNP.aux,NLP-first,1.49628,5325,0
slurm-14630687_1689.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5020W20.KNP.aux,NLP-first,0.280822,6812,0
slurm-14630687_1691.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5030W01.KNP.aux,NLP-first,122.735,12118,0
slurm-14630687_1693.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5030W02.KNP.aux,NLP-first,1254.22,6438,0
slurm-14630687_1695.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5030W03.KNP.aux,NLP-first,361.446,10474,0
slurm-14630687_1697.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5030W04.KNP.aux,NLP-first,1659.3,11979,0
slurm-14630687_1699.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5030W05.KNP.aux,NLP-first,0.798042,7308,0
slurm-14630687_169.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_15_7_1.txt_trad.txt_K19.aux,NLP-first,0.082892,6,0
