"","x","1","2"
"146",0.434782608694707,0.205970149253731,
"147",0.437499999997266,0.207462686567164,
"148",0.437499999998633,,0.209016393442623
"149",0.44172825469014,,0.211065573770492
"150",0.444444444442798,,0.213114754098361
"151",0.455455455455433,,0.215163934426229
"152",0.458502611723711,,0.217213114754098
"153",0.461313868613116,,0.219262295081967
"154",0.461538461534911,,0.221311475409836
"155",0.461538461536686,,0.223360655737705
"156",0.466211604095531,,0.225409836065574
"157",0.466666666663556,0.21044776119403,
"158",0.46666666666563,,0.227459016393443
"159",0.468085106381983,0.211940298507463,
"160",0.472615384615356,0.213432835820896,
"161",0.473684210525069,0.214925373134328,
"162",0.485294117646345,0.216417910447761,0.229508196721311
"163",0.486979166666635,,0.233606557377049
"164",0.489593188268662,,0.235655737704918
"165",0.490280777537762,0.217910447761194,
"166",0.493864013266982,0.219402985074627,0.237704918032787
"167",0.49931318681317,0.22089552238806,
"168",0.499999999975,,0.239754098360656
"169",0.499999999999074,0.222388059701493,
"170",0.499999999999242,,0.241803278688525
"171",0.500877963125527,,0.243852459016393
"172",0.509458577951695,,0.245901639344262
"173",0.5110677083333,,0.247950819672131
"174",0.51342812006311,,0.25
"175",0.5161290322564,0.223880597014925,
"176",0.519978969505756,,0.252049180327869
"177",0.51999999999792,,0.254098360655738
"178",0.521739130433648,,0.256147540983607
"179",0.526345291479791,,0.258196721311475
"180",0.527027027026315,0.225373134328358,
"181",0.53124999999834,0.226865671641791,
"182",0.538461538457396,,0.260245901639344
"183",0.538641686182544,,0.262295081967213
"184",0.543478260868384,0.228358208955224,
"185",0.545518701481966,,0.264344262295082
"186",0.547935368043068,,0.266393442622951
"187",0.557515878616757,0.229850746268657,
"188",0.558635394456171,,0.26844262295082
"189",0.566666666664778,0.23134328358209,
"190",0.572649572649491,,0.270491803278689
"191",0.576923076920858,,0.272540983606557
"192",0.586956521737854,,0.274590163934426
"193",0.599999999996,0.232835820895522,
"194",0.603585657370398,,0.276639344262295
"195",0.604166666665408,0.235820895522388,
"196",0.612244897957934,0.237313432835821,
"197",0.615384615379882,,0.278688524590164
"198",0.617647058821713,0.238805970149254,
"199",0.623950755456037,,0.280737704918033
"200",0.630434782607325,0.240298507462687,
"201",0.633333333331222,0.241791044776119,
"202",0.643518518518459,,0.282786885245902
"203",0.647580095432812,,0.284836065573771
"204",0.648477157360324,0.243283582089552,
"205",0.653204565408224,0.244776119402985,
"206",0.653995072157668,,0.286885245901639
"207",0.663010967098691,,0.288934426229508
"208",0.666666666644444,0.283582089552239,0.329918032786885
"209",0.666666666661111,,0.331967213114754
"210",0.666666666663889,,0.334016393442623
"211",0.666666666665185,0.285074626865672,
"212",0.666666666666528,,0.336065573770492
"213",0.668768186226948,,0.338114754098361
"214",0.67093023255812,,0.340163934426229
"215",0.68288854003129,,0.342213114754098
"216",0.692066026317821,,0.344262295081967
"217",0.692307692302367,0.288059701492537,
"218",0.711111111109531,0.291044776119403,
"219",0.712121212120133,0.292537313432836,
"220",0.728016359918151,,0.346311475409836
"221",0.734017219270915,,0.348360655737705
"222",0.740740740737997,0.294029850746269,
"223",0.741302408563716,,0.350409836065574
"224",0.742004264392166,0.295522388059701,
"225",0.742165242165136,0.297014925373134,
"226",0.743746525847652,0.298507462686567,0.352459016393443
"227",0.749999999997321,0.301492537313433,
"228",0.772916666666506,0.302985074626866,
"229",0.807692307689201,0.304477611940298,
"230",0.815859030836932,,0.354508196721311
"231",0.827743902438898,,0.35655737704918
"232",0.830438189149418,,0.358606557377049
"233",0.834254143646317,,0.360655737704918
"234",0.83728278041061,0.305970149253731,
"235",0.844583987440998,0.307462686567164,
"236",0.846153846147337,0.311940298507463,
"237",0.848214285714096,,0.362704918032787
"238",0.867538838920616,,0.364754098360656
"239",0.884615384611982,0.314925373134328,
"240",0.904661016948961,,0.366803278688525
"241",0.914471897909288,,0.368852459016393
"242",0.921098035176265,,0.370901639344262
"243",0.932270916334476,0.316417910447761,
"244",0.934814814814801,0.317910447761194,
"245",0.935483870967407,,0.372950819672131
"246",0.94190988948708,,0.375
"247",0.9595343680709,,0.377049180327869
"248",0.95999999999616,0.319402985074627,
"249",0.971631205673529,,0.379098360655738
"250",0.971896955503285,0.32089552238806,
"251",0.977419354838647,,0.381147540983607
"252",0.99999999995,0.344776119402985,0.395491803278689
"253",0.999999999966667,0.407462686567164,0.424180327868852
"254",0.999999999991667,0.408955223880597,
"255",1.01732435033683,,0.426229508196721
"256",1.02907915993521,,0.42827868852459
"257",1.03184713375763,,0.430327868852459
"258",1.04166666666233,0.41044776119403,
"259",1.05296610169469,0.411940298507463,
"260",1.07286995515689,0.413432835820896,
"261",1.0787671232873,,0.432377049180328
"262",1.08323057953141,,0.434426229508197
"263",1.08782435129736,,0.436475409836066
"264",1.09338338808066,,0.438524590163934
"265",1.09774436090205,,0.440573770491803
"266",1.10972143263211,0.414925373134328,
"267",1.11111111109877,,0.442622950819672
"268",1.12422360248447,0.416417910447761,
"269",1.13620071684547,0.417910447761194,
"270",1.13829340058843,,0.444672131147541
"271",1.13868397757447,,0.44672131147541
"272",1.16911598462579,,0.448770491803279
"273",1.18354784555114,0.419402985074627,
"274",1.18769716088322,0.42089552238806,
"275",1.19525547445234,,0.450819672131148
"276",1.19709942337933,,0.452868852459016
"277",1.20758928571402,0.422388059701493,
"278",1.22627737226271,0.423880597014925,
"279",1.22784810126574,,0.454918032786885
"280",1.22815705695079,,0.456967213114754
"281",1.24203821656011,0.425373134328358,
"282",1.24663151728171,0.426865671641791,
"283",1.24797843665751,,0.459016393442623
"284",1.26708835738288,,0.461065573770492
"285",1.2781186094069,,0.463114754098361
"286",1.30926152590777,,0.465163934426229
"287",1.32403792526485,,0.467213114754098
"288",1.32923368022699,0.428358208955224,
"289",1.33333333328889,0.473134328358209,0.491803278688525
"290",1.34535256410251,,0.493852459016393
"291",1.36275460717746,0.474626865671642,
"292",1.37887887887881,0.476119402985075,
"293",1.38036809815942,0.477611940298507,
"294",1.38648648648611,,0.495901639344262
"295",1.39090909090896,,0.497950819672131
"296",1.40364583333324,,0.5
"297",1.41271989174555,,0.502049180327869
"298",1.4444444444284,0.47910447761194,
"299",1.44531249999991,0.480597014925373,
"300",1.44564199583405,0.482089552238806,
"301",1.4620431115276,,0.504098360655738
"302",1.48266985932355,,0.506147540983607
"303",1.48481012658218,0.483582089552239,
"304",1.499999999925,0.486567164179104,0.508196721311475
"305",1.51642335766396,0.488059701492537,
"306",1.53650245924857,0.491044776119403,
"307",1.54474708171201,0.492537313432836,
"308",1.55381604696663,0.494029850746269,
"309",1.55945121951196,0.495522388059702,
"310",1.5595123516201,0.497014925373134,
"311",1.56850715746415,0.498507462686567,
"312",1.57142857140612,,0.510245901639344
"313",1.57251594322153,0.5,
"314",1.57926829268289,,0.512295081967213
"315",1.57935536515705,0.501492537313433,
"316",1.58244111349003,,0.514344262295082
"317",1.58547162992405,,0.516393442622951
"318",1.5999314635175,,0.51844262295082
"319",1.60079840319355,0.502985074626866,
"320",1.60395364689832,0.504477611940298,
"321",1.60428089413749,0.505970149253731,
"322",1.60484097945394,,0.520491803278688
"323",1.61182519280185,,0.522540983606557
"324",1.61674968866745,0.507462686567164,
"325",1.61848958333323,0.508955223880597,
"326",1.62053571428561,,0.524590163934426
"327",1.65753424657477,0.51044776119403,
"328",1.65850569860694,,0.526639344262295
"329",1.66666666661111,0.534328358208955,0.545081967213115
"330",1.67526881720394,,0.547131147540984
"331",1.6781655034895,0.535820895522388,
"332",1.70052083333322,0.537313432835821,
"333",1.70147357723573,,0.549180327868853
"334",1.7537473233401,0.538805970149254,
"335",1.75650118203268,0.540298507462687,
"336",1.76076076076072,,0.551229508196721
"337",1.78182228193973,,0.55327868852459
"338",1.78358561967832,0.541791044776119,
"339",1.7893209518281,0.543283582089552,
"340",1.80609523809517,,0.555327868852459
"341",1.80675755779485,,0.557377049180328
"342",1.80875356803036,,0.559426229508197
"343",1.83203124999988,0.544776119402985,
"344",1.85375494071122,,0.561475409836066
"345",1.86156648451713,,0.563524590163934
"346",1.8787148594376,,0.565573770491803
"347",1.91891891891788,,0.567622950819672
"348",1.91985088536804,,0.57172131147541
"349",1.93445121951215,0.547761194029851,
"350",1.94716981132057,,0.573770491803279
"351",1.96772684752096,,0.575819672131147
"352",1.9831355402872,,0.577868852459016
"353",1.99212598425191,0.549253731343284,
"354",1.9999999999,0.550746268656716,
"355",1.99999999993333,0.56865671641791,0.590163934426229
"356",1.999999999975,0.570149253731343,
"357",2.0151843817783,,0.592213114754098
"358",2.03930434782602,,0.594262295081967
"359",2.06104129263906,0.571641791044776,
"360",2.06109163745608,,0.596311475409836
"361",2.09937888198725,,0.598360655737705
"362",2.09999999999943,0.573134328358209,
"363",2.10236511456016,,0.600409836065574
"364",2.10885899004015,,0.602459016393443
"365",2.12747994934563,0.574626865671642,
"366",2.13241723922535,0.576119402985075,
"367",2.13333333333325,0.577611940298507,
"368",2.13555596263048,0.57910447761194,
"369",2.13734055565259,0.582089552238806,
"370",2.14539249146743,0.583582089552239,
"371",2.15390686661396,,0.604508196721312
"372",2.16279069767431,0.585074626865672,
"373",2.19574468085093,,0.60655737704918
"374",2.20110055027503,,0.608606557377049
"375",2.23466407010689,,0.610655737704918
"376",2.24140969162976,0.586567164179104,
"377",2.25785482123486,,0.612704918032787
"378",2.2700019731835,0.588059701492537,
"379",2.27334851936208,,0.614754098360656
"380",2.27710787280599,,0.616803278688525
"381",2.28571428568163,0.58955223880597,
"382",2.29067245119256,0.591044776119403,
"383",2.29503235718608,0.592537313432836,
"384",2.29963486992236,,0.618852459016393
"385",2.31222167243927,,0.620901639344262
"386",2.33181818181797,0.594029850746269,
"387",2.33333333325556,0.61044776119403,0.625
"388",2.33333333329444,,0.627049180327869
"389",2.33762886597878,,0.629098360655738
"390",2.36516853932451,,0.631147540983607
"391",2.37019108280249,,0.633196721311475
"392",2.39594699922039,,0.635245901639344
"393",2.41286483423059,0.611940298507463,
"394",2.4418264479146,0.613432835820895,
"395",2.45246971109029,0.616417910447761,
"396",2.46688470972997,0.617910447761194,
"397",2.47938144329833,0.619402985074627,
"398",2.4939720812182,,0.637295081967213
"399",2.52151898734156,,0.639344262295082
"400",2.53186391950162,,0.641393442622951
"401",2.53717826501418,,0.64344262295082
"402",2.55205047318592,,0.645491803278688
"403",2.58288770053469,0.62089552238806,
"404",2.63489623366631,,0.647540983606557
"405",2.66539923954322,,0.649590163934426
"406",2.67821330902437,,0.651639344262295
"407",2.69133574007196,,0.653688524590164
"408",2.69528301886767,0.622388059701493,
"409",2.69672131147516,0.623880597014925,
"410",2.70256595590883,0.625373134328358,
"411",2.72097264437673,0.626865671641791,
"412",2.73434320596874,0.628358208955224,
"413",2.75558867362132,,0.655737704918033
"414",2.77265665458297,,0.657786885245902
"415",2.77551020408146,0.629850746268657,
"416",2.78092042185989,,0.659836065573771
"417",2.78237885462543,,0.661885245901639
"418",2.78940731399736,0.63134328358209,
"419",2.79163498098838,,0.663934426229508
"420",2.79713013359709,0.632835820895522,
"421",2.79812938425543,,0.665983606557377
"422",2.8055555555553,0.634328358208955,
"423",2.81154127100053,,0.668032786885246
"424",2.82871357498203,,0.670081967213115
"425",2.82957393483638,,0.672131147540984
"426",2.83539094650182,,0.674180327868853
"427",2.8363719234274,,0.676229508196721
"428",2.83681361175539,,0.67827868852459
"429",2.85698447893554,0.635820895522388,
"430",2.85975164353522,,0.680327868852459
"431",2.86851716581425,,0.682377049180328
"432",2.92034029388995,,0.684426229508197
"433",2.92878515858758,,0.686475409836066
"434",2.94128933230994,,0.688524590163934
"435",2.94650398873754,0.637313432835821,
"436",2.96268656716307,,0.690573770491803
"437",2.97015765765749,,0.692622950819672
"438",2.99999999995,0.638805970149254,
"439",3.02661596958152,0.640298507462687,
"440",3.03601800900435,0.641791044776119,
"441",3.06183368869914,,0.694672131147541
"442",3.073073073073,0.643283582089552,
"443",3.09342230695886,0.644776119402985,
"444",3.09775491113175,0.646268656716418,
"445",3.11602209944717,,0.69672131147541
"446",3.12561983471064,,0.698770491803279
"447",3.13091482649818,0.647761194029851,
"448",3.13256484149848,,0.700819672131147
"449",3.13554140127381,0.649253731343284,
"450",3.13719008264452,,0.702868852459016
"451",3.15220354384356,,0.704918032786885
"452",3.15484180249266,0.650746268656716,
"453",3.1608662026293,0.652238805970149,
"454",3.1711934156376,0.653731343283582,
"455",3.17457998539056,,0.706967213114754
"456",3.17543859649043,0.655223880597015,
"457",3.18024596464246,0.656716417910448,
"458",3.18368277119402,0.658208955223881,
"459",3.18716163959759,0.659701492537313,
"460",3.21487603305774,0.661194029850746,
"461",3.21993127147756,0.662686567164179,
"462",3.24422780913272,0.664179104477612,
"463",3.26256983240201,,0.709016393442623
"464",3.28246286535689,0.665671641791045,
"465",3.29256198347097,0.667164179104478,
"466",3.29383602633144,0.66865671641791,
"467",3.29829104091127,0.670149253731343,
"468",3.29859571322974,0.671641791044776,
"469",3.32002706359935,0.673134328358209,
"470",3.35120558375624,0.674626865671642,
"471",3.35714285714278,0.676119402985075,
"472",3.37920101458455,,0.711065573770492
"473",3.39195979899412,,0.713114754098361
"474",3.40329835082446,,0.715163934426229
"475",3.41020966271619,0.677611940298507,
"476",3.43621766280076,0.67910447761194,
"477",3.43646408839741,0.682089552238806,
"478",3.45454545451405,0.685074626865672,
"479",3.45945945945921,0.686567164179104,
"480",3.47114682249792,0.688059701492537,
"481",3.47587209302315,0.68955223880597,
"482",3.49102428722269,0.691044776119403,
"483",3.49718468468449,0.692537313432836,
"484",3.53479853479837,,0.717213114754098
"485",3.54392837157237,,0.719262295081967
"486",3.5614783226721,0.694029850746269,
"487",3.59914712153493,0.695522388059701,
"488",3.60889292195974,,0.721311475409836
"489",3.61095100864544,0.697014925373134,
"490",3.62274368231014,0.698507462686567,
"491",3.62786745964285,,0.723360655737705
"492",3.66391265860125,0.7,
"493",3.67599328483482,0.701492537313433,
"494",3.68809349890404,0.702985074626866,
"495",3.71784879189371,0.704477611940298,
"496",3.72680788896978,0.705970149253731,
"497",3.77020447906487,0.707462686567164,
"498",3.80653266331563,0.708955223880597,
"499",3.84006211180065,0.71044776119403,
"500",3.84262003556598,0.711940298507463,
"501",3.86873811033596,0.713432835820896,
"502",3.87061574434888,0.714925373134328,
"503",3.88064696040135,0.716417910447761,
"504",3.88261217948702,0.717910447761194,
"505",3.91863354037243,,0.725409836065574
"506",3.93156596794069,0.719402985074627,
"507",3.93194237456513,0.72089552238806,
"508",4.02378854625533,0.722388059701493,
"509",4.02653980971437,0.723880597014925,
"510",4.03870967741909,0.725373134328358,
"511",4.04679691049505,0.726865671641791,
"512",4.07046476761604,0.728358208955224,
"513",4.0978902953583,0.729850746268657,
"514",4.17499999999478,,0.727459016393443
"515",4.21668472372652,0.73134328358209,
"516",4.22222222217531,0.735820895522388,
"517",4.22761194029693,0.737313432835821,
"518",4.24585635359099,0.738805970149254,
"519",4.27756521739116,0.740298507462687,
"520",4.29201841903284,0.741791044776119,
"521",4.33285714285652,,0.729508196721312
"522",4.33857965451039,,0.73155737704918
"523",4.36149312377125,,0.733606557377049
"524",4.43316195372694,,0.735655737704918
"525",4.47791164658599,0.743283582089552,
"526",4.49143835616361,,0.737704918032787
"527",4.51648351648331,0.744776119402985,
"528",4.54313725490151,,0.741803278688525
"529",4.54804947668865,0.746268656716418,
"530",4.59459459459211,0.747761194029851,
"531",4.64223602484443,0.749253731343284,
"532",4.64920273348498,0.750746268656716,
"533",5.05483870967579,,0.743852459016393
"534",5.06285714285642,0.752238805970149,
"535",5.1333798882678,0.753731343283582,
"536",5.19272237196695,,0.745901639344262
"537",5.20153550863704,0.755223880597015,
"538",5.24723247232279,,0.747950819672131
"539",5.27539503385885,,0.75
"540",5.27612574341501,0.756716417910448,
"541",5.33663366336458,,0.752049180327869
"542",5.33840304182408,0.758208955223881,
"543",5.44545454544959,,0.754098360655738
"544",5.69466882067759,0.759701492537313,
"545",5.70920840064528,0.761194029850746,
"546",5.81764705882296,0.764179104477612,
"547",5.93719806762998,,0.756147540983607
"548",5.99999999991429,0.76865671641791,
"549",6.08250825082308,0.770149253731343,
"550",6.11111111111037,,0.758196721311475
"551",6.14609800362921,0.771641791044776,
"552",6.22222222221922,0.773134328358209,
"553",6.23821656050876,,0.762295081967213
"554",6.37419354838504,0.774626865671642,
"555",6.48722986247417,0.776119402985075,
"556",6.83333333321944,0.777611940298507,
"557",6.83495959293621,0.77910447761194,
"558",6.90222222221916,,0.764344262295082
"559",7.07515923566789,0.782089552238806,
"560",7.14781491002479,0.785074626865672,
"561",7.30053908355697,0.788059701492537,
"562",7.42718446601221,,0.766393442622951
"563",7.76495726495395,,0.76844262295082
"564",7.80314009661741,0.78955223880597,
"565",8.07555555555197,0.791044776119403,
"566",8.26256983239762,,0.770491803278688
"567",8.66267123287523,0.794029850746269,
"568",8.799999999824,0.795522388059702,
"569",8.80860215053574,0.797014925373134,
"570",8.86090225563743,0.798507462686567,
"571",8.86297760210687,0.8,
"572",9.1896162528196,0.801492537313433,
"573",9.56410256409848,0.802985074626866,
"574",9.58666666666028,,0.772540983606557
"575",9.76536312848616,0.804477611940299,
"576",9.82965350523755,,0.774590163934426
"577",10.8666666666594,0.805970149253731,
"578",11.2499999997187,0.807462686567164,
"579",11.3948339483353,0.808955223880597,
"580",11.541401273878,,0.776639344262295
"581",11.9999999998,0.81044776119403,
"582",12.5923566878901,0.811940298507463,
"583",12.6181818181772,0.813432835820896,0.778688524590164
"584",12.7590579710122,,0.780737704918033
"585",13.0797101449252,0.814925373134328,
"586",13.1343283582041,0.816417910447761,0.782786885245902
"587",13.8749999999946,,0.784836065573771
"588",14.3203124999944,0.817910447761194,
"589",14.5168539325761,0.819402985074627,
"590",14.9219983883962,0.82089552238806,
"591",15.0185116623471,,0.786885245901639
"592",15.1339010243118,0.822388059701493,
"593",15.3333333328222,0.823880597014925,
"594",18.2499999995437,0.826865671641791,
"595",18.3954372623504,,0.788934426229508
"596",18.4334600760386,0.828358208955224,
"597",18.636363636353,,0.790983606557377
"598",18.7499999995313,0.829850746268657,
"599",19.0340909090801,0.83134328358209,
"600",19.1374999999761,0.832835820895522,
"601",19.3070866141656,0.834328358208955,0.793032786885246
"602",19.3909090908915,0.835820895522388,
"603",21.0704225351816,,0.795081967213115
"604",21.6878323932309,,0.797131147540984
"605",21.8119258662366,0.837313432835821,
"606",22.6359447004504,,0.799180327868853
"607",22.6820276497591,0.838805970149254,
"608",24.3365384615151,,0.801229508196721
"609",24.6666666658444,0.841791044776119,
"610",24.9807692307452,0.843283582089552,
"611",25.2253521126405,0.844776119402985,
"612",25.3333333324889,0.849253731343284,
"613",27.306122448961,0.850746268656716,0.80327868852459
"614",27.9512195121269,,0.805327868852459
"615",28.2222222222026,0.852238805970149,0.807377049180328
"616",29.9841269840794,,0.809426229508197
"617",30.5714285712102,,0.811475409836066
"618",37.0158730158143,0.853731343283582,
"619",37.0487804877145,0.855223880597015,
"620",37.101769911488,,0.813524590163934
"621",37.5929203539657,0.856716417910448,
"622",37.9999999981,0.861194029850746,
"623",38.3962264150219,,0.815573770491803
"624",40.5471698112443,0.862686567164179,
"625",41.1941747572416,0.864179104477612,
"626",42.8554216866954,,0.817622950819672
"627",48.4838709675855,,0.819672131147541
"628",49.2771084336756,0.865671641791045,
"629",51.9677419353162,0.867164179104478,
"630",53.9976990924194,,0.82172131147541
"631",61.6884057970568,,0.823770491803279
"632",62.15942028981,0.86865671641791,
"633",67.5961538460239,,0.825819672131147
"634",69.2780263326085,0.870149253731343,
"635",74.4423076921645,0.871641791044776,
"636",86.9999999999412,0.873134328358209,0.827868852459016
"637",97.7719298243899,,0.829918032786885
"638",98.2982456138626,0.874626865671642,
"639",111.971014492591,,0.831967213114754
"640",112.115942028823,0.876119402985075,
"641",117.30555555523,,0.834016393442623
"642",158.199999998945,,0.836065573770492
"643",166.466666665557,0.877611940298507,
"644",168.540816326359,,0.838114754098361
"645",168.642857142685,0.87910447761194,
"646",238.805555554892,0.880597014925373,
"647",252.545454544881,,0.840163934426229
"648",252.999999999425,0.882089552238806,
"649",266.911111110518,,0.842213114754098
"650",267.13333333274,0.883582089552239,
"651",339.142857140435,0.885074626865672,
"652",343.666666663803,,0.844262295081967
"653",349.124999998909,,0.846311475409836
"654",349.437499998908,0.886567164179105,
"655",355.166666663707,0.888059701492537,
"656",417.605263156796,,0.848360655737705
"657",420.789473683103,0.88955223880597,
"658",431.461538459879,,0.850409836065574
"659",432.230769229107,0.891044776119403,
"660",545.690476189177,0.892537313432836,0.852459016393443
"661",771.999999993567,0.894029850746269,0.854508196721312
"662",962.49999999599,,0.85655737704918
"663",962.916666662655,0.895522388059702,
"664",1398.89999998601,,0.858606557377049
"665",1405.89999998594,0.897014925373134,
"666",1559.66666664067,0.898507462686567,0.860655737704918
"667",1663.33333330561,,0.862704918032787
"668",1725.99999997123,0.9,
"669",2381.49999994046,,0.864754098360656
"670",2383.74999994041,0.901492537313433,
"671",2394.12499997007,0.902985074626866,0.866803278688525
"672",4832.49999987919,0.904477611940299,0.868852459016393
"673",2.19e+12,,0.870901639344262
"674",8.47e+12,,0.872950819672131
"675",8.58e+12,0.905970149253731,
"676",1.633e+13,,0.875
"677",1.636e+13,0.907462686567164,
"678",1.697e+13,,0.877049180327869
"679",1.701e+13,0.908955223880597,
"680",1.904e+13,,0.879098360655738
"681",1.968e+13,0.91044776119403,
"682",2.334e+13,,0.881147540983607
"683",2.347e+13,0.911940298507463,
"684",2.541e+13,,0.883196721311475
"685",2.546e+13,0.913432835820896,
"686",2.944e+13,,0.885245901639344
"687",2.978e+13,0.914925373134328,
"688",3.266e+13,,0.887295081967213
"689",3.276e+13,0.916417910447761,
"690",3.401e+13,,0.889344262295082
"691",3.41e+13,0.917910447761194,
