slurm-15086482.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,2,0.25,7200,CCG,0,7200.39,0.363643,7199.98,792900,1,0,1,0
slurm-15086483.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,2,0.25,7200,CCG,0,7.46236,0.388177,7.00089,728886,3,0,1,1
slurm-15086484.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,2,0.25,7200,CCG,1,7200.34,0.422389,7199.83,1e+20,4,1,1,0
slurm-15086485.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,2,0.25,7200,CCG,1,6.42343,0.428115,5.90715,728886,4,0,1,1
slurm-15086486.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,4,0.25,7200,CCG,0,7200.26,0.364165,7199.83,940684,1,0,1,0
slurm-15086487.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,4,0.25,7200,CCG,0,94.8479,0.363193,94.4257,793167,2,0,1,1
slurm-15086488.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,4,0.25,7200,CCG,1,7200.55,0.469534,7199.98,1e+20,5,1,1,0
slurm-15086489.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,4,0.25,7200,CCG,1,82.9307,0.094034,82.7696,793167,3,0,1,1
slurm-15086490.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,6,0.25,7200,CCG,0,0.209513,0.072093,0.082792,1.02258e+06,2,0,1,0
slurm-15086491.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,6,0.25,7200,CCG,0,1550.43,0.09403,1550.27,846377,3,0,1,1
slurm-15086492.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,6,0.25,7200,CCG,1,0.209659,0.072166,0.082919,1.02258e+06,2,0,1,0
slurm-15086493.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__0.txt,10,20,6,0.25,7200,CCG,1,953.96,0.095472,953.796,846377,3,0,1,1
slurm-15086494.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.25,7200,CCG,0,7200.47,0.071861,7200.35,872565,1,0,1,0
slurm-15086495.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.25,7200,CCG,0,6.80731,0.09294,6.64767,784945,3,0,1,1
slurm-15086496.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.25,7200,CCG,1,7200.99,0.100362,7200.83,870798,3,0,1,0
slurm-15086497.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,2,0.25,7200,CCG,1,6.025,0.094788,5.8674,784945,3,0,1,1
slurm-15086498.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,CCG,0,2736.4,0.074883,2736.27,1e+20,1,1,1,0
slurm-15086499.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,CCG,0,92.1596,0.07109,92.04,849296,2,0,1,1
slurm-15086500.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,CCG,1,7200.5,0.101677,7200.33,1.00682e+06,3,0,1,0
slurm-15086501.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,4,0.25,7200,CCG,1,83.8538,0.095684,83.6939,849296,3,0,1,1
slurm-15086502.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.25,7200,CCG,0,0.300896,0.072328,0.179181,1.11144e+06,2,0,1,0
slurm-15086503.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__1.txt,10,20,6,0.25,7200,CCG,0,1556.18,0.043982,1556.1,905135,3,0,1,1
