slurm-16467097_10205.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_3.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,132144,-264288,132144
slurm-16467097_10211.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_3.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,118570,-237140,118570
slurm-16467097_10217.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_4.dat-0.aux,MILP,3600.13,Infeasible,TimeLimit,1e+20,1e+20,112558,-225116,112558
slurm-16467097_1021.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-general/trento1_0_100.aux,MILP,3600.15,Infeasible,TimeLimit,1e+20,1e+20,9.9997e+09,-1.99995e+10,9.99958e+09
slurm-16467097_10223.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_4.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,130610,-261220,130610
slurm-16467097_10229.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_4.dat-50.aux,MILP,3600.12,Infeasible,TimeLimit,1e+20,1e+20,121900,-243800,121900
slurm-16467097_10235.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_5.dat-0.aux,MILP,3600.08,Infeasible,TimeLimit,1e+20,1e+20,113546,-227092,113546
slurm-16467097_10241.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_5.dat-100.aux,MILP,3600.1,Infeasible,TimeLimit,1e+20,1e+20,132789,-265578,132789
slurm-16467097_10247.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_5.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,121357,-242714,121357
slurm-16467097_10253.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_6.dat-0.aux,MILP,3600.07,Infeasible,TimeLimit,1e+20,1e+20,112451,-224902,112451
slurm-16467097_10259.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_6.dat-100.aux,MILP,3600.04,Infeasible,TimeLimit,1e+20,1e+20,132905,-265810,132905
slurm-16467097_1025.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-general/trento1_50_50.aux,MILP,0.575186,Infeasible,Proved,1e+20,-1e+20,1e+20,-2e+20,1e+20
slurm-16467097_10265.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_6.dat-50.aux,MILP,3600.02,Infeasible,TimeLimit,1e+20,1e+20,123923,-247846,123923
slurm-16467097_10271.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_7.dat-0.aux,MILP,3600.07,Optimal,Proved,0,0,110983,-221966,110983
slurm-16467097_10277.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_7.dat-100.aux,MILP,3600.01,Infeasible,TimeLimit,1e+20,1e+20,128434,-256868,128434
slurm-16467097_10283.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_7.dat-50.aux,MILP,3600.04,Infeasible,TimeLimit,1e+20,1e+20,117194,-234388,117194
slurm-16467097_10289.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_8.dat-0.aux,MILP,3600.02,Infeasible,TimeLimit,1e+20,1e+20,111796,-223592,111796
slurm-16467097_10295.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_8.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,133119,-266238,133119
slurm-16467097_1029.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-general/vpphard_0_100.aux,MILP,3600.02,Infeasible,TimeLimit,1e+20,1e+20,20694,-41393,20689
slurm-16467097_10301.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_8.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,119970,-239940,119970
slurm-16467097_10307.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_9.dat-0.aux,MILP,3600.05,Optimal,Proved,0,0,112806,-225612,112806
slurm-16467097_10313.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_9.dat-100.aux,MILP,3600.03,Infeasible,TimeLimit,1e+20,1e+20,132161,-264322,132161
slurm-16467097_10319.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.50_9.dat-50.aux,MILP,3600.06,Infeasible,TimeLimit,1e+20,1e+20,121069,-242138,121069
slurm-16467097_10325.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_10.dat-0.aux,MILP,3600.1,Feasible,TimeLimit,116336,0,155927,-311854,155927
slurm-16467097_10331.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_10.dat-100.aux,MILP,3600.07,Infeasible,TimeLimit,1e+20,1e+20,165084,-330168,165084
slurm-16467097_10337.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_10.dat-50.aux,MILP,3600.01,Infeasible,TimeLimit,1e+20,1e+20,160007,-320014,160007
slurm-16467097_1033.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-general/vpphard_50_50.aux,MILP,3600.08,Infeasible,TimeLimit,1e+20,1e+20,20699,-41398,20699
slurm-16467097_10343.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_1.dat-0.aux,MILP,3600.06,Infeasible,TimeLimit,1e+20,1e+20,151716,-303432,151716
slurm-16467097_10349.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_1.dat-100.aux,MILP,3600.06,Infeasible,TimeLimit,1e+20,1e+20,163088,-326176,163088
slurm-16467097_10355.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_1.dat-50.aux,MILP,3600.07,Infeasible,TimeLimit,1e+20,1e+20,158056,-316112,158056
slurm-16467097_10361.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_2.dat-0.aux,MILP,3600.05,Infeasible,TimeLimit,1e+20,1e+20,157152,-314304,157152
slurm-16467097_10367.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_2.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,167314,-334628,167314
slurm-16467097_10373.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_2.dat-50.aux,MILP,3600.02,Infeasible,TimeLimit,1e+20,1e+20,161309,-322618,161309
slurm-16467097_10379.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_3.dat-0.aux,MILP,3600.11,Feasible,TimeLimit,109593,0,151194,-302388,151194
slurm-16467097_1037.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-10.aux,MILP,4.58311,Optimal,Proved,-46,-46,70,-49,161
slurm-16467097_10385.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_3.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,162399,-324798,162399
slurm-16467097_10391.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_3.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,156851,-313702,156851
slurm-16467097_10397.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_4.dat-0.aux,MILP,3600.04,Infeasible,TimeLimit,1e+20,1e+20,154697,-309394,154697
slurm-16467097_10403.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_4.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,164067,-328134,164067
slurm-16467097_10409.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_4.dat-50.aux,MILP,3600.03,Infeasible,TimeLimit,1e+20,1e+20,159772,-319544,159772
slurm-16467097_10415.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_5.dat-0.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,152674,-305348,152674
slurm-16467097_10421.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_5.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,162948,-325896,162948
slurm-16467097_10427.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_5.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,157141,-314282,157141
slurm-16467097_10433.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_6.dat-0.aux,MILP,3600.03,Infeasible,TimeLimit,1e+20,1e+20,151669,-303338,151669
slurm-16467097_10439.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_6.dat-100.aux,MILP,3600.04,Feasible,TimeLimit,0,0,162175,-324350,162175
slurm-16467097_1043.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-11.aux,MILP,0.392539,Optimal,Proved,-36,-36,48,-22,122
slurm-16467097_10445.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_6.dat-50.aux,MILP,3600.01,Infeasible,TimeLimit,1e+20,1e+20,156990,-313980,156990
slurm-16467097_10451.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_7.dat-0.aux,MILP,3600.04,Infeasible,TimeLimit,1e+20,1e+20,149670,-299340,149670
slurm-16467097_10457.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_7.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,160790,-321580,160790
slurm-16467097_10463.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_7.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,154819,-309638,154819
slurm-16467097_10469.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_8.dat-0.aux,MILP,3600.04,Infeasible,TimeLimit,1e+20,1e+20,151338,-302676,151338
slurm-16467097_10475.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_8.dat-100.aux,MILP,3600.02,Feasible,TimeLimit,157704,0,160196,-320392,160196
slurm-16467097_10481.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_8.dat-50.aux,MILP,3600.01,Infeasible,TimeLimit,1e+20,1e+20,154694,-309388,154694
slurm-16467097_10487.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_9.dat-0.aux,MILP,3600.01,Infeasible,TimeLimit,1e+20,1e+20,156617,-313234,156617
slurm-16467097_10493.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_9.dat-100.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,165652,-331304,165652
slurm-16467097_10499.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_9.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,161177,-322354,161177
slurm-16467097_1049.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-13.aux,MILP,1.44442,Optimal,Proved,-74,-74,70,-49,161
slurm-16467097_10505.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_10.dat-0.aux,MILP,3600.1,Infeasible,TimeLimit,1e+20,1e+20,125921,-251842,125921
slurm-16467097_10511.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_10.dat-100.aux,MILP,3600.08,Infeasible,TimeLimit,1e+20,1e+20,181470,-362940,181470
