"total_time","ecdf_value","log_total_time"
4.04787,0.00833333333333333,0.607226556403572
17.234,0.0166666666666667,1.23638608860955
19.1329,0.025,1.28178080162918
19.9816,0.0333333333333333,1.3006302608344
20.0693,0.0416666666666667,1.30253222493198
33.2305,0.05,1.52153687590427
37.5101,0.0583333333333333,1.57414822195905
38.7602,0.0666666666666667,1.58838600931455
43.5221,0.075,1.63870984248995
47.7662,0.0833333333333333,1.67912069272412
69.5418,0.0916666666666667,1.8422459276465
72.6174,0.1,1.86104069533607
81.2497,0.108333333333333,1.9098217660991
85.1299,0.116666666666667,1.93008212323762
87.1701,0.125,1.94036754420091
88.2376,0.133333333333333,1.94565368709157
91.5918,0.141666666666667,1.96185659403728
96.3382,0.15,1.98379852761916
109.474,0.158333333333333,2.03931098678067
124.867,0.166666666666667,2.09644767767327
132.158,0.175,2.12109345767352
139.62,0.183333333333333,2.14494763367037
140.502,0.191666666666667,2.14768250632495
147.837,0.2,2.16978314099274
150.086,0.208333333333333,2.1763401832072
161.328,0.216666666666667,2.20770974984506
172.87,0.225,2.23771963199625
196.249,0.233333333333333,2.29280745244614
197.299,0.241666666666667,2.29512488405816
203.448,0.25,2.30845342486892
203.72,0.258333333333333,2.30903366750414
212.796,0.266666666666667,2.32796346011617
215.859,0.275,2.33417016079332
220.935,0.283333333333333,2.34426452122592
225.447,0.291666666666667,2.35304446056912
231.751,0.3,2.36502161679084
235.922,0.308333333333333,2.37276844123788
249.302,0.316666666666667,2.39672576260116
253.305,0.325,2.40364376243555
261.502,0.333333333333333,2.41747501475451
273.929,0.341666666666667,2.43763801207608
279.569,0.35,2.44648901301305
282.55,0.358333333333333,2.45109531163392
285.92,0.366666666666667,2.45624453516157
325.919,0.375,2.51310967913538
403.234,0.383333333333333,2.605557143948
561.246,0.391666666666667,2.74915325880582
567.004,0.4,2.75358612268797
592.566,0.408333333333333,2.77273672909477
606.216,0.416666666666667,2.78262739461823
614.48,0.425,2.78850775210288
634.76,0.433333333333333,2.80260955146874
634.895,0.441666666666667,2.80270190688068
685.35,0.45,2.83591241711139
733.525,0.458333333333333,2.86541492005664
851.712,0.466666666666667,2.93029276618067
886.888,0.475,2.94786877873461
984.574,0.483333333333333,2.99324836301746
1069.84,0.491666666666667,3.02931883159837
1111.97,0.5,3.04609307051024
1134.77,0.508333333333333,3.05490784579964
1264.18,0.516666666666667,3.10180891527639
1304.48,0.525,3.11543742497996
1389.39,0.533333333333333,3.1428241687571
1432.27,0.541666666666667,3.15602489538595
1519.71,0.55,3.18176072122385
1596.3,0.558333333333333,3.20311451364439
1617.15,0.566666666666667,3.20875030509561
1663,0.575,3.22089224921952
1741.38,0.583333333333333,3.24089355221749
1742.12,0.591666666666667,3.24107806659753
1826.15,0.6,3.26153644762147
1910.46,0.608333333333333,3.28113794913715
2196.45,0.616666666666667,3.34172132143186
2289.23,0.625,3.35968942863469
2575.32,0.633333333333333,3.41083120060037
2600.16,0.641666666666667,3.41500007296279
2619.72,0.65,3.41825487568874
2811.1,0.658333333333333,3.44887629515412
3006.96,0.666666666666667,3.47812765094893
3056.02,0.675,3.48515619213573
3379.49,0.683333333333333,3.52885116569259
3425.61,0.691666666666667,3.5347379177395
3479.93,0.7,3.54157050805018
3493,0.708333333333333,3.54319858563765
3664.31,0.716666666666667,3.56399220778903
4137.4,0.725,3.61672751011356
4195.43,0.733333333333333,3.62277647936182
4533.1,0.741666666666667,3.65639529968281
4715.64,0.75,3.67354064290711
4782.46,0.758333333333333,3.67965134632047
5086.2,0.766666666666667,3.70639343354095
5113,0.775,3.70867579272654
5296.56,0.783333333333333,3.72399389638113
6403.68,0.791666666666667,3.80642962154418
7367.92,0.8,3.86734490169651
8900.93,0.808333333333333,3.94943538560753
8943.91,0.816666666666667,3.95152742038358
