"total_time","ecdf_value"
1,0
11.8098098098098,0.833333333333333
22.6196196196196,4.16666666666667
33.4294294294294,5
44.2392392392392,7.5
55.049049049049,8.33333333333333
65.8588588588589,8.33333333333333
76.6686686686687,10
87.4784784784785,12.5
98.2882882882883,15
109.098098098098,15
119.907907907908,15.8333333333333
130.717717717718,16.6666666666667
141.527527527528,19.1666666666667
152.337337337337,20.8333333333333
163.147147147147,21.6666666666667
173.956956956957,22.5
184.766766766767,22.5
195.576576576577,22.5
206.386386386386,25.8333333333333
217.196196196196,27.5
228.006006006006,29.1666666666667
238.815815815816,30.8333333333333
249.625625625626,31.6666666666667
260.435435435435,32.5
271.245245245245,33.3333333333333
282.055055055055,35
292.864864864865,36.6666666666667
303.674674674675,36.6666666666667
314.484484484484,36.6666666666667
325.294294294294,36.6666666666667
336.104104104104,37.5
346.913913913914,37.5
357.723723723724,37.5
368.533533533534,37.5
379.343343343343,37.5
390.153153153153,37.5
400.962962962963,37.5
411.772772772773,38.3333333333333
422.582582582583,38.3333333333333
433.392392392392,38.3333333333333
444.202202202202,38.3333333333333
455.012012012012,38.3333333333333
465.821821821822,38.3333333333333
476.631631631632,38.3333333333333
487.441441441441,38.3333333333333
498.251251251251,38.3333333333333
509.061061061061,38.3333333333333
519.870870870871,38.3333333333333
530.680680680681,38.3333333333333
541.49049049049,38.3333333333333
552.3003003003,38.3333333333333
563.11011011011,39.1666666666667
573.91991991992,40
584.72972972973,40
595.53953953954,40.8333333333333
606.349349349349,41.6666666666667
617.159159159159,42.5
627.968968968969,42.5
638.778778778779,44.1666666666667
649.588588588589,44.1666666666667
660.398398398398,44.1666666666667
671.208208208208,44.1666666666667
682.018018018018,44.1666666666667
692.827827827828,45
703.637637637638,45
714.447447447447,45
725.257257257257,45
736.067067067067,45.8333333333333
746.876876876877,45.8333333333333
757.686686686687,45.8333333333333
768.496496496497,45.8333333333333
779.306306306306,45.8333333333333
790.116116116116,45.8333333333333
800.925925925926,45.8333333333333
811.735735735736,45.8333333333333
822.545545545546,45.8333333333333
833.355355355355,45.8333333333333
844.165165165165,45.8333333333333
854.974974974975,46.6666666666667
865.784784784785,46.6666666666667
876.594594594595,46.6666666666667
887.404404404404,47.5
898.214214214214,47.5
909.024024024024,47.5
919.833833833834,47.5
930.643643643644,47.5
941.453453453453,47.5
952.263263263263,47.5
963.073073073073,47.5
973.882882882883,47.5
984.692692692693,48.3333333333333
995.502502502502,48.3333333333333
1006.31231231231,48.3333333333333
1017.12212212212,48.3333333333333
1027.93193193193,48.3333333333333
1038.74174174174,48.3333333333333
1049.55155155155,48.3333333333333
1060.36136136136,48.3333333333333
1071.17117117117,49.1666666666667
1081.98098098098,49.1666666666667
1092.79079079079,49.1666666666667
1103.6006006006,49.1666666666667
1114.41041041041,50
1125.22022022022,50
1136.03003003003,50.8333333333333
1146.83983983984,50.8333333333333
1157.64964964965,50.8333333333333
1168.45945945946,50.8333333333333
1179.26926926927,50.8333333333333
1190.07907907908,50.8333333333333
1200.88888888889,50.8333333333333
1211.6986986987,50.8333333333333
1222.50850850851,50.8333333333333
1233.31831831832,50.8333333333333
1244.12812812813,50.8333333333333
1254.93793793794,50.8333333333333
1265.74774774775,51.6666666666667
1276.55755755756,51.6666666666667
1287.36736736737,51.6666666666667
1298.17717717718,51.6666666666667
1308.98698698699,52.5
1319.7967967968,52.5
1330.60660660661,52.5
1341.41641641642,52.5
1352.22622622623,52.5
1363.03603603604,52.5
1373.84584584585,52.5
1384.65565565566,52.5
1395.46546546547,53.3333333333333
1406.27527527528,53.3333333333333
1417.08508508508,53.3333333333333
1427.89489489489,53.3333333333333
1438.7047047047,54.1666666666667
1449.51451451451,54.1666666666667
1460.32432432432,54.1666666666667
1471.13413413413,54.1666666666667
1481.94394394394,54.1666666666667
1492.75375375375,54.1666666666667
1503.56356356356,54.1666666666667
1514.37337337337,54.1666666666667
1525.18318318318,55
1535.99299299299,55
1546.8028028028,55
1557.61261261261,55
1568.42242242242,55
1579.23223223223,55
1590.04204204204,55
1600.85185185185,55.8333333333333
1611.66166166166,55.8333333333333
1622.47147147147,56.6666666666667
1633.28128128128,56.6666666666667
1644.09109109109,56.6666666666667
1654.9009009009,56.6666666666667
1665.71071071071,57.5
1676.52052052052,57.5
1687.33033033033,57.5
1698.14014014014,57.5
1708.94994994995,57.5
1719.75975975976,57.5
1730.56956956957,57.5
1741.37937937938,57.5
1752.18918918919,59.1666666666667
1762.998998999,59.1666666666667
1773.80880880881,59.1666666666667
1784.61861861862,59.1666666666667
1795.42842842843,59.1666666666667
1806.23823823824,59.1666666666667
1817.04804804805,59.1666666666667
1827.85785785786,60
1838.66766766767,60
1849.47747747748,60
1860.28728728729,60
1871.0970970971,60
1881.90690690691,60
1892.71671671672,60
1903.52652652653,60
1914.33633633634,60.8333333333333
1925.14614614615,60.8333333333333
1935.95595595596,60.8333333333333
1946.76576576577,60.8333333333333
