slurm-9377798.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet2.dat-50.aux,10,5,10,15,10,5,10,10,1.54998,1.02343,0.000256,0.000256,38833,38833,130,1,0,0,
slurm-9377799.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet3.dat-0.aux,15,1,15,24,15,9,15,15,749.548,715.151,0.020103,0.020103,905,905,2343,1,0,0,
slurm-9377800.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet3.dat-100.aux,15,9,15,16,15,1,15,15,596.573,569.159,0.016245,0.016245,1080,1080,2463,1,0,0,
slurm-9377801.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet3.dat-50.aux,15,5,15,20,15,5,15,15,369.91,350.886,0.012263,0.012263,905,905,1862,1,0,0,
slurm-9377802.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet4.dat-0.aux,20,1,20,29,20,9,20,20,7202.42,6968.28,0.02267,0.02267,0,3260,6518,1,0,0,
slurm-9377803.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet4.dat-100.aux,20,9,20,21,20,1,20,20,7203.68,6952.82,0.035516,0.035516,0,5155,6791,1,0,0,
slurm-9377804.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/pet4.dat-50.aux,20,5,20,25,20,5,20,20,7203.58,6964.64,0.070232,0.070232,0,4025,6771,1,0,0,
slurm-9377805.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/stein27-0.500000.aux,14,0,13,118,13,13,14,105,0.291518,0.268306,0.000156,0.000156,19,19,1,1,0,0,
slurm-9377806.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/stein27-0.900000.aux,3,0,24,118,24,81,3,37,0.052434,0.037026,0.000134,0.000134,24,24,1,1,0,0,
slurm-9377807.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/milp/stein45-0.500000.aux,23,0,22,331,22,39,23,292,125.782,125.708,0.000213,0.000213,32,32,1,1,0,0,
slurm-9379880.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k25_s25.aux,19,1,8,28,2,0,25,28,0.188116,0.082589,0.005413,0.005413,3.12111,3.12111,2,1,0,0,
slurm-9379881.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k25_s50.aux,19,1,8,28,2,0,25,28,0.205341,0.10313,0.005709,0.005709,3.15032,3.15033,4,1,0,0,
slurm-9379882.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k25_s75.aux,19,1,8,28,2,0,25,28,0.275952,0.157524,0.004748,0.004748,3.1203,3.12031,6,1,0,0,
slurm-9379883.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k50_s25.aux,19,1,8,28,2,0,25,28,0.146804,0.071318,0.006097,0.006097,3.12111,3.12111,2,1,0,0,
slurm-9379884.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k50_s50.aux,19,1,8,28,2,0,25,28,0.108952,0.04698,0.005384,0.005384,3.14512,3.14512,2,1,0,0,
slurm-9379885.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k50_s75.aux,19,1,8,28,2,0,25,28,0.337967,0.215967,0.007539,0.007539,3.1203,3.12031,5,1,0,0,
slurm-9379886.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k75_s25.aux,19,1,8,28,2,0,25,28,0.184077,0.091398,0.008609,0.008609,3.00335,3.00335,2,1,0,0,
