"total_time","ecdf_value","log_total_time"
0.23585,0.0125,-0.627364119418279
0.566258,0.025,-0.246985649294675
0.793192,0.0375,-0.100621674665141
0.914111,0.05,-0.0390010649220582
0.996026,0.0625,-0.00172932471972398
1.02955,0.075,0.0126474429373429
1.38892,0.0875,0.142677231656172
1.43813,0.1,0.157798145943103
1.45698,0.1125,0.16345359023996
1.71152,0.125,0.2333819784601
1.78012,0.1375,0.250449279601709
1.82571,0.15,0.261431794336313
2.22104,0.1625,0.346556380080597
2.55022,0.175,0.406577647361295
2.66905,0.1875,0.426356709613922
2.96079,0.2,0.471407605269927
3.08682,0.2125,0.489511305450373
4.09409,0.225,0.61215738548666
4.84135,0.2375,0.684966480611162
5.06288,0.25,0.704397633893766
5.17662,0.2625,0.714046285908991
6.005,0.275,0.778513011738925
6.10005,0.2875,0.785333394787013
6.30644,0.3,0.799784268173023
6.34389,0.3125,0.802355643917495
8.45636,0.325,0.927183463264069
8.51129,0.3375,0.929995388218969
9.48707,0.35,0.9771321050185
10.5542,0.3625,1.02342531971351
10.9813,0.375,1.04065375627133
12.3843,0.3875,1.09287146391105
12.8336,0.4,1.108348498996
14.2282,0.4125,1.15314996125692
14.3623,0.425,1.15722399403743
14.3994,0.4375,1.15834439611483
14.4695,0.45,1.16045352413958
15.2831,0.4625,1.18421145478566
15.8475,0.475,1.19996076044401
18.1003,0.4875,1.25768577306061
20.6624,0.5,1.31518076472575
27.5449,0.5125,1.44004120003383
27.9703,0.525,1.44669712449258
30.0106,0.5375,1.47727467833336
31.7036,0.55,1.50110857992642
42.9434,0.5625,1.6328964262852
43.6558,0.575,1.64004195114949
46.1102,0.5875,1.66379700594762
50.1945,0.6,1.70065613247349
68.5528,0.6125,1.83602519799811
87.0461,0.625,1.93974931782645
106.411,0.6375,2.0269865245039
117.778,0.65,2.07106417524822
120.883,0.6625,2.08236522951825
127.412,0.675,2.10521033293149
223.645,0.6875,2.34955919315619
230.09,0.7,2.36189774409588
243.16,0.7125,2.3858921347124
311.44,0.725,2.49337439071011
325.29,0.7375,2.51227071249313
372.91,0.75,2.57160402961121
474.87,0.7625,2.67657473381449
628.69,0.775,2.79843655247782
665.86,0.7875,2.82338292643925
861.68,0.8,2.9353460128824
917,0.8125,2.96236933567002
984.02,0.825,2.99300392546525
1012.01,0.8375,3.00518480393003
1094.67,0.85,3.03928321618152
1278.41,0.8625,3.10667015912873
1467.69,0.875,3.16663433520774
2088.52,0.8875,3.31983863849415
2219.91,0.9,3.34633536756069
2750.43,0.9125,3.4394005963861
4125.07,0.925,3.61543132266917
4406.39,0.9375,3.6440829329764
4441.83,0.95,3.64756193298897
10468.57,0.9625,4.01988736138046
