slurm-11730016.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__5.txt,60.000000,CG,Optimal,Proved,0,11,6.31968,3.91338,2.32349,-182,-182,0,0,,1,10,20,3,
slurm-11730017.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__5.txt,60.000000,CG,Optimal,Proved,0,9,3.68542,2.14767,1.48205,0,0,0,0,,0,10,20,4,
slurm-11730018.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__5.txt,60.000000,CG,Optimal,Proved,0,9,3.96011,2.30247,1.59646,0,0,0,0,,1,10,20,4,
slurm-11730019.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,60.000000,CG,Optimal,Proved,0,13,8.84463,6.14422,2.6035,-200,-200,1.00044e-11,2.00089e-11,,0,10,20,3,
slurm-11730020.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,60.000000,CG,Optimal,Proved,0,13,8.37345,5.83333,2.44724,-200,-200,1.00044e-11,2.00089e-11,,1,10,20,3,
slurm-11730021.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,60.000000,CG,Optimal,Proved,0,10,3.52031,2.56162,0.887601,0,0,0,0,,0,10,20,4,
slurm-11730022.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,60.000000,CG,Optimal,Proved,0,10,3.51538,2.55902,0.885198,0,0,0,0,,1,10,20,4,
slurm-11730023.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,60.000000,CG,Optimal,Proved,1,10,665.558,635.937,29.2527,-5801,-5801,0,0,,0,10,20,3,
slurm-11730024.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,60.000000,CG,Optimal,Proved,1,10,491.463,460.313,30.8418,-5801,-5801,0,0,,1,10,20,3,
slurm-11730025.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,60.000000,CG,Optimal,Proved,1,11,352.097,319.342,32.6336,-4174,-4174,4.3579e-14,1.81899e-12,,0,10,20,4,
