result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,inf,STD,Optimal,Proved,0,13,10.5668,6.34593,2.65764,-200,-200,1.00044e-11,2.00089e-11,-3625.46,1715.92,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Optimal,Proved,1,10,152.788,150.948,0.908038,0,0,0,0,-2357.31,2005.52,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,0.000000,CG,Optimal,Proved,1,10,131.196,129.494,0.867642,-1.11157e-09,-1.11157e-09,0,0,-2357.31,2005.52,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__6.txt,inf,STD,Optimal,Proved,0,10,4.45688,2.85876,0.968161,0,0,0,0,-2357.31,2005.52,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,10,736.125,690.585,36.7892,-5801,-5801,0,0,-10307.1,1842.45,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,10,577.207,526.904,40.7779,-5801,-5801,0,0,-10307.1,1842.45,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,inf,STD,Infeasible,TimeLimit,1,9,10802,10766.9,27.4574,-5897,-5801,1.65489,96,-10350.3,1950.68,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,11,473.047,433.849,33.716,-4174,-4174,4.3579e-14,1.81899e-12,-9728.56,2435.02,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,0.000000,CG,Optimal,Proved,1,11,379.302,338.567,35.1302,-4174,-4174,4.3579e-14,1.81899e-12,-9728.56,2435.02,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,inf,STD,Infeasible,TimeLimit,1,11,10801.7,10775.9,20.3143,-4211,-4158,1.27465,53,-9728.56,2435.02,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,13,352.701,346.188,3.63607,-78,-78,1.45752e-11,1.13687e-11,-3489.72,1549.64,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,13,365.763,359.938,3.25782,-78.0001,-78,0.000103693,8.08803e-05,-3489.72,1549.64,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,inf,STD,Optimal,Proved,0,13,14.6902,9.62176,3.22149,-78,-78,1.45752e-11,1.13687e-11,-3489.72,1549.64,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,8,82.705,80.3978,1.61506,0,0,0,0,-2372.75,1793.42,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,0.000000,CG,Optimal,Proved,1,8,69.0725,66.7947,1.60649,-1.2462e-09,-1.2462e-09,0,0,-2372.75,1793.42,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,inf,STD,Optimal,Proved,0,8,4.02274,1.8981,1.60702,0,0,0,0,-2372.75,1793.42,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,8,93.6926,89.8213,2.89541,-3012,-3012,3.01957e-14,9.09495e-13,-5913.64,1818.34,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,8,71.6712,67.8267,2.89885,-3012,-3012,3.01957e-14,9.09495e-13,-5913.64,1818.34,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,inf,STD,Optimal,Proved,0,8,8.50783,4.58498,3.06893,-3012,-3012,3.01957e-14,9.09495e-13,-5913.64,1818.34,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,10,70.2703,63.9672,4.91569,-1304,-1304,6.97465e-14,9.09495e-13,-5289.31,2140.5,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,10,75.8325,68.9167,5.42254,-1304,-1304,6.97465e-14,9.09495e-13,-5289.31,2140.5,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,inf,STD,Optimal,Proved,0,10,11.586,4.60322,5.6386,-1304,-1304,6.97465e-14,9.09495e-13,-5289.31,2140.5,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,25,3409.48,3386.12,5.97239,-78,-78,0,0,-4794.9,1560.92,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,25,4172.95,4148.66,6.78958,-78,-78,0,0,-4794.9,1560.92,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,inf,STD,Optimal,Proved,0,25,99.1786,83.6636,5.92031,-78,-78,0,0,-4794.9,1560.92,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,15,1204.71,1197.49,1.81935,0,0,0,0,-4296.14,1856.44,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,15,1165.33,1158.85,1.7064,-7.64885e-10,-7.64885e-10,0,0,-4296.14,1856.44,,1,10,20,4,
