"total_time","ecdf_value","log_total_time"
13.4076,0.00277777777777778,1.12735104481364
25.3349,0.00555555555555556,1.40371919441576
26.6629,0.00833333333333333,1.42590738384388
36.117,0.0111111111111111,1.55771166917316
37.8629,0.0138888888888889,1.5782138744393
38.6068,0.0166666666666667,1.5866638057697
40.4795,0.0194444444444444,1.6072351394893
42.6182,0.0222222222222222,1.62959510313099
43.2989,0.025,1.636476863328
43.7806,0.0277777777777778,1.64128170914839
44.6867,0.0305555555555556,1.65017828429323
45.4281,0.0333333333333333,1.65732457311726
46.2351,0.0361111111111111,1.66497180128353
49.1737,0.0388888888888889,1.69173288734502
49.2839,0.0416666666666667,1.69270506769252
50.2508,0.0444444444444444,1.70114298017849
51.2536,0.0472222222222222,1.70972437519561
51.265,0.05,1.70982096170994
51.8107,0.0527777777777778,1.71441945995907
52.2136,0.0555555555555556,1.71778363778523
53.546,0.0583333333333333,1.72872703365879
54.0223,0.0611111111111111,1.73257307033726
54.8329,0.0638888888888889,1.73904121543832
54.8554,0.0666666666666667,1.73921938623648
55.9381,0.0694444444444444,1.74770771098922
56.0212,0.0722222222222222,1.74835240737574
56.2282,0.075,1.7499541809204
57.7237,0.0777777777777778,1.76135416091907
58.4142,0.0805555555555556,1.76651843327698
59.5838,0.0833333333333333,1.77512819720741
62.9421,0.0861111111111111,1.79894122861847
70.7084,0.0888888888888889,1.84947101007622
70.7968,0.0916666666666667,1.85001362811703
73.9114,0.0944444444444444,1.86871142858778
77.6148,0.0972222222222222,1.88994454272047
79.7679,0.1,1.90182815880042
81.2994,0.102777777777778,1.91008734045691
101.384,0.105555555555556,2.00596942186132
105.407,0.108333333333333,2.02286945300582
108.906,0.111111111111111,2.03705180716725
113.135,0.113888888888889,2.05359698118897
121.786,0.116666666666667,2.08559736652177
124.001,0.119444444444444,2.09342518752297
133.227,0.122222222222222,2.12459224857851
133.482,0.125,2.12542270519325
154.244,0.127777777777778,2.18820827923642
171.076,0.130555555555556,2.23318908728131
178.322,0.133333333333333,2.25120492640137
198.992,0.136111111111111,2.29883561698411
218.234,0.138888888888889,2.33892241289798
220.691,0.141666666666667,2.34378462255887
227.055,0.144444444444444,2.35613106998286
259.185,0.147222222222222,2.41360986368879
268.088,0.15,2.42827737477953
297.578,0.152777777777778,2.47360082058427
320.999,0.155555555555556,2.50650367946045
353.578,0.158333333333333,2.54848523491615
361.506,0.161111111111111,2.5581155097779
365.941,0.163888888888889,2.56341107053122
395.537,0.166666666666667,2.59718711525275
400.563,0.169444444444444,2.60267083103357
404.531,0.172222222222222,2.60695180805725
411.731,0.175,2.61461356707544
418.679,0.177777777777778,2.62188117819995
426.507,0.180555555555556,2.62992616337324
430.487,0.183333333333333,2.633960041008
435.597,0.186111111111111,2.63908488006461
442.384,0.188888888888889,2.64579941115973
442.495,0.191666666666667,2.64590836772384
452.75,0.194444444444444,2.6558584589861
460.098,0.197222222222222,2.66285034543421
476.813,0.2,2.67834808765353
499.479,0.202777777777778,2.69851723355131
507.416,0.205555555555556,2.70536415741105
531.596,0.208333333333333,2.72558170442934
536.815,0.211111111111111,2.72982464264196
571.787,0.213888888888889,2.75723427712822
587.921,0.216666666666667,2.76931897306752
594.651,0.219444444444444,2.77426215355501
598.077,0.222222222222222,2.77675710124985
605.088,0.225,2.78181854016518
605.647,0.227777777777778,2.78221957033716
621.997,0.230555555555556,2.79378829001785
654.534,0.233333333333333,2.81593221105311
695.464,0.236111111111111,2.84227465408939
712.258,0.238888888888889,2.85263733588462
736.344,0.241666666666667,2.86708075237982
765.506,0.244444444444444,2.88394859902733
785.156,0.247222222222222,2.8949559538258
804.761,0.25,2.90566692161941
807.557,0.252777777777778,2.90717318600229
808.309,0.255555555555556,2.90757741441475
824.496,0.258333333333333,2.91618855302827
848.031,0.261111111111111,2.92841172829782
865.039,0.263888888888889,2.93703568793068
877.181,0.266666666666667,2.94308921616039
909.585,0.269444444444444,2.95884328977231
942.05,0.272222222222222,2.97407395390522
948.038,0.275,2.97682574541777
968.264,0.277777777777778,2.98599378510949
980.161,0.280555555555556,2.99129741821155
990.849,0.283333333333333,2.99600747541019
998.165,0.286111111111111,2.99920233754638
1045.68,0.288888888888889,3.01939880164736
1050.7,0.291666666666667,3.02147873225753
1055.8,0.294444444444444,3.02358165766494
1084.67,0.297222222222222,3.0352976285272
1159.83,0.3,3.0643943379576
1201.45,0.302777777777778,3.07970570175171
1213.49,0.305555555555556,3.08403620179468
1320.86,0.308333333333333,3.12085678850812
1405.21,0.311111111111111,3.14774123173297
1406.28,0.313888888888889,3.14807180030556
1478.41,0.316666666666667,3.16979489146405
1504.64,0.319444444444444,3.17743260310883
1515.49,0.322222222222222,3.18055307500971
1534.76,0.325,3.186040471784
1582.24,0.327777777777778,3.19927235954738
1600.01,0.330555555555556,3.20412269698795
1667.29,0.333333333333333,3.22201114538647
1674.67,0.336111111111111,3.22392924044827
1697.85,0.338888888888889,3.22989931897634
1740.04,0.341666666666667,3.24055923194904
1828.78,0.344444444444444,3.26216146352303
1905.04,0.347222222222222,3.27990409896014
1910.86,0.35,3.28122886944396
1911.27,0.352777777777778,3.28132204300857
1915.44,0.355555555555556,3.28226855252007
1959.46,0.358333333333333,3.29213640230936
2059.44,0.361111111111111,3.31374914368331
2076.21,0.363888888888889,3.31727127847734
2113.85,0.366666666666667,3.32507416628098
2202.33,0.369444444444444,3.34288239476338
2241.66,0.372222222222222,3.35056974237076
2249.68,0.375,3.35212074739236
2285.02,0.377777777777778,3.35889000565385
2329.5,0.380555555555556,3.36726271478424
