"total_time","ecdf_value","log_total_time"
3.86602,0.00555555555555556,0.58726409642486
18.2811,0.0111111111111111,1.26200232430575
24.8171,0.0166666666666667,1.39475103068482
27.8659,0.0222222222222222,1.44507307426183
28.5743,0.0277777777777778,1.45597560005206
36.144,0.0333333333333333,1.55803621357629
40.4118,0.0388888888888889,1.6065081949776
45.3439,0.0444444444444444,1.65651887078914
45.5893,0.05,1.65886292388717
45.9793,0.0555555555555556,1.66256235517921
46.3021,0.0611111111111111,1.66560068859311
47.1373,0.0666666666666667,1.67336470273893
47.8247,0.0722222222222222,1.67965225441803
49.3818,0.0777777777777778,1.69356691621195
51.3305,0.0833333333333333,1.71037549465592
53.509,0.0888888888888889,1.72842683476158
55.4134,0.0944444444444444,1.74361479798408
56.9079,0.1,1.755172559686
56.9523,0.105555555555556,1.75551126760982
57.1422,0.111111111111111,1.75695695689845
57.7033,0.116666666666667,1.76120065077806
64.7866,0.122222222222222,1.8114851887741
72.3582,0.127777777777778,1.85948775470808
73.6163,0.133333333333333,1.86697398575444
93.9548,0.138888888888889,1.97291897241166
135.117,0.144444444444444,2.13070999403846
139.552,0.15,2.14473606499333
145.252,0.155555555555556,2.16212212097964
158.67,0.161111111111111,2.20049482173865
236.954,0.166666666666667,2.37466404438492
254.568,0.172222222222222,2.40580381056328
273.514,0.177777777777778,2.43697956089664
275.39,0.183333333333333,2.43994816604556
298.645,0.188888888888889,2.47515524806154
316.749,0.194444444444444,2.50071525245787
330.443,0.2,2.51909655634695
333.272,0.205555555555556,2.52279882774303
338.927,0.211111111111111,2.53010616749166
341.669,0.216666666666667,2.53360557657552
349.74,0.222222222222222,2.54374530570309
352.175,0.227777777777778,2.54675852327406
396.7,0.233333333333333,2.59846220047415
397.41,0.238888888888889,2.59923879103293
414.375,0.244444444444444,2.61739354574885
419.754,0.25,2.62299484339174
420.176,0.255555555555556,2.6234312423459
458.445,0.261111111111111,2.66128724048746
462.809,0.266666666666667,2.66540179585519
467.294,0.272222222222222,2.66959020477004
473.639,0.277777777777778,2.67544745551269
479.914,0.283333333333333,2.6811634193095
482.331,0.288888888888889,2.68334517545347
535.146,0.294444444444444,2.72847228359905
592.356,0.3,2.77258279180243
592.775,0.305555555555556,2.77288987919699
738.697,0.311111111111111,2.86846633526562
762.4,0.316666666666667,2.88218288763027
832.609,0.322222222222222,2.92044110103696
926.849,0.327777777777778,2.9670089856996
938.034,0.333333333333333,2.97221858011124
1048.62,0.338888888888889,3.02061813661898
1089.09,0.344444444444444,3.03706377037865
1117.92,0.35,3.04841072591027
1123.7,0.355555555555556,3.05065038086391
1151.11,0.361111111111111,3.06111682676652
1190.94,0.366666666666667,3.07588988211645
1195.8,0.372222222222222,3.07765854908413
1197.92,0.377777777777778,3.07842781578396
1269.26,0.383333333333333,3.10355059372542
1274.47,0.388888888888889,3.10532961698238
1341.7,0.394444444444444,3.12765541977521
1565.03,0.4,3.19452266693651
1573.19,0.405555555555556,3.1967811771487
1595.1,0.411111111111111,3.20278791503384
1617.09,0.416666666666667,3.20873419146834
1654.78,0.422222222222222,3.21874026328576
1784.21,0.427777777777778,3.25144596913977
1802.21,0.433333333333333,3.25580539514882
1828.75,0.438888888888889,3.26215433913337
1911.31,0.444444444444444,3.2813311320423
1926.5,0.45,3.28476901334902
1964.94,0.455555555555556,3.29334929360877
1991.59,0.461111111111111,3.29919993696689
1993.47,0.466666666666667,3.29960970429112
2098.88,0.472222222222222,3.32198760922194
2218.16,0.477777777777778,3.34599286941049
2242.4,0.483333333333333,3.35071308475223
2265.43,0.488888888888889,3.35515064736561
2284.24,0.494444444444444,3.3587417323233
2469.01,0.5,3.39252284891777
2745.08,0.505555555555556,3.43855500563576
3365.97,0.511111111111111,3.52711024090525
3711.79,0.516666666666667,3.56958339739028
3943.45,0.522222222222222,3.59587633866737
5667.09,0.527777777777778,3.75336010979925
5927.28,0.533333333333333,3.77285544345003
6769.25,0.538888888888889,3.83054055363272
6995.5,0.544444444444444,3.84481876092656
8044.72,0.55,3.90551093288861
8859.14,0.555555555555556,3.94739156484616
9074.83,0.561111111111111,3.95783849808794
10114.5,0.566666666666667,4.00494441873232
