slurm-13210592.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R200__4.txt,0,10,20,10,0.000000,CG,Optimal,Proved,1,19,71.2657,2.37297,66.8146,-7633,-7633,0,0,-8337.68,725.826,,0.00,16.00
slurm-13210593.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R200__4.txt,1,10,20,10,0.000000,CG,Optimal,Proved,1,19,56.9079,1.0709,53.7701,-7633,-7633,0,0,-8337.68,725.826,,0.00,16.00
slurm-13210594.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R200__4.txt,0,10,20,10,inf,STD,Optimal,Proved,0,53,463.939,13.7212,435.888,-7633,-7633,0,0,-8487.83,328.399,,1.77,16.00
slurm-13210595.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,0,10,20,4,0.000000,CG,Optimal,Proved,1,2,46.3736,0.034452,46.3136,-7414,-7414,1.01047e-08,7.4916e-07,-4792,0,,0.00,16.00
slurm-13210596.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,1,10,20,4,0.000000,CG,Optimal,Proved,1,2,47.1373,0.04836,47.0628,-7414,-7414,1.01047e-08,7.4916e-07,-4792,0,,0.00,16.00
slurm-13210597.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,0,10,20,4,inf,STD,Optimal,Proved,0,49,260.301,10.502,236.013,-7414,-7414,1.00014e-08,7.41501e-07,-7392.42,135.436,,0.00,16.00
slurm-13210598.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,0,10,20,5,0.000000,CG,Optimal,Proved,1,9,742.349,0.273812,741.582,-7414,-7414,2.60476e-06,0.000193117,-7065.17,753.779,,2.22,16.00
slurm-13210599.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,1,10,20,5,0.000000,CG,Optimal,Proved,1,9,738.697,0.272858,737.932,-7414,-7414,2.60476e-06,0.000193117,-7065.17,753.779,,2.22,16.00
slurm-13210600.out,iteration,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,0,10,20,5,inf,STD,Optimal,Proved,0,320,3106.21,2088.89,503.055,-7414,-7189,3.12978,225,-7410.2,50.6862,,96.43,16.00
slurm-13210601.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,0,10,20,10,0.000000,CG,Infeasible,TimeLimit,1,33,10826.3,9981.29,839.232,-7414,-6678,11.0213,736,-7340.26,358.799,,55.46,16.00
slurm-13210602.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,1,10,20,10,0.000000,CG,Optimal,Proved,1,33,938.034,3.44996,928.386,-6678,-6678,1.36193e-14,9.09495e-13,-7340.26,358.799,,1.56,16.00
slurm-13210603.out,iteration,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__0.txt,0,10,20,10,inf,STD,Optimal,Proved,0,320,9293.56,2255.34,6519.62,-7414,-6678,11.0213,736,-7407.36,87.9727,,99.42,16.00
slurm-13210604.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,0,10,20,4,0.000000,CG,Optimal,Proved,1,2,49.9353,0.03882,49.8693,-7957,-7957,1.25676e-06,0.0001,-4639,0,,0.00,16.00
slurm-13210605.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,1,10,20,4,0.000000,CG,Optimal,Proved,1,2,49.3818,0.037648,49.3171,-7957,-7957,1.25676e-06,0.0001,-4639,0,,0.00,16.00
slurm-13210606.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,0,10,20,4,inf,STD,Optimal,Proved,0,24,134.871,1.75487,129.931,-7957,-7957,2.32016e-07,1.84615e-05,-7883.08,323.391,,0.00,16.00
slurm-13210607.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,0,10,20,5,0.000000,CG,Optimal,Proved,1,3,1183.1,0.05568,1182.98,-7957,-7957,2.65402e-06,0.000211181,-6604.67,2292.26,,2.40,16.00
slurm-13210608.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,1,10,20,5,0.000000,CG,Optimal,Proved,1,3,1195.8,0.05596,1195.68,-7957,-7957,2.65402e-06,0.000211181,-6604.67,2292.26,,2.40,16.00
slurm-13210609.out,iteration,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,0,10,20,5,inf,STD,Optimal,Proved,0,320,3790.65,1944.8,1328.56,-7957,-7911,0.581469,46,-7952.43,62.4594,,93.82,16.00
slurm-13210610.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,0,10,20,10,0.000000,CG,Infeasible,TimeLimit,1,14,10826.2,10592.7,232.298,-7957,-7012,13.4769,945,-7671.73,900.397,,52.24,16.00
slurm-13210611.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,1,10,20,10,0.000000,CG,Optimal,Proved,1,14,236.954,0.592708,235.222,-7012,-7012,0,0,-7671.73,900.397,,0.00,16.00
slurm-13210612.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__1.txt,0,10,20,10,inf,STD,Optimal,Proved,0,29,230.499,2.67488,223.486,-7012,-7012,2.59411e-14,1.81899e-12,-7848.62,507.621,,0.00,16.00
slurm-13210613.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,0,10,20,4,0.000000,CG,Optimal,Proved,1,2,28.0922,0.047874,28.0182,-5380,-5380,1.85874e-06,0.0001,-3510,0,,0.00,16.00
slurm-13210614.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,1,10,20,4,0.000000,CG,Optimal,Proved,1,2,27.8659,0.03466,27.8058,-5380,-5380,1.85874e-06,0.0001,-3510,0,,0.00,16.00
slurm-13210615.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,0,10,20,4,inf,STD,Optimal,Proved,0,11,48.357,0.228372,47.5046,-5380,-5380,1.13892e-06,6.12738e-05,-5243.35,353.834,,0.00,16.00
slurm-13210616.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,0,10,20,5,0.000000,CG,Optimal,Proved,1,74,1647.89,14.7664,1601.52,-5380,-5380,1.85874e-06,0.0001,-5370.9,75.2572,,9.96,16.00
slurm-13210617.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,1,10,20,5,0.000000,CG,Optimal,Proved,1,74,1654.78,15.8749,1607.01,-5380,-5380,1.85874e-06,0.0001,-5370.9,75.2572,,9.96,16.00
slurm-13210618.out,iteration,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,0,10,20,5,inf,STD,Optimal,Proved,0,320,2539.83,1547.66,482.029,-5380,-5170,4.0619,210,-5377.41,35.3817,,95.44,16.00
slurm-13210619.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,0,10,20,10,0.000000,CG,Optimal,Proved,1,14,365.82,22.7454,341.842,-4818,-4818,1.8877e-14,9.09495e-13,-5245.45,455.543,,0.68,16.00
slurm-13210620.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,1,10,20,10,0.000000,CG,Optimal,Proved,1,14,316.749,0.619176,314.956,-4818,-4818,1.8877e-14,9.09495e-13,-5245.45,455.543,,0.68,16.00
slurm-13210621.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__2.txt,0,10,20,10,inf,STD,Optimal,Proved,0,59,865.507,15.5386,832.265,-4818,-4818,1.8877e-14,9.09495e-13,-5352.58,172.538,,1.54,16.00
